# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1052.0,36.59846992787254,114.97748425803135,5346.599966719999,82.50759060539586,259.2052405113059,294090.0541233045,0.8966826239744393,0.870602908646812,5.722722946319969e-05,0,0,0,0,0,5,0,2,1,2,3,6
1334.5,41.22060373707637,129.4983458769351,6782.35518592,92.92772906486498,291.9410709449625,420179.2434259038,0.8891698252459113,0.8303790940693097,8.176303020817591e-05,0,0,0,0,0,5,0,2,1,2,3,6
1355.0,41.53600345623234,130.48920331757978,6886.542732799999,93.6387661917302,294.1748599591519,429898.24321734527,0.7813961148930293,0.8076290217684068,8.365425850175301e-05,0,0,0,0,0,5,0,2,1,2,3,6
1577.5,44.81668642168583,140.79577282060563,8017.358790399999,101.03473786904851,317.4099902467733,540021.1625267839,0.8758553789859356,0.8022831220252757,0.00010508316942247522,0,0,0,0,0,5,0,2,1,2,3,6
2490.0,56.30600737390776,176.89053911884133,12654.9752064,126.93626302373764,398.7820313895159,1070916.840905646,0.8280525295789115,0.780673702029188,0.00020839060325656856,0,0,0,0,0,5,0,2,1,2,3,6
3943.0,70.85466480684774,222.5964944297601,20039.58523648,159.73475634055754,501.8215370424512,2134012.176609978,0.8858531788496703,0.7836506470295856,0.00041525921327797814,0,0,0,0,0,5,0,2,1,2,3,6
4282.0,73.83773920263246,231.9680990366692,21762.49149952,166.45979925841462,522.948882468267,2415053.310915369,0.9367816986511248,0.889611315694367,0.00046994724252615277,0,0,0,0,0,5,0,2,1,2,3,6
5153.5,81.00395048263178,254.48141574798737,26191.73282176,182.61530596804508,573.7029036622628,3188674.2020526603,0.911535886202838,0.8331897093795938,0.000620486778406127,0,0,0,0,0,5,0,2,1,2,3,6
5364.0,82.64173835271988,259.6266780887946,27261.56104703999,186.3075349423717,585.3023830833786,3386022.824903335,0.8949322160431963,0.8228736253234151,0.0006588890118913399,0,0,0,0,0,5,0,2,1,2,3,6
5537.0,83.96384554794162,263.78020034056146,28140.80229632,189.2880934032796,594.6660836477618,3551145.8756726966,0.9417101052659844,0.9995695898564478,0.0006910204443677332,0,0,0,0,0,5,0,2,1,2,3,6
5798.5,85.92368416302249,269.9372149359211,29469.82880896,193.70635357711788,608.5464573515404,3805662.05275036,0.8714757300168967,0.7593191600148035,0.0007405469600166201,0,0,0,0,0,5,0,2,1,2,3,6
5905.5,86.7128371778568,272.4164122498828,30013.63698048,195.4854201337604,614.1355597761358,3911485.6232475326,0.942690074943074,0.9361106075617636,0.0007611392570581163,0,0,0,0,0,5,0,2,1,2,3,6
5993.0,87.35287397445965,274.4271471481175,30458.33992448001,196.92831908802185,618.668560530716,3998739.789026289,0.9254490188054452,0.8700485984543315,0.0007781181181131977,0,0,0,0,0,5,0,2,1,2,3,6
6004.5,87.43664475700268,274.6903208231401,30516.78659712,197.11717194018684,619.261859263687,4010255.1138176615,0.9273557129767738,0.8743664475700269,0.0007803588947900684,0,0,0,0,0,5,0,2,1,2,3,6
6032.5,87.6402735824967,275.33003964537124,30659.0915392,197.57623276438056,620.704041376525,4038338.537528953,0.9254111295375056,0.8592183684558502,0.0007858236716851228,0,0,0,0,0,5,0,2,1,2,3,6
6416.5,90.38662256547244,283.95794943448163,32610.70217344,203.76760191160105,640.1548012050953,4430003.05235687,0.9294194213062814,0.8861433584850239,0.0008620379970198124,0,0,0,0,0,5,0,2,1,2,3,6
6448.0,90.60821477356416,284.6541018875153,32770.79523328,204.26715938552303,641.7242072952145,4462664.835404496,0.9387698026502966,1.0052079259768238,0.0008683936806851975,0,0,0,0,0,5,0,2,1,2,3,6
6773.5,92.86704504970332,291.75042648874035,34425.090184960005,209.3594663600512,657.7221614762161,4804812.340346574,0.9270941076181974,0.8761041985821069,0.0009349724496746857,0,0,0,0,0,5,0,2,1,2,3,6
6774.0,92.87047257355802,291.76119437250225,34427.631344639994,209.3671933698292,657.746436593369,4805344.365998956,0.9241558327010913,0.8640703860028148,0.0009350759769911057,0,0,0,0,0,5,0,2,1,2,3,6
6838.0,93.30815616493042,293.13621792775456,34752.899783680004,210.35390725821915,660.8462896963299,4873605.505366939,0.9387875856601446,0.91478584475422,0.000948358969160549,0,0,0,0,0,5,0,2,1,2,3,6
6948.0,94.05566626641858,295.48459017107393,35311.95491328,212.0390940310141,666.1404600816692,4991676.618850605,0.917347334931259,0.862896020792831,0.0009713345258295693,0,0,0,0,0,5,0,2,1,2,3,6
