# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1028.5,36.18738553,113.6860245,5227.165462,81.58084195,256.2937737,284291.0396,0.9256976651671176,0.9176649143371824,0.0003157223937110695,0,0,0,0,3,0,0,1,0,2,3,6
1075.0,36.99638510165959,116.22757164475264,5463.493312,83.40465057318139,262.0234375159304,303787.1670641823,0.9356184458823764,0.9967039944382288,0.00033737402240731124,0,0,0,0,3,0,0,1,0,2,3,6
1116.5,37.70373922698927,118.4497901683748,5674.409565440001,84.9993097133246,267.0332069555841,321547.26406205754,0.934064237618949,0.9196033957802262,0.00035709768427368384,0,0,0,0,3,0,0,1,0,2,3,6
1236.0,39.67019129387532,124.62758153534048,6281.74672896,89.43247925291251,280.9604198132715,374528.1226731775,0.9251499910433836,0.9197068296739652,0.0004159361321020287,0,0,0,0,3,0,0,1,0,2,3,6
1261.5,40.07732133867491,125.90661829313856,6411.345872639999,90.35031322590872,283.8438802800516,386178.071861774,0.942135486853218,0.954221936635117,0.00042887410527772646,0,0,0,0,3,0,0,1,0,2,3,6
1284.5,40.44102119398466,127.04921508669132,6528.239217920001,91.17023817971902,286.41975049143696,396787.41626129934,0.9013566854569264,0.8665492284561762,0.0004406564238982366,0,0,0,0,3,0,0,1,0,2,3,6
1319.5,40.98828587874891,128.76849779991585,6706.12039552,92.40399168505154,290.29570144013024,413114.8621777231,0.919888294384233,0.8408493714816524,0.0004587890400903416,0,0,0,0,3,0,0,1,0,2,3,6
1332.0,41.18197510546619,129.37699045165033,6769.649387519999,92.84064467776297,291.6674872742005,418999.07558652,0.9439867334613428,0.9577203512899112,0.00046532381496452004,0,0,0,0,3,0,0,1,0,2,3,6
1354.5,41.52833928,130.4651256,6884.001573,93.62148807,294.1205791,429660.3141,0.9342988448602833,0.9774757038125884,0.00047716376513719,0,0,0,0,3,0,0,1,0,2,3,6
1385.5,42.00087367222934,131.94963617302864,7041.553473279999,94.68676960667382,297.46725978847576,444494.6342650247,0.941657372594014,0.961986250489752,0.000493638174876476,0,0,0,0,3,0,0,1,0,2,3,6
1386.0,42.00845163777089,131.97344305390314,7044.09463296,94.7038533721907,297.5209300207192,444735.2701731196,0.9379063902857072,0.913983492097935,0.0004939054156063402,0,0,0,0,3,0,0,1,0,2,3,6
1387.0,42.023603469332215,132.02104393662464,7049.17695232,94.73801166126256,297.6282414507266,445216.67220746353,0.9304972545389256,0.941672717929799,0.0004944400416812046,0,0,0,0,3,0,0,1,0,2,3,6
1388.0,42.03874984,132.0686277,7054.259272,94.77215764,297.7355142,445698.2478,0.9232093567489876,0.9138858663459302,0.0004949748605029387,0,0,0,0,3,0,0,1,0,2,3,6
1441.5,42.8412745344456,134.58983334783778,7326.163357440001,96.58136931045416,303.4193202993655,471713.9259024197,0.9116106040990088,0.8668140357891257,0.000523866844492548,0,0,0,0,3,0,0,1,0,2,3,6
1445.5,42.90067321050659,134.77643979218394,7346.49263488,96.71527768576604,303.8400058674995,473678.7167992362,0.9275961483568504,0.8876006491167635,0.0005260488636161807,0,0,0,0,3,0,0,1,0,2,3,6
1486.0,43.49751675068879,136.65147907336288,7552.32656896,98.0608017627528,308.0670944229892,493724.79901757167,0.9219167771281332,0.9061982656393498,0.000548311250328779,0,0,0,0,3,0,0,1,0,2,3,6
1502.5,43.73834034305122,137.40804870193978,7636.184838399999,98.60371446937468,309.772704993653,501970.7929606409,0.9306990815681376,0.9282737067179518,0.0005574689253293554,0,0,0,0,3,0,0,1,0,2,3,6
1525.5,44.07183823592443,138.45576323217793,7753.07818368,99.35555211906804,312.13467263062194,513540.9090412184,0.9273880981945608,0.9291159093661672,0.0005703182390102037,0,0,0,0,3,0,0,1,0,2,3,6
1526.5,44.08628091638289,138.50113625100437,7758.160503040002,99.3881116978936,312.2369615642643,514045.9484308841,0.925564674855312,0.8997200187016916,0.0005708791157977661,0,0,0,0,3,0,0,1,0,2,3,6
1537.0,44.23764438,138.9766586,7811.524856,99.72934549,313.3089791,519358.8408,0.8887820738742079,0.8039754159529016,0.0005767794041032528,0,0,0,0,3,0,0,1,0,2,3,6
1567.0,44.66728519,140.326415,7963.994437,100.6979277,316.35187,534638.4909,0.938392776330482,0.9889018785765517,0.000593748379669374,0,0,0,0,3,0,0,1,0,2,3,6
1579.0,44.83798882,140.8626963,8024.982269,101.082762,317.5608625,540791.5818,0.9295468465629834,0.928340727545567,0.0006005817592595403,0,0,0,0,3,0,0,1,0,2,3,6
1589.5,44.98682314141043,141.3302730893983,8078.3466227200015,101.41829408999568,318.61496765273955,546194.7556959603,0.9311414456492594,0.986553172078314,0.0006065823106609139,0,0,0,0,3,0,0,1,0,2,3,6
1614.0,45.332202959955,142.4153157900361,8202.863447040001,102.19691835292257,321.06108791705736,558871.5773048799,0.9471148111895162,0.986298793468946,0.0006206606877657557,0,0,0,0,3,0,0,1,0,2,3,6
1657.5,45.93903074,144.3217215,8423.944339,103.5649509,325.3588889,581616.9213,0.9363946411393202,0.9375312397128214,0.0006459207679357993,0,0,0,0,3,0,0,1,0,2,3,6
1669.5,46.105025972613376,144.84321088912878,8484.932171519999,103.9391705526596,326.5345346284519,587944.5414022435,0.9347538549319993,0.9467331179644922,0.0006529479727607754,0,0,0,0,3,0,0,1,0,2,3,6
1677.5,46.21535822963223,145.1898298972332,8525.590726400002,104.1879035928829,327.3159525203225,592175.6164496932,0.9390703620832306,0.9429481455641494,0.0006576468375010483,0,0,0,0,3,0,0,1,0,2,3,6
1681.5,46.27042570014,145.3628294580322,8545.92000384,104.31204769839562,327.70596273018776,594294.9433781543,0.91334512416415,0.8568597351877777,0.0006600004782343319,0,0,0,0,3,0,0,1,0,2,3,6
1701.0,46.5379465124377,146.203270876629,8645.025231360001,104.91514661763956,329.60065386427243,604662.7264408852,0.9349976295234392,0.9125087551458372,0.000671514528380436,0,0,0,0,3,0,0,1,0,2,3,6
