# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1014.0,35.93139154501889,112.88179571108977,5153.471831039999,81.00372909909058,254.4807202510807,278300.29074757226,0.7928900281524633,0.6582059305470381,0.00013567176823660947,0,0,0,0,0,5,0,2,2,4,3,5
1112.0,37.62768095093692,118.21084604708405,5651.53912832,84.82784393579219,266.4945313285462,319605.25278276805,0.9053547253020788,0.8179930641508026,0.00015580799310798042,0,0,0,0,0,5,0,2,2,4,3,5
1136.5,38.03993615388323,119.50598396406431,5776.05595264,85.75723206531435,269.4142902485866,330225.7138351925,0.9159790195261438,0.8966098939062505,0.0001609854822388754,0,0,0,0,0,5,0,2,2,4,3,5
1150.0,38.26519928662906,120.21366896702324,5844.6672640000015,86.26506527177656,271.0096953192572,336127.0686805172,0.91152273425741,0.8396874898434727,0.00016386240070958983,0,0,0,0,0,5,0,2,2,4,3,5
1183.5,38.81853940057592,121.95203820393525,6014.9249625600005,87.51251522465836,274.9286749269516,350920.80824080645,0.8660678530598257,0.7366171126469228,0.00017107436875886801,0,0,0,0,0,5,0,2,2,4,3,5
1254.0,39.95800782193594,125.53178382547743,6373.2284774400005,90.0813328337724,282.9988534561564,382739.2771346328,0.8754144878257473,0.7399631078136285,0.0001865859153900662,0,0,0,0,0,5,0,2,2,4,3,5
1282.5,40.40952507,126.9502671,6518.074579,91.09923331,286.1966821,395861.0646,0.8578720336650948,0.7198996962601362,0.00019298280453117778,0,0,0,0,0,5,0,2,2,4,3,5
1296.0,40.621650015438455,127.61667726519715,6586.685890560001,91.57744779480446,287.6990372266605,402127.9221890224,0.8470969196492162,0.7067333103244957,0.00019603790608391342,0,0,0,0,0,5,0,2,2,4,3,5
1305.0,40.76245338,128.0590241,6632.426765,91.89487491,288.6962639,406324.0186,0.7853788519773639,0.7829400666613336,0.00019808350876093322,0,0,0,0,0,5,0,2,2,4,3,5
1367.5,41.72715036310694,131.0897090359734,6950.071724800001,94.06968777858827,295.52864005069847,435860.71812715376,0.8763809710867136,0.7469759846040905,0.00021248268973899812,0,0,0,0,0,5,0,2,2,4,3,5
1381.0,41.93261035613285,131.73518064067022,7018.683036159999,94.53287678686588,296.98379123632697,442330.86577558593,0.9253175893319824,0.8446378509999135,0.00021563689547071595,0,0,0,0,0,5,0,2,2,4,3,5
1395.0,42.14462202,132.4012349,7089.835507,95.01083587,298.485344,449074.1318,0.906706333255334,0.7997610403584645,0.0002189242467802118,0,0,0,0,0,5,0,2,2,4,3,5
1438.5,42.79667142549209,134.44970854842217,7310.916399359999,96.48081606162935,303.10342295156295,470242.12024573446,0.8328225690000197,0.807252596265519,0.00022924366978451554,0,0,0,0,0,5,0,2,2,4,3,5
1440.5,42.82641199296296,134.54314129670226,7321.0810380799985,96.5478631969357,303.31405773928554,471223.1536788184,0.9003238950330561,0.8223683804336122,0.00022972192491033016,0,0,0,0,0,5,0,2,2,4,3,5
1447.0,42.92292652221864,134.84635063277656,7354.116113919998,96.7654455516897,303.9976128665315,474416.2149348863,0.8559547897756167,0.7226241825587849,0.00023127854659238037,0,0,0,0,0,5,0,2,2,4,3,5
1465.5,43.19644143687511,135.70562307930857,7448.139022080002,97.38205757529126,305.93475666999325,483543.40205131215,0.8582179737546342,0.7339845266578866,0.00023572806265930777,0,0,0,0,0,5,0,2,2,4,3,5
1589.0,44.97974695998382,141.308042609813,8075.80546304,101.40234154658752,318.56485125956243,545937.055884653,0.8958281988200096,0.799411219017535,0.0002661450533120066,0,0,0,0,0,5,0,2,2,4,3,5
1611.5,45.29708077062709,142.30497617806554,8190.157648639998,102.1177388893017,320.8123382958309,557573.5868173576,0.8583874932791006,0.7326900373099935,0.0002718178778841232,0,0,0,0,0,5,0,2,2,4,3,5
1767.5,47.43891751841941,149.03375477011855,8982.999468799999,106.94629565352471,335.9816967537553,640465.6780304933,0.8030669533979327,0.6688484822021522,0.0003122278844906813,0,0,0,0,0,5,0,2,2,4,3,5
1815.5,48.07875199572768,151.04385406354368,9226.950798080004,108.38873849916848,340.5132646008529,666731.7047985249,0.8640400014082129,0.7881762622250439,0.00032503260807396076,0,0,0,0,0,5,0,2,2,4,3,5
1863.5,48.710182627598265,153.02755189787987,9470.90212736,109.81223571565752,344.98531299858035,693347.2912330524,0.8788378933381412,0.7784388584820863,0.000338007742467557,0,0,0,0,0,5,0,2,2,4,3,5
1959.5,49.94910297401297,156.91973495655924,9958.80478592,112.60525774461485,353.75985048606714,747609.1864978838,0.8809534398200611,0.9235220788302908,0.00036446048981709817,0,0,0,0,0,5,0,2,2,4,3,5
2125.0,52.01570947860099,163.41217076923382,10799.928639999998,117.26421544855806,368.3963977821608,844296.7725800084,0.8816976999512283,0.7831247110756294,0.0004115958188354552,0,0,0,0,0,5,0,2,2,4,3,5
2414.0,55.440060073837245,174.1700854425439,12268.71893504,124.98407143045868,392.64904062167096,1022262.9624915068,0.8295175971270987,0.906408245468326,0.000498354577177988,0,0,0,0,0,5,0,2,2,4,3,5
2484.0,56.23812789,176.6772894,12624.48129,126.7832355,398.3012813,1067048.39,0.929761142428607,0.9526887488765848,0.0005201875336761218,0,0,0,0,0,5,0,2,2,4,3,5
3038.5,62.19918293,195.4044961,15442.62738,140.221838,440.5198961,1443595.729,0.9037795078417176,0.921070231291972,0.0007037548708488218,0,0,0,0,0,5,0,2,2,4,3,5
3400.5,65.80008413271158,206.717060916917,17282.42698368,148.33970966878496,466.0229421310976,1709113.467420711,0.8695716206787126,0.8155956313412,0.0008331951275332739,0,0,0,0,0,5,0,2,2,4,3,5
3682.5,68.474116449117,215.117781197598,18715.6410432,154.36804812288938,484.9615259318649,1926064.6514716137,0.925599404419202,0.9380015951933838,0.0009389591232594222,0,0,0,0,0,5,0,2,2,4,3,5
3731.5,68.92817538,216.5442494,18964.67469,155.3916786,488.1773558,1964635.089,0.9386667301856186,0.9735617573375804,0.0009577622637343356,0,0,0,0,0,5,0,2,2,4,3,5
3813.0,69.67684252,218.8962566,19378.88372,157.0794738,493.4797209,2029349.905,0.9217451808182404,0.8871341367777787,0.0009893108240834536,0,0,0,0,0,5,0,2,2,4,3,5
3820.5,69.74533447235513,219.11143040051385,19417.00111488,157.2338820344774,493.9648086949184,2035340.308506905,0.9316805395217485,0.937975813644775,0.0009922311538971575,0,0,0,0,0,5,0,2,2,4,3,0
