Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
7742.5,99.28774937076577,311.9216640146623,39349.8576448,223.83430218145435,703.1961993546548,5871898.617908917,0.9443832130857217,0.968372941719606
8214.5,102.2693807560552,321.2887352704004,41748.71238272,230.55609197645083,724.3133247935906,6416946.648005854,0.8881580470067438,0.9706761501005978
6668.0,92.14098590906256,289.4694444264316,33888.90549248,207.72263863339063,652.5799155149474,4692995.246197034,0.9401208401474724,0.9239170922949591
7968.5,100.72640821662482,316.4413440758351,40498.46182016,227.07761468355895,713.3853660845626,6130862.73898341,0.9172805707886961,0.8852957365353983
5478.5,83.51911664901388,262.38304329885096,27843.48661376,188.2854965735369,591.5163328129297,3495016.468940286,0.9449660329063126,0.9374116790345562
7310.5,96.4780684497073,303.09479107413364,37154.29568128,217.50015751302013,683.2968969975269,5387376.775309148,0.9336491899636864,0.906435080998078
5808.0,85.99404209491391,270.15825089787296,29518.11084288,193.86496849877392,609.0447608241648,3815018.4191321656,0.9404030419232319,0.9347178488577598
16882.5,146.6133234531957,460.5993398789437,85802.2565952,330.5250763928844,1038.3751518230908,18906531.61054023,0.8866420382967799,0.869961582045139
8480.5,103.91202028219136,326.449239538206,43100.60933248,234.2592585241722,735.9471656149315,6731144.522777854,0.9449615579377211,0.9803020781338808
3189.0,63.72096129344279,200.18530387915945,16207.51643904,143.6525351399374,451.29774906517696,1552167.2165268713,0.9269318223948096,0.861868562961156
8218.0,102.29116569202624,321.35717466520595,41766.50050048,230.605203936104,724.4676145652403,6421048.243740386,0.9387267251419482,0.9098210996933493
5660.0,84.89131771389239,266.6939400835214,28765.927577599992,191.378986654199,601.2348185242906,3670129.3799794414,0.9448862608127812,0.9604356644059421
9178.5,108.10378883902123,339.6180688418914,46648.068245760005,243.7091815586895,765.6349743971599,7579041.688978708,0.934760749803786,0.9106242503302002
6199.0,88.84149896199003,279.1038004728931,31505.297712640004,200.28427525991032,629.2116077860902,4206677.146149209,0.9384121109361757,0.9370547302232135
8550.0,104.33694507453072,327.78418014414746,43453.83052799999,235.21720897602205,738.956655716966,6814059.157408814,0.9391576605054527,0.9316407277425218
6107.5,88.18339140376722,277.0362946027084,31040.2654912,198.8006375806528,624.5506225523459,4113883.046882197,0.9359108511428517,0.9377598808710692
8117.5,101.66376937920256,319.3861510179497,41255.7274048,229.19080168847427,720.0241388548659,6303622.158764848,0.9427630598690707,0.9432660033433642
8286.5,102.71659791605214,322.69370941480605,42114.63937664,231.56429834194796,727.4806985047387,6501497.944783875,0.9427455641737079,0.9986143639042143
7051.0,94.75026137,297.666725,35835.43381,213.6049892,671.059865,5103084.968,0.9397972012183369,0.9380608856578967
8127.0,101.7232411,319.5729869,41304.00944,229.3248747,720.4453418,6314691.194,0.9292434472107735,0.8735675056593022
7809.5,99.71641903,313.2683695,39690.37304,224.8006951,706.2322121,5948282.298,0.9394397113733821,0.9274441932900837
8799.0,105.8453341,332.5229241,44719.32805,238.6177212,749.63968,7113882.769,0.9219431060980516,0.9046745437445147
7269.5,96.20714563,302.2436619,36945.92059,216.8893891,681.3781115,5342118.764,0.9275118759061161,0.91625852968888
9576.0,110.4198437,346.8941697,48668.29019,248.9304956,782.0382163,8076681.065,0.9400433498546672,0.9229863196158358
6693.5,92.31700218640556,290.02241587024463,34018.50463616,208.1194497290327,653.8265343378794,4719941.643654778,0.9299613977718383,0.8989407592133825
6313.0,89.65467776927807,281.6584770399241,32084.68211968,202.1175055630605,634.9708706388049,4323250.611208965,0.941755265126143,0.9456318769140877
6419.5,90.40774998542643,284.0243231817985,32625.94913152,203.8152315671454,640.3044341810464,4433110.251559102,0.9462768902465899,0.9580941975174138
6015.5,87.51669830012082,274.9418164460939,30572.692110079992,197.2976446477924,619.8288309960741,4021280.095907285,0.9464681213333409,0.9520561669367056
5049.0,80.17846631962873,251.88808076584223,25660.630448640008,180.754334470971,567.8564892785148,3092180.1192329726,0.9320565586888252,0.8964225110664124
16862.0,146.52428195805743,460.3196077719527,85698.06904832,330.32434124624467,1037.7445237610902,18872105.469641,0.9302800379754799,0.8934407436466917
6929.5,93.93036476689691,295.0909439006929,35217.93200511999,211.7566143304924,665.2530239297221,4971753.363417133,0.9374612261521029,0.9161213163010592
3849.0,70.00499273398749,219.92717088770195,19561.84721664,157.8192556195014,495.8038140492353,2058157.4441816935,0.9358804223943292,0.9211183254472038
6081.5,87.9954901759567,276.4459854858184,30908.12518784,198.3770330526768,623.219829679229,4087641.447989605,0.9365376740300085,0.9110132587463626
8265.0,102.58325807477613,322.2748099490225,42005.36951039999,231.2636970037753,726.5363315490762,6476211.364656509,0.9389735083945792,0.9325750734070554
5765.5,85.67883399749661,269.1679954546748,29302.11227008,193.15436336395635,606.8123289530188,3773220.560497651,0.9477508036960848,0.9962655115987976
8906.0,106.4869540620416,334.5386325844637,45263.13622016,240.0641892374666,754.1838932984149,7244038.732691812,0.9397419335776338,0.9220505437039344
6494.0,90.9308396723034,285.66765789925967,33004.58192384,204.9944849572408,644.009167968091,4510504.848471093,0.9399849327278276,0.9775362858016362
6575.0,91.49617481968136,287.4437106450784,33416.249792,206.2689765134897,648.0131012782648,4595157.095676635,0.946898164215474,0.9513554943657455
7012.0,94.48786000160528,296.84236683446403,35637.22335232,213.01343158761892,669.2014317916157,5060804.825688074,0.9380364181101319,0.9173578640932553
