# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1006.5,35.7982625524751,112.46355864613436,5115.354435839999,80.70360309829987,253.5378466118453,275218.3560647726,0.8363590466976007,0.7916368347513448,3.37185299572318e-05,0,80.70360309829987,109.53935392930674,3.37185299572318e-05,0,0,1,3,0,6,0,0,2,0,2,3,6
1009.5,35.85157347188749,112.63103983891644,5130.601393920001,80.82378723502316,253.91541621285327,276449.75696660223,0.797125682783173,0.666388590482896,3.3869395723568745e-05,0,80.70360309829987,109.53935392930674,3.3869395723568745e-05,0,0,1,3,0,6,1,0,2,0,2,3,6
1033.0,36.266464532835606,113.93445854803112,5250.03589888,81.75911764282459,256.85384335068136,286158.86845705484,0.8030212283976015,0.7884014028877306,3.5058912917588613e-05,0,80.70360309829987,109.53935392930674,3.5058912917588613e-05,0,0,1,3,0,6,2,0,2,0,2,3,6
1035.5,36.310322892715526,114.07224364922838,5262.741697280001,81.85799192933789,257.16446608282047,287198.3115880909,0.6765442589587288,0.5224173122179098,3.518626087087858e-05,0,80.70360309829987,109.53935392930674,3.518626087087858e-05,0,0,1,3,0,6,3,0,2,0,2,3,6
1040.5,36.3978810687784,114.34731577190922,5288.153294079999,82.05538308145401,257.78458867619213,289280.9628927915,0.7011067061368279,0.6109956278285423,3.544141805375009e-05,0,80.70360309829987,109.53935392930674,3.544141805375009e-05,0,0,1,3,0,6,4,0,2,0,2,3,6
1047.5,36.5201098452631,114.73130879817084,5323.729529599998,82.33093563516113,258.6502625545963,292205.08882700274,0.7348687865844594,0.6275230256254041,3.5799668968846085e-05,0,80.70360309829987,109.53935392930674,3.5799668968846085e-05,0,0,1,3,0,6,5,0,2,0,2,3,6
1052.5,36.60716624970798,115.0048045588228,5349.141126400002,82.52719559334167,259.26683139741016,294299.743996534,0.8215640884153944,0.7321433249941597,3.605629681189332e-05,0,80.70360309829987,109.53935392930674,3.605629681189332e-05,0,0,1,3,0,6,6,0,2,0,2,3,6
1056.5,36.676662593708,115.2231337625846,5369.470403839998,82.6838681512553,259.7590327543707,295979.0552754493,0.9086196644251214,0.8914294804846024,3.6262038567186336e-05,0,80.70360309829987,109.53935392930674,3.6262038567186336e-05,0,0,1,3,0,6,7,0,2,0,2,3,6
1066.0,36.84119100528216,115.7400150116928,5417.752437759999,83.0547810023081,260.9242898423603,299980.16149525176,0.8667125325690251,0.7236293114642787,3.6752236320939085e-05,0,80.70360309829987,109.53935392930674,3.6752236320939085e-05,0,0,1,3,0,6,8,0,2,0,2,3,6
1066.5,36.84983004655586,115.7671553602923,5420.29359744,83.07425685695553,260.985475044243,300191.2417025613,0.6531749640670076,0.6195084525864669,3.6778096929930844e-05,0,80.70360309829987,109.53935392930674,3.6778096929930844e-05,0,0,1,3,0,6,9,0,2,0,2,3,6
