cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,224.04104126026107,29.708841165926923,0.5013604069935113,0.8785428019713487,0.08003325319209818,0.8700559955588548,0.09746734581642712,188
1,448.8432007211097,47.83978662769066,0.1893928502626284,0.7729203378541821,0.08921162318648647,0.811219658916872,0.13158603283591688,9
2,312.6238491210178,25.721603352378658,0.3092467427438485,0.8329593245582128,0.085165093220347,0.8142715284276921,0.0923109940689217,44
