# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1001.0,35.700319106135424,112.15586023464638,5087.40167936,80.4827993928717,252.8441713129868,272965.5525272596,0.8885364124303915,0.7535504772872804,4.370728451210356e-05,0,0,0,0,0,0,1,2,0,2,3,5
1011.0,35.878199226372125,112.71468711360168,5138.224872959999,80.88381233593331,254.1039906289036,277066.14424288087,0.7639648341987281,0.6525558374932331,4.436387186213094e-05,0,0,0,0,0,0,1,2,0,2,3,5
1018.0,36.00219238519226,113.1042231104464,5173.801108479999,81.16334251317743,254.9821605801904,279948.66097507946,0.5761550480155823,0.5712121634517057,4.482542086624025e-05,0,0,0,0,0,0,1,2,0,2,3,5
1020.5,36.0463722918442,113.2430183806204,5186.506906879999,81.26294169473357,255.29506063727067,280980.53891541495,0.8391273401731549,0.7247594277324287,4.499064531416945e-05,0,0,0,0,0,0,1,2,0,2,3,5
1024.0,36.1081333470564,113.43704645795302,5204.295024639999,81.40217581760395,255.73247753480928,282427.2924016178,0.87899020761741,0.7279334522414943,4.522229969566519e-05,0,0,0,0,0,0,1,2,0,2,3,5
1026.5,36.15218378840543,113.57543500088252,5217.000823039999,81.5014831325812,256.0444606659896,283462.2030544378,0.8627755405525767,0.8372829166915002,4.538800974196451e-05,0,0,0,0,0,0,1,2,0,2,3,5
1027.0,36.16098743733379,113.60309247968064,5219.541982719999,81.52133007872528,256.106811686192,283669.33655538753,0.8309745445538287,0.7930041370035542,4.542117598867285e-05,0,0,0,0,0,0,1,2,0,2,3,5
1033.5,36.27524044694661,113.96202889533076,5252.577058559999,81.77890206359642,256.9159979416337,286366.65656898107,0.9011132949863976,0.8695075027204291,4.585307126689683e-05,0,0,0,0,0,0,1,2,0,2,3,5
1061.5,36.76334827972522,115.49546487694772,5394.882000639999,82.87929236181253,260.3729760185909,298082.6683923484,0.8611038897577068,0.7645768735090162,4.772904080726566e-05,0,0,0,0,0,0,1,2,0,2,3,5
1062.0,36.772005609005646,115.5226626790148,5397.42316032,82.89880944494233,260.4342907435709,298293.3027073907,0.8727416893922954,0.8667244843533973,4.77627676048426e-05,0,0,0,0,0,0,1,2,0,2,3,5
1080.0,37.0823233942262,116.49755475334196,5488.904908800001,83.59838985994355,262.6320874359341,305909.0749800136,0.827922637520269,0.8355961446047956,4.8982206183876036e-05,0,0,0,0,0,0,1,2,0,2,3,5
1098.0,37.390065794529015,117.46435601733135,5580.386657280001,84.29216432718621,264.81164420547185,313588.57941645547,0.8549268387181279,0.7670342286732186,5.021184956637576e-05,0,0,0,0,0,0,1,2,0,2,3,5
1099.5,37.41559674034762,117.5445638491543,5588.010136320001,84.34972129143968,264.99246474153347,314231.3983815546,0.8795638099908145,0.8503544713715369,5.031477783383382e-05,0,0,0,0,0,0,1,2,0,2,3,5
1108.0,37.55994429663814,117.99804507156024,5631.209850880001,84.67513842234104,266.0147928093254,317882.31573900965,0.8134776652539548,0.7734066532858688,5.089936325933923e-05,0,0,0,0,0,0,1,2,0,2,3,5
