cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,568.7858496385376,36.703324561339926,0.6657210868551147,0.9027572678196927,0.04061139770598617,0.9568069117946068,0.04286607107379293,30
1,874.4020526290681,,0.0796148179978304,0.8188733065442574,,0.8858955706644274,,1
2,422.24474308766054,117.85650398439765,0.25466409514705235,0.8909205007050697,0.05500233155000511,0.947085290957093,0.05430040263377079,24
