# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1094.5,37.33042568351767,117.27699108271884,5562.5985395200005,84.15771166092223,264.38924869688134,312090.3759829275,0.9070394349984742,0.851503104303347,3.0017079159770374e-05,0,84.15771166092223,117.25523958453132,3.0017079159770374e-05,0,0,0,0,0,0,0,0,1,0,2,4,2
1202.0,39.1207608920336,122.90149502125564,6108.9478707200005,88.19384335500055,277.06913037591875,359181.06104942923,0.9377940485586004,0.9541648998056976,3.4546295470517246e-05,0,84.15771166092223,117.25523958453132,3.4546295470517246e-05,0,0,0,0,0,0,1,0,1,0,2,4,2
1204.5,39.16142275,123.029238,6121.653669,88.28551144,277.3571142,360302.2167,0.8810482835824823,0.7678710344257386,3.46541290357389e-05,0,84.15771166092223,117.25523958453132,3.46541290357389e-05,0,0,0,0,0,0,2,0,1,0,2,4,2
1652.0,45.86274880447626,144.0820747175767,8395.991582719998,103.39298090481128,324.8186292433049,578724.3982594167,0.7252996116532395,0.6369703380477468,5.5662133186682044e-05,0,84.15771166092223,117.25523958453132,5.5662133186682044e-05,0,0,0,0,0,0,3,0,1,0,2,4,2
6244.5,89.16694643812092,280.12622387303526,31736.54324352,201.01796405009972,631.5165590993706,4253076.87253356,0.9348010741312908,0.9006762266476861,0.00040906402433381095,3,183.4502954317495,216.54782335535856,0.00040906402433381095,0,0,0,0,0,0,4,0,1,0,2,4,2
10845.0,117.50865016096832,369.1643120789512,55117.7534592,264.911500922887,832.2440251507875,9734217.864249548,0.9256453159894412,0.9448595886529224,0.0009362441480913003,5,249.64535127896767,282.7428792025768,0.0009362441480913003,0,0,0,0,0,0,5,0,1,0,2,4,2
10923.0,117.93046912118253,370.4894954255049,55514.17436927999,265.86244958679384,835.2315184872583,9839422.923070123,0.9302942856476883,0.9430233524222132,0.0009463628471017378,5,249.64535127896767,282.7428792025768,0.0009463628471017378,0,0,0,0,0,0,6,0,1,0,2,4,2
11278.5,119.83418629629664,376.4701993173562,57320.93890175999,270.1541895863712,848.7144173410478,10323661.196889913,0.9429152393775831,0.9822474286581692,0.0009929372361762484,5,249.64535127896767,282.7428792025768,0.0009929372361762484,0,0,0,0,0,0,7,0,1,0,2,4,2
11621.0,121.6401115971509,382.1436809754519,59061.63328255999,274.225467584617,861.5047143910587,10797469.335480792,0.9017312501844406,0.894295391376019,0.001038508447264808,5,249.64535127896767,282.7428792025768,0.001038508447264808,0,0,0,0,0,0,8,0,1,0,2,4,2
11914.5,123.16660487220996,386.9393010341317,60553.29401471999,277.66679402391014,872.3159602513464,11209092.677769683,0.9308398309432084,0.929044983793215,0.0010780986794550207,5,249.64535127896767,282.7428792025768,0.0010780986794550207,0,0,0,0,0,0,9,0,1,0,2,4,2
12024.5,123.73386321322052,388.7213956709379,61112.34914432,278.9456212278843,876.3335144005624,11364681.464505138,0.931917785124514,0.9544861737653944,0.0010930633220304336,5,249.64535127896767,282.7428792025768,0.0010930633220304336,0,0,0,0,0,0,10,0,1,0,2,4,2
12187.0,124.56713182733009,391.3391862274914,61938.22604031999,280.8241419915329,882.2350614312567,11595832.78950032,0.9396458858553016,0.9617067639092888,0.0011152956244473648,5,249.64535127896767,282.7428792025768,0.0011152956244473648,0,0,0,0,0,0,11,0,1,0,2,4,2
13188.0,129.5819552096947,407.09371852457855,67025.62771968,292.12955982473574,917.7520790418098,13053444.748484485,0.9224799325414992,0.9503890418180244,0.0012554898019168075,6,282.7428792025768,315.8404071261858,0.0012554898019168075,0,0,0,0,0,0,12,0,1,0,2,4,2
13486.5,131.04024236878826,411.6750627504112,68542.70004863999,295.41712239619625,928.0802614645268,13499124.806423232,0.9276011192628014,0.9293634210552356,0.0012983556337674194,6,282.7428792025768,315.8404071261858,0.0012983556337674194,0,0,0,0,0,0,13,0,1,0,2,4,2
