# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1060.5,36.746027502189136,115.44105004948588,5389.799681280001,82.84024440093519,260.25030323156096,297661.5485795453,0.8962036379950982,0.8962445732241252,0.00015823270507042897,0,0,0,4,5,5,0,1,2,4,1,6
2718.0,58.82741777938389,184.81178352537003,13813.744020479997,132.62053064184303,416.6396847795941,1221324.0414310957,0.9104255334674116,0.8126566940947858,0.0006492387336066924,0,0,0,4,5,5,0,1,2,4,1,6
3703.0,68.66444519658124,215.7157165923986,18819.828590080007,154.79712525117276,486.3095114859034,1942170.2423094776,0.9380350839155012,0.9536544583315192,0.0010324304654546073,0,0,0,4,5,5,0,1,2,4,1,6
4382.0,74.69495086703975,234.66110890414265,22270.72343552,168.39229723465442,529.0200039134992,2500145.5202565785,0.9125914711229648,0.8299438985226639,0.0013290422986366826,0,0,0,4,5,5,0,1,2,4,1,6
4393.5,74.79290033013787,234.9688262178348,22329.17010816,168.6131145042628,529.7137218254866,2509993.9441548954,0.934188492028102,0.9562752756520612,0.001334277582675039,0,0,0,4,5,5,0,1,2,4,1,6
4478.0,75.5087192403901,237.2176376475838,22758.62609408,170.22685665553544,534.783442312713,2582752.921195923,0.9335320752351368,0.8980991654628506,0.0013729552345595327,0,0,0,4,5,5,0,1,2,4,1,6
4682.0,77.20950426242894,242.56081137815656,23795.41924352,174.0611064092198,546.8290931709162,2761238.000665555,0.928149463829796,0.8977849332840573,0.0014678353998814001,0,0,0,4,5,5,0,1,2,4,1,6
4814.0,78.29032614796718,245.95631347360256,24466.28539904,176.4977112679772,554.4839130948897,2878828.917439792,0.9376599203609016,0.9910167866831288,0.0015303450822427647,0,0,0,4,5,5,0,1,2,4,1,6
5079.0,80.41631456184679,252.63530305626372,25813.10002944,181.2905395482274,569.5410272100411,3119780.554499695,0.9381908656905008,0.9243254547338714,0.001658431593601312,0,0,0,4,5,5,0,1,2,4,1,6
5103.5,80.61003669863885,253.24389909804745,25937.61685376,181.72726673341143,570.9130461266382,3142381.47760818,0.9360291460002615,0.8956670744293204,0.0016704459273895024,0,0,0,4,5,5,0,1,2,4,1,6
5456.5,83.35125419480751,261.8556878459027,27731.675587840007,187.9070674567741,590.327462679803,3473985.223582417,0.9335570866344703,0.9913781161394232,0.001846721828618206,0,0,0,4,5,5,0,1,2,4,1,6
5496.5,83.65620812370605,262.8137288686137,27934.96836224,188.5945555940829,592.4872703614027,3512255.2958742795,0.94138169007895,0.95928703068501,0.00186706566238135,0,0,0,4,5,5,0,1,2,4,1,6
5582.5,84.30812391747338,264.8617827370723,28372.047827200004,190.064234559552,597.1044030024558,3595007.7021091785,0.926067029231752,0.9161708001986372,0.0019110556810858852,0,0,0,4,5,5,0,1,2,4,1,6
6217.5,88.9739673690618,279.5199622473825,31599.32062079999,200.5829120368129,630.1498028904991,4225522.499003314,0.9272115553630452,0.8969148832700986,0.002246228505307183,0,0,0,4,5,5,0,1,2,4,1,6
6281.0,89.42716354934645,280.9437200379997,31922.047900160007,201.60459750564664,633.3595224536666,4290421.078978487,0.9280184398477812,0.8751823743107501,0.002280727680339046,0,0,0,4,5,5,0,1,2,4,1,6
6284.0,89.44851759037577,281.0108057364219,31937.29485824,201.6527380557432,633.5107604521895,4293495.302838468,0.9221479267246304,0.8403907291060227,0.0022823618946326897,0,0,0,4,5,5,0,1,2,4,1,6
6512.5,91.06026869654924,286.0742711709917,33098.60483199999,205.2862697495006,644.9258369278837,4529792.746582716,0.9084063766624688,0.8048666688556573,0.002407974302091116,0,0,0,4,5,5,0,1,2,4,1,6
6515.5,91.08123985608646,286.14015401173106,33113.851790079985,205.3335471315613,645.0743632040464,4532923.09816395,0.9172679765760584,0.8325523389576954,0.00240963835309429,0,0,0,4,5,5,0,1,2,4,1,6
6601.0,91.67690131541757,288.01147967639224,33548.39009536,206.67640632547733,649.2930797824587,4622440.468609494,0.9345229669252796,0.8819776876502541,0.0024572245319070527,0,0,0,4,5,5,0,1,2,4,1,6
6622.0,91.82261303859876,288.4692465554802,33655.11880192,207.00489883421704,650.3250694346746,4644516.308563337,0.8700271771558631,0.7743163684624791,0.0024689597388535584,0,0,0,4,5,5,0,1,2,4,1,1
6809.0,93.11008570558684,292.5139612277876,34605.51252224,209.9073772146749,659.4434741919243,4842634.91380866,0.9314284556166612,0.8662997556371675,0.0025742768111537803,0,0,0,4,5,5,0,1,2,4,1,1
6828.0,93.23990353626333,292.9217959709458,34702.07659008,210.20003853215204,660.3628968369003,4862918.557587004,0.9136876441691244,0.8303958366877385,0.0025850593117456386,0,0,0,4,5,5,0,1,2,4,1,1
7095.0,95.0454342401358,298.59403796606244,36059.0558592,214.27042695096216,673.1503991906911,5150926.196266252,0.9363919411712592,0.9212128350708402,0.002738160133691358,0,0,0,4,5,5,0,1,2,4,1,1
7173.5,95.5697853620991,300.2413355987239,36458.017928960006,215.4525241203162,676.8640669737631,5236647.991478785,0.886995739110732,0.8034164430135962,0.0027837286379361974,0,0,0,4,5,5,0,1,2,4,3,1
7196.5,95.72287283448296,300.7222740773217,36574.91127424,215.7976445180584,677.9482946799139,5261853.13429198,0.9206688873982928,0.8306002170979208,0.0027971273384000315,0,0,0,4,5,5,0,1,2,4,3,1
7200.5,95.74947175763184,300.8058370588796,36595.24055168,215.85760913040525,678.1366790655381,5266240.754025131,0.9101746892908648,0.8284417995190924,0.002799459735521897,0,0,0,4,5,5,0,1,2,4,3,1
7247.0,96.05814375000033,301.7755587224733,36831.56840192,216.5534792700007,680.3228195839438,5317336.189604531,0.9380487491199266,0.8937285990769105,0.00282662135255662,0,0,0,4,5,5,0,1,2,0,3,1
7270.5,96.2137625810206,302.26444969876684,36951.00290688,216.90430636265285,681.4249754009,5343221.103280784,0.9302768075404878,0.8971137185259405,0.0028403814096787223,0,0,0,4,5,5,0,1,2,0,3,1
7598.0,98.3568709389322,308.9972231718288,38615.46249728,221.73572984472875,696.6033399185709,5708285.173417422,0.9144455631353896,0.8354090387426789,0.003034444350012799,0,0,0,4,5,5,0,1,2,0,3,1
7616.5,98.47654031532264,309.37317560555675,38709.485405440006,222.00551248686332,697.4508870851671,5729146.097024977,0.922780392824134,0.8618015980921858,0.0030455337244665805,0,0,0,4,5,5,0,1,2,0,3,1
7628.0,98.55085615,309.6066457,38767.93208,222.1730501,697.977222,5742126.477,0.8939564203146441,0.8063222228963256,0.0030524339124354035,0,0,0,4,5,5,0,1,2,0,3,1
7733.0,99.22681794473212,311.7302422942623,39301.575610880005,223.6969383746041,702.764658228185,5861094.758301246,0.9272417454117344,0.8566715083025743,0.0031156757824643277,0,0,0,4,5,5,0,1,2,0,3,1
