# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1026.0,36.14337799512211,113.5477707853946,5214.45966336,81.48163135220328,255.9820944585936,283255.11999388906,0.7838837851343754,0.6216849969986674,4.305531411841293e-05,0,81.48163135220328,105.59167261869348,4.305531411841293e-05,0,0,2,4,4,3,0,0,2,2,2,3,5
1026.5,36.15218378840543,113.57543500088252,5217.000823039999,81.5014831325812,256.0444606659896,283462.2030544378,0.6517322164707444,0.8814984575557621,4.308679113538873e-05,0,81.48163135220328,105.59167261869348,4.308679113538873e-05,0,0,2,4,4,3,1,0,2,2,2,3,5
1042.0,36.42410748,114.4297085,5295.776773,82.1145079,257.9703348,289906.7358,0.8654139995184144,0.8094246105677494,4.4066372304874966e-05,0,81.48163135220328,105.59167261869348,4.4066372304874966e-05,0,0,2,4,4,3,2,0,2,2,2,3,5
1057.0,36.68534038,115.2503958,5372.011564,82.70343135,259.8204924,296189.193,0.7026418398665335,0.8328936716686355,4.502131768481133e-05,0,81.48163135220328,105.59167261869348,4.502131768481133e-05,0,0,2,4,4,3,3,0,2,2,2,3,5
1077.5,37.03937917,116.3626415,5476.19911,83.50157641,262.327939,304847.5056,0.8333068397312088,0.7545318622918777,4.6337397580336085e-05,0,81.48163135220328,105.59167261869348,4.6337397580336085e-05,0,0,2,4,4,3,4,0,2,2,2,3,5
1087.5,37.21085869607808,116.90136031336677,5527.022304,83.88815984443842,263.542426690454,309101.1536678189,0.8857320811027607,0.7917203977888952,4.6983960133955855e-05,0,81.48163135220328,105.59167261869348,4.6983960133955855e-05,0,0,2,4,4,3,5,0,2,2,2,3,5
1093.0,37.3048364477789,117.19660012771094,5554.975060479999,84.10002328787274,264.20801532791154,311449.0212999469,0.8300280098214423,0.7208415902359017,4.7340840455878745e-05,0,81.48163135220328,105.59167261869348,4.7340840455878745e-05,0,0,2,4,4,3,6,0,2,2,2,3,5
1137.0,38.0483030155601,119.53226923524198,5778.59711232,85.7760943182787,269.4735477639296,330443.6606224621,0.6790665343896659,0.763210121198414,5.022806156812023e-05,0,81.48163135220328,105.59167261869348,5.022806156812023e-05,0,0,2,4,4,3,7,0,2,2,2,3,5
1144.5,38.1735858801527,119.92585696226678,5816.714507519999,86.05853200821625,270.3608519357342,333718.6077520437,0.8713033816641622,0.763471717603054,5.07258597275617e-05,0,81.48163135220328,105.59167261869348,5.07258597275617e-05,0,0,2,4,4,3,8,0,2,2,2,3,5
1161.0,38.44777121547521,120.78723559743804,5900.57277696,86.67665542816731,272.30274393086427,340961.2756115909,0.8366648283695949,0.6990503372510873,5.182675894433442e-05,0,81.48163135220328,105.59167261869348,5.182675894433442e-05,0,0,2,4,4,3,9,0,2,2,2,3,5
