Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
161219.5,453.068474717046,1423.3565917442047,819368.9860595199,1021.3975694021084,3208.815100428135,557934327.2031091,0.8160388024502565,0.9356155196391382
85616.5,330.1670993327743,1037.2505337208952,435130.39548544,744.3287087358063,2338.377603220386,215920030.26891884,0.9043960094936265,0.9247713300131408
34556.5,209.758676406104,658.976316824135,175627.16896384,472.87996008992087,1485.59620864833,55367045.7668843,0.9104447854369165,0.9439366354505867
2549.0,56.96918113796204,178.97396094404775,12954.83204864,128.43132195742163,403.4788975522613,1109204.137162139,0.8874100610755575,0.9230752554632226
59712.5,275.7323272940596,866.238653784234,303477.99478400004,621.610958651728,1952.8484210911768,125763498.17825755,0.7120420509958258,0.895870567993532
41095.5,228.7453075161628,718.6245776359151,208860.45525888,515.6834212644374,1620.067247822407,71803916.08983146,0.8346472343286875,0.7921238966726181
32006.5,201.87110117242136,634.1967684153608,162667.25459583997,455.0982104831067,1429.7331947155894,49353050.98051112,0.8493909540979326,0.9869102842962817
76885.5,312.8796238439559,982.9403277261098,390756.66515328,705.3558239938143,2215.940674825742,183748326.3535112,0.8579807619904832,0.9977911255012827
77483.0,314.0930111363744,986.7522963299308,393793.35097088,708.0912843058425,2224.534376846196,185894426.4267145,0.7750025870606314,0.8764454566711402
67894.5,294.0169421479339,923.6814654828844,345061.5317875199,662.8317943783021,2082.3474957846142,152478502.85709825,0.815181156184931,0.7810381693967697
69309.0,297.06389818698835,933.2537601909888,352250.47252224,669.7008520727466,2103.9272769745653,157268294.39411446,0.7834567286579004,0.9856032055264831
34190.5,208.6449056513664,655.4773028032681,173767.04007807997,470.36907530044033,1477.7080314396876,54489761.306147344,0.6099651510154834,0.5048892707931796
7480.0,97.5901213987308,306.5884084491888,38015.74881279999,220.0071696812987,691.1729080078511,5575824.866412877,0.5963906208379446,0.5713094769688201
62431.0,281.9390324473732,885.7375930968818,317294.2799641599,635.603354749358,1996.8068298776104,134448872.5253347,0.8138812791878204,0.902483316409381
65947.0,289.7694398252683,910.3375433898924,335163.71483392006,653.2562251420849,2052.2649578181736,145965188.77133653,0.8160486103979054,0.8651861174068951
3395.5,65.75169103641552,206.56502952110887,17257.01538688,148.23061227249516,465.6802025523878,1705345.3045287288,0.8659145117731676,0.8416946359728319
77407.0,313.9389326593864,986.2682445185492,393407.09469952,707.7439297873207,2223.443130442617,185620988.80590057,0.7780432274440804,0.9362159307433141
67513.0,293.1897361499973,921.0827211967612,343122.62695168005,660.966941176554,2076.488886665979,151195142.12314385,0.9132003479116519,0.9456770811079699
195733.5,499.21501622990064,1568.3302275495653,994780.15645056,1125.430332588688,3535.64366498774,746370508.217854,0.7789507878071337,0.8306353115784872
178430.0,476.6383660251187,1497.4035891235558,906838.2434047996,1074.5335323670276,3375.7466513201443,649618733.9808466,0.7282975422348099,0.9147911811855187
32083.0,202.11220723582787,634.9542254528947,163056.05202688,455.6417599924503,1431.4408058610056,49530097.68196543,0.8743748450035866,0.9814671602599945
2272.0,53.78475848823986,168.96980214175562,11547.029585919998,121.25235953588792,380.9255219483738,933403.055282338,0.8924237009105167,0.8999066753321973
59703.0,275.71039251236687,866.16974363521,303429.7127500799,621.5615088798799,1952.693070051217,125733486.7306188,0.7043017886350532,0.8717978051278219
6994.5,94.36987864594346,296.47171747425625,35548.282763519994,212.7474544194149,668.3658398739633,5041871.111280297,0.9348885873340483,0.9239480159816936
11346.5,120.19489379477618,377.6033953446743,57666.53661824,270.9673685709434,851.2690944650335,10417166.454696292,0.9379687159717843,0.970153930193023
14319.0,135.02413503171496,424.190830672952,72773.73091584,304.3984100154982,956.2958086691028,14768138.6544516,0.9354831111206087,0.9784357610993838
5846.5,86.27858945470845,271.05218279300186,29713.78013824,194.50645206669472,611.0600408885433,3853014.634785922,0.941130079381364,0.991707924766764
20777.5,162.6491150936114,510.9772650909703,105597.8905024,366.6761650670375,1151.9471464210833,25813486.352392647,0.9246782539260416,0.9739629043360363
9626.5,110.71061592003292,347.80765764877657,48924.94731904,249.5860125301222,784.0975834034019,8140655.009736991,0.9380515682316579,0.9326303179895625
11490.5,120.95519413724814,379.991949315106,58398.39060608,272.6813896630122,856.6538505359749,10616102.869699528,0.9419635074324549,0.9467671971135304
29521.5,193.87609759818025,609.0797239211007,150037.69098624,437.0742744253375,1373.1093296077297,43718409.94950922,0.9232498692837855,0.9599353719343153
15912.0,142.33688079983315,447.1644990556419,80869.86565632,320.88426407514385,1008.0876466710392,17299911.55132266,0.9388804408824786,0.9617356810799538
29139.0,192.6160094437581,605.1210402322927,148093.70383104,434.23353169000825,1364.1848730996803,42871501.35707107,0.9195005339873248,0.9598233468020481
23087.5,171.45237819602582,538.6335317811336,117338.048224,386.5222414051206,1214.2954340473875,30235843.60109508,0.9253046734584014,0.9683419545376534
8421.0,103.54685029596412,325.30202419216295,42798.21133055999,233.4360193072215,733.3608833388122,6660429.3909834325,0.9419147829419974,0.9687773974323299
5429.5,83.14477799681448,261.2070237391467,27594.452965119992,187.44158751601856,588.8651143175322,3448232.0469454653,0.9367779950627475,0.9577724338914827
39025.0,222.90844136840067,700.2875218261187,198337.513024,502.52479022092245,1578.728189204802,66446344.75021672,0.8898750969828377,0.8675133571637225
11321.5,120.06240671300549,377.1871749018879,57539.47863424,270.6686896937996,850.3307670988162,10382756.85839608,0.9348743004731054,0.9379875524453553
1106.0,37.52603011880007,117.8915005396116,5621.045212159998,84.59868229982287,265.7745988165004,317022.01206430944,0.5527566230058268,0.8040881800304678
18471.5,153.3578959511885,481.7880392902417,93878.06205824,345.73004063235936,1086.1429557759209,21637644.139921647,0.939522283480879,0.9793474464333409
12483.5,126.07333523271843,396.07106378067147,63445.13373055999,284.2197269486404,892.9026061871457,12021572.390079824,0.9402013205458116,0.939173911030362
31956.5,201.71335977403487,633.7012091970229,162413.13862784003,454.7425982745842,1428.6160060137684,49237448.43570281,0.9059955687400603,0.9844479297418814
28610.5,190.86125849591733,599.6083275456764,145407.69804928004,430.277621153196,1351.757013618973,41710452.276004285,0.9137612205950787,0.9688388756137934
25767.0,181.12858236399612,569.0322237098641,130956.12294912,408.3362760813929,1282.8262451315177,35649423.71673379,0.9206188119149603,1.0001047900373776
32985.0,204.93366337205157,643.8180913228808,167640.3040896,462.002450705953,1451.4235050783025,51633487.55099092,0.9054239507057165,0.994862591275821
35013.5,211.14112057954185,663.3193932834052,177949.78891136002,475.9965422345191,1495.387240218109,56468989.47544662,0.8932097391738004,0.9854740369131461
24821.5,177.77433830461538,558.4945552145663,126150.78999424,400.7744682739249,1259.070125275718,33705343.8548514,0.919656019274249,0.9858521265800105
25716.5,180.9510009703782,568.4743353082597,130699.46582144,407.93593658762063,1281.5685415189407,35544672.66758056,0.9189690813440766,0.9822392906154809
27857.5,188.33287184519807,591.6651666183423,141580.7115712,424.5776262878145,1333.8499516243903,40074668.29802654,0.908818905231813,0.9904164832155848
32511.0,203.4558695120022,639.1754649886298,165231.28471295998,458.6709122278578,1440.9571682703668,50524522.7252495,0.9005586573103881,0.9855493824750752
27712.0,187.84039571854836,590.1180072367911,140841.23410432003,423.4673881078954,1330.3620355146218,39761113.02936602,0.8806449378749854,0.9849574261659095
27076.0,185.67238328100728,583.3069952901208,137608.87899136,418.5798208687028,1315.007290182048,38400199.94543097,0.9174187182436576,0.9742739208085692
18852.0,154.92937712824926,486.7249930113504,95811.88457471998,349.2727877979251,1097.2728242447884,22309656.019723643,0.9311736371630369,0.9786232107260876
23554.5,173.1777146646311,544.0538361558745,119711.49136511996,390.41183993994434,1226.5149682298031,31157855.7372075,0.9354905639658375,0.9806419859259549
29070.5,192.3894752454602,604.4093620591332,147745.56495488,433.7228329933655,1362.5804658261095,42720416.66295723,0.9171245567068632,0.9944032564385128
26905.0,185.0851424374727,581.4621237701847,136739.80238080004,417.2559451110385,1310.8482118275044,38036996.9844649,0.9301504236161303,0.9654015041948281
26034.5,182.0663475972636,571.9783000774888,132315.64337792003,410.45037402327097,1289.467879694691,36206003.542398,0.9182736912496955,0.9920763067159659
30767.0,197.92362434248912,621.7954042062298,156367.71974912,446.1990187177075,1401.7755592425244,46514082.07412189,0.9194896810346469,0.9969364071038574
32988.0,204.9429825627693,643.847368423977,167655.55104768,462.023459889507,1451.4895073750138,51640531.84315398,0.9119151678760377,0.9902935388097616
36392.5,215.25884449140392,676.2556044744223,184958.3073088,485.279539021421,1524.5506347271375,59837654.73933119,0.9007534640329526,0.9904083097187965
68744.5,295.8516788579142,929.44546085223,349381.50324352,666.9680248172817,2095.341846945267,155350860.75068215,0.8418354813003522,0.8724984212101144
29310.5,193.1820066050666,606.8991727562121,148965.32160128004,435.5095156904621,1368.1934950616046,43250543.3768316,0.9132604270753489,0.9954265975960958
23365.5,172.48153113452307,541.8667110921368,118750.93300608004,388.8423637896688,1221.5843134861134,30783595.66154184,0.9183311297455141,0.9913972305017256
19404.5,157.18325847816448,493.8057701023071,98619.86602112,354.353937913174,1113.235728118641,23297558.587368995,0.9221613776973534,0.9112512259701175
12291.5,125.10005541210704,393.0134150463515,62469.32841344,282.0255649210541,886.0094428804949,11745298.424026182,0.9352284304929682,0.9551865541392311
26151.5,182.47499542167856,573.2621050805765,132910.27474304,411.3716296786321,1292.3620896936516,36450344.21471941,0.9186069633273118,0.9813899655560714
24477.5,176.5381572245925,554.6109778150596,124402.47213439998,397.9876216471213,1250.3149883862704,33007096.00786142,0.9168876480550449,1.0005447120288
29591.5,194.1058164714045,609.801407045613,150393.45334144,437.5921526531343,1374.73629204363,43873996.661746286,0.8819131791806811,0.9505827419723382
26564.5,183.91022779094487,577.7710205480578,135009.27263872,414.6072175319061,1302.5269887235415,37317212.5798308,0.9165163154058622,0.9730699883118776
24465.0,176.49307482716074,554.4693472864818,124338.9431424,397.8859878903512,1249.9956965226445,32981815.483637348,0.9234373345539019,0.9985686334358213
15083.0,138.57947919241312,435.36027376918463,76656.62290687999,312.4135778913761,981.4762011852498,15965713.220938934,0.9343878274650554,0.9969746704490153
6572.5,91.47877845583562,287.3890583562214,33403.5439936,206.22975815083583,647.8898931582656,4592536.532787289,0.8127400951843557,0.8995560965247253
28907.5,191.8493475084857,602.712500728654,146917.1468992,432.5051690231302,1358.7550616426774,42361616.968023024,0.8831181202013395,0.977462597832728
29307.5,193.1721200311416,606.8681131682002,148950.07464320003,435.4872273982057,1368.1234743263906,43243903.35141531,0.9271656553403992,0.9925289859076593
10268.0,114.33994772318488,359.2095397789986,52185.25518847999,257.767978147148,809.8019864777744,8967791.812684966,0.9444605145376028,0.9741030664852338
13815.5,132.628959621527,416.66616520024655,70214.78311808,298.9987265707705,939.3322028274358,13996087.159165837,0.9324312075960789,0.9851968918541556
4211.0,73.22302727202536,230.03692455139995,21401.64682496,165.07399268205398,518.5952427086761,2355236.860911567,0.9276972609249793,0.9509484061301996
18085.0,151.74497410634535,476.720895871668,91913.7456256,342.0938696253449,1074.7195876530882,20962085.94188075,0.9404604604223067,0.9936114203676251
34101.5,208.3731708612847,654.6236227830228,173314.71365504,469.7564763896802,1475.7834952020469,54277139.46205199,0.9119911504662671,0.9774646888409347
25355.0,179.67467450022014,564.4646374460289,128862.2073728,405.05858619329626,1272.5290786583275,34797829.02144916,0.9256352151222633,0.9872234862649457
24747.0,177.50734918183267,557.6557841478436,125772.15720191997,400.17256799552354,1257.1791997828986,33553711.419886,0.9322909013223803,0.9916611686135903
35502.0,212.60891401159017,667.9306023465157,180432.50191872,479.30553574772887,1505.782749929985,57654864.6656368,0.8386808201680319,0.9563561900937028
20132.5,160.10463807891594,502.983554794375,102319.7945152,360.9398960851081,1133.926125928439,24620863.999843936,0.938201236238579,0.9801825114549366
30780.0,197.96543432364223,621.9267541358672,156433.7899008,446.2932751392191,1402.071674523899,46543565.62484568,0.909119996774435,0.9866042533507158
24724.5,177.42663589158346,557.4022158681497,125657.80501631998,399.9906079539857,1256.6075554531567,33507961.21509415,0.9253039323416183,0.9780960691116124
32746.0,204.189867848279,641.481388769624,166425.62976255998,460.32563807716014,1446.1556428422402,51073322.80856243,0.9159024094114562,0.9863570090768705
85767.5,330.45812541541943,1038.164819124136,435897.82570880005,744.9847979365215,2340.4387682334527,216491502.4044263,0.7887018914457533,0.9150224697268444
69611.0,297.7103927452977,935.2847827459592,353785.33296896,671.1583094049992,2108.50601422249,158297310.64515463,0.8529163345769566,0.9154252814980003
24409.5,176.29276975308136,553.8400703372773,124056.87441792,397.4344201313466,1248.577054568358,32869647.965062216,0.9239468523642805,0.9848758086764321
1381.5,41.9402006558341,131.75902627045025,7021.22419584,94.5499883585124,297.03754882410306,442571.1106527851,0.9163821640751807,0.9307459989792936
25492.5,180.16120307702528,565.9931120486815,129561.0262848,406.15541621684577,1275.974871802547,35081275.03745643,0.9364559820391812,0.9612454056563976
3827.0,69.80463980067132,219.2977435842707,19450.036190719995,157.36757996663343,494.3848331363799,2040536.7503980289,0.9228834341680753,0.9290947891670785
31142.5,199.12775427326756,625.5782899507308,158276.13066880003,448.9136092336543,1410.3036968649276,47368206.049379,0.9092746880582402,0.9901530881690437
30645.5,197.53243396511223,620.5664433905075,155750.21794688,445.317119130949,1399.0049899795602,46238825.57341469,0.9225238952560632,0.9669541595274534
18564.0,153.7414027139845,482.9928613188436,94348.17659904002,346.5946182784067,1088.8591065572011,21800380.169071984,0.9205114056681891,0.9131787104345076
25281.5,179.41406174049462,563.6458983146434,128488.65689984,404.4710607877711,1270.6833131605322,34646628.9036495,0.9272704688096876,0.9950120220824699
33321.5,205.97633720865295,647.0937477880382,169350.50455424,464.3530546031873,1458.8081450133532,52425616.05890154,0.9080431435661407,0.9211542524877884
16889.5,146.64371548349604,460.694819258063,85837.83283072003,330.5935921859935,1038.5904005353773,18918291.66731236,0.9421121721355571,0.9841860099563493
25585.5,180.48952981217917,567.024580907818,130033.68198527998,406.8955960085767,1278.3002151985847,35273421.68839348,0.9271612362945864,0.9980217551128022
32720.5,204.1103488887981,641.2315725906977,166296.03061887997,460.14637053490645,1445.592457248469,51013676.61575953,0.9132542365832128,0.9873479949067164
12940.0,128.35778008704034,403.2478589525402,65765.21251840002,289.3697794282237,909.0819732226066,12686976.693666449,0.9411230358266198,0.9650960908800026
26117.5,182.35633745395472,572.8893300808854,132737.47588480002,411.1041271561956,1291.5217057343482,36379282.77635817,0.922910232081578,1.0014516959647215
16959.0,146.9451239040058,461.64172173766656,86191.05402623996,331.2730873291907,1040.7250974853955,19035184.37828639,0.9088669589455098,0.9368575362599719
