# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1106.0,37.52603011880007,117.8915005396116,5621.045212159998,84.59868229982287,265.7745988165004,317022.01206430944,0.5527566230058268,0.8040881800304678,4.59439308117442e-05,0,84.59868229982287,126.23194831137747,4.59439308117442e-05,0,0,0,0,0,0,0,0,2,2,2,1,6
1381.5,41.9402006558341,131.75902627045025,7021.22419584,94.5499883585124,297.03754882410306,442571.1106527851,0.9163821640751808,0.9307459989792936,6.413894213435125e-05,0,84.59868229982287,126.23194831137747,6.413894213435125e-05,0,0,0,0,0,0,1,0,2,2,2,1,6
2272.0,53.78475848823986,168.96980214175562,11547.029585919998,121.25235953588792,380.9255219483738,933403.055282338,0.8924237009105167,0.8999066753321973,0.00013527201190894947,0,84.59868229982287,126.23194831137747,0.00013527201190894947,0,0,0,0,0,0,2,0,2,2,2,1,6
2549.0,56.96918113796204,178.97396094404775,12954.83204864,128.43132195742163,403.4788975522613,1109204.137162139,0.8874100610755575,0.9230752554632226,0.00016074971514451185,1,126.23194831137747,167.86521432293208,0.00016074971514451185,0,0,0,0,0,0,3,0,2,2,2,1,6
3395.5,65.75169103641552,206.56502952110887,17257.01538688,148.23061227249516,465.6802025523878,1705345.3045287288,0.8659145117731676,0.8416946359728319,0.00024714456315262754,1,126.23194831137747,167.86521432293208,0.00024714456315262754,0,0,0,0,0,0,4,0,2,2,2,1,6
3827.0,69.80463980067132,219.2977435842707,19450.036190719995,157.36757996663343,494.3848331363799,2040536.7503980289,0.9228834341680752,0.9290947891670784,0.0002957216714027122,1,126.23194831137747,167.86521432293208,0.0002957216714027122,0,0,0,0,0,0,5,0,2,2,2,1,6
4211.0,73.22302727202536,230.03692455139995,21401.64682496,165.07399268205398,518.5952427086761,2355236.860911567,0.9276972609249792,0.9509484061301996,0.00034132910417917594,1,126.23194831137747,167.86521432293208,0.00034132910417917594,0,0,0,0,0,0,6,0,2,2,2,1,6
5429.5,83.14477799681448,261.2070237391467,27594.452965119992,187.44158751601856,588.8651143175322,3448232.0469454653,0.9367779950627476,0.9577724338914828,0.0004997297618424181,2,167.86521432293208,209.49848033448666,0.0004997297618424181,0,0,0,0,0,0,7,0,2,2,2,1,6
5846.5,86.27858945470845,271.05218279300186,29713.78013824,194.50645206669472,611.0600408885433,3853014.634785922,0.941130079381364,0.991707924766764,0.000558392260034399,2,167.86521432293208,209.49848033448666,0.000558392260034399,0,0,0,0,0,0,8,0,2,2,2,1,6
6572.5,91.47877845583562,287.3890583562214,33403.5439936,206.22975815083583,647.8898931582656,4592536.532787289,0.8127400951843557,0.8995560965247253,0.0006655663413996142,2,167.86521432293208,209.49848033448666,0.0006655663413996142,0,0,0,0,0,0,9,0,2,2,2,1,6
6994.5,94.36987864594346,296.47171747425625,35548.282763519994,212.7474544194149,668.3658398739633,5041871.111280297,0.9348885873340484,0.9239480159816936,0.0007306854687787542,3,209.49848033448666,251.13174634604127,0.0007306854687787542,0,0,0,0,0,0,10,0,2,2,2,1,6
7480.0,97.5901213987308,306.5884084491888,38015.74881279999,220.0071696812987,691.1729080078511,5575824.866412877,0.5963906208379446,0.5713094769688201,0.0008080679010671022,3,209.49848033448666,251.13174634604127,0.0008080679010671022,0,0,0,0,0,0,11,0,2,2,2,1,6
8421.0,103.54685029596412,325.30202419216295,42798.21133055999,233.4360193072215,733.3608833388122,6660429.3909834325,0.9419147829419974,0.96877739743233,0.0009652525549354458,3,209.49848033448666,251.13174634604127,0.0009652525549354458,0,0,0,0,0,0,12,0,2,2,2,1,6
9626.5,110.71061592003292,347.80765764877657,48924.94731904,249.5860125301222,784.0975834034019,8140655.009736991,0.938051568231658,0.9326303179895624,0.0011797719915226728,3,209.49848033448666,251.13174634604127,0.0011797719915226728,0,0,0,0,0,0,13,0,2,2,2,1,6
10268.0,114.33994772318488,359.2095397789986,52185.25518847999,257.767978147148,809.8019864777744,8967791.812684966,0.9444605145376028,0.9741030664852338,0.0012996435291456824,4,251.13174634604127,292.7650123575959,0.0012996435291456824,0,0,0,0,0,0,14,0,2,2,2,1,1
11321.5,120.06240671300549,377.1871749018879,57539.47863424,270.6686896937996,850.3307670988162,10382756.85839608,0.9348743004731054,0.9379875524453553,0.0015047051768775769,4,251.13174634604127,292.7650123575959,0.0015047051768775769,0,0,0,0,0,0,15,0,2,2,2,1,1
11346.5,120.19489379477618,377.6033953446743,57666.53661824,270.9673685709434,851.2690944650335,10417166.454696292,0.9379687159717844,0.970153930193023,0.0015096919350568682,4,251.13174634604127,292.7650123575959,0.0015096919350568682,0,0,0,0,0,0,16,0,2,2,2,1,1
11490.5,120.95519413724814,379.991949315106,58398.39060608,272.6813896630122,856.6538505359749,10616102.869699528,0.9419635074324548,0.9467671971135304,0.0015385224911035286,4,251.13174634604127,292.7650123575959,0.0015385224911035286,0,0,0,0,0,0,17,0,2,2,2,1,1
