cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,134.96239056775764,58.09849244286527,0.16756379952859388,0.7689375301819154,0.12490819365642378,0.7666701480641962,0.1206271972425674,356
1,682.4273210199619,69.10085322595418,0.296480464517564,0.8015692255681037,0.08831867916761846,0.8729411257814191,0.1073659662502961,8
2,514.3170411411502,44.52973914077128,0.5359557359538272,0.870251126903545,0.0633299288481984,0.9545187134565158,0.060162575388525,34
