cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,228.7676077353388,62.649885602129935,0.5897425030999661,0.9064120468045584,0.033135985086289496,0.9343806026675612,0.04035365187717525,88
1,709.5680776276818,11.77668970333114,0.3257131533321779,0.7355481943713056,0.011262553135155222,0.8528060700655642,0.09721589747083399,2
2,570.3572377186347,,0.0845443435678516,0.8830246629641675,,0.9038813695479898,,1
