# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1008.0,35.82492792865108,112.54733039603404,5122.97791488,80.76371752235099,253.72670164481912,275833.82746040734,0.4518553883675797,0.8014335674604555,0.00023062082089541844,0,0,0,0,0,5,0,2,2,2,1,6
1281.5,40.39376779378362,126.90076415176262,6512.992259840001,91.0637101143058,286.08508270373363,395398.1594178582,0.3055308062436358,0.5529922868469007,0.00033058689336634315,0,0,0,0,0,5,0,2,2,2,1,6
1455.5,43.048811335065096,135.24182943601352,7397.315828479999,97.04924027377076,304.8891802805489,478602.5874794153,0.5241786304435762,0.4454982910224359,0.00040015295666742396,0,0,0,0,0,5,0,2,2,2,1,6
1507.0,43.803789720934994,137.61366398668147,7659.05527552,98.75126354687583,310.2362440915747,504227.5906886435,0.924129370993902,0.8939548922639795,0.00042157766490560477,0,0,0,0,0,5,0,2,2,2,1,6
1594.0,45.050458758017655,141.53019027503822,8101.217059840002,101.561754224075,319.06566095604614,548515.8772982358,0.5744108508700473,0.426847001546438,0.0004586064844234785,0,0,0,0,0,5,0,2,2,2,1,6
1621.0,45.430400636750925,142.72381289005776,8238.43968256,102.41829519549128,321.7565637793462,562511.2982391197,0.9337336405632894,0.9319767582710268,0.0004703078609220766,0,0,0,0,0,5,0,2,2,2,1,6
1708.5,46.64043055311589,146.5252339859338,8683.14262656,105.14618663894444,330.3264874978891,608666.2234832345,0.7966623692423069,0.9084745215988524,0.0005088973510008172,0,0,0,0,0,5,0,2,2,2,1,6
2109.0,51.819515627285234,162.79580960726076,10718.61153024,116.82191603015184,367.0068731786087,834779.157430343,0.9259053856768248,0.9284051972113936,0.0006979472254200041,0,0,0,0,0,5,0,2,2,2,1,6
2146.5,52.27818553444665,164.2367636180218,10909.198506240002,117.85594146885651,370.2553599004683,857142.573749039,0.9212963690556644,0.9152616193446432,0.0007166449662914857,0,0,0,0,0,5,0,2,2,2,1,6
2279.0,53.86754980924449,169.22989874760475,11582.605821439998,121.43900428996076,381.5118837366001,937720.0786925176,0.5270675322929205,0.6310195404462953,0.0007840146957654279,0,0,0,0,0,5,0,2,2,2,1,6
