Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
3481.5,66.57915195461315,209.1645746628512,17694.094851839996,150.0960401664799,471.54061711993177,1770542.3810608545,1.0623603499904881,1.1151571271278127
3993.5,71.30695703716344,224.01741237779567,20296.242364160003,160.75440394458127,505.0248544645026,2175140.2290435336,1.0775042935547439,1.139727825279837
1975.5,50.15261429501272,157.5590846275344,10040.12189568,113.06405366667667,355.20120038431355,756784.5872220927,1.0670593247232034,0.996957002199028
2637.0,57.94422041469386,182.03713717278995,13402.076152320004,130.62945050288585,410.38452204233766,1167137.2289169284,1.0628613035001626,1.0616811030284212
2556.0,57.04735117727269,179.21953936527692,12990.408284160001,128.60754849404356,404.0325295450803,1113776.3755750216,1.0722409022817858,1.1210256812205845
3601.5,67.71685329638176,212.7387688401307,18303.97317504,152.66087407136303,479.5982804731906,1862867.029253592,1.065872047176229,1.0780181955663988
2010.0,50.588649763733336,158.92893045277168,10215.4619136,114.04705202736044,358.2893808127285,776695.5442292388,1.0750265027484303,1.0901954532937763
3265.0,64.47578703327557,202.55665887815857,16593.772710399997,145.35421428781643,456.64373177492064,1607983.1962605342,1.0702878809660545,1.1296023528155417
10224.0,114.09470235454538,358.43907873055383,51961.633136640005,257.2150969880871,808.0650590901606,8910211.004600173,1.126123722128774,1.0360722066593984
2500.0,56.41895835477563,177.24538509055162,12705.7984,127.19089971500618,399.5819961481395,1077374.620062324,1.0569420096523416,1.038391734256954
4154.5,72.73014291614058,228.48848267988296,21114.495781119997,163.9628341901473,515.1044353535282,2307995.0471788947,1.0694205819926448,1.1083460752988827
2743.5,59.10272997908742,185.67670230940226,13943.343164160002,133.2411944648547,418.5895576863165,1238551.79868403,1.0964258391151507,1.1797039559747076
4499.5,75.68977032291659,237.7864263983735,22867.895960319995,170.63501821598314,536.0657196724932,2601375.8958336064,1.0577637372303665,1.0276388153749563
1951.0,49.84064959225855,156.57901860918258,9915.60507136,112.36076044078767,352.9917395525412,742749.9506990268,1.0625148409980891,1.043325085555804
