# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1013.5,35.92253162834,112.85396146193992,5150.930671359999,80.98375530292968,254.41797071979727,278094.47271451564,0.8392623598310803,0.8671527953249898,2.7257903692907513e-05,0,80.98375530292968,131.29389468421374,2.7257903692907513e-05,0,0,0,4,0,4,0,0,1,1,4,1,4
2076.0,51.41250134811764,161.51713653792171,10550.89499136,115.9043430391964,364.1242326110907,815263.0349660857,0.949964537938308,1.0080882617277969,7.990939580559712e-05,0,80.98375530292968,131.29389468421374,7.990939580559712e-05,0,0,0,4,0,4,1,0,1,1,4,1,4
2572.0,57.22562458426154,179.7796017910035,13071.725393920002,129.00944806275922,405.2951342776384,1124250.7188650488,0.690796361764061,0.7534703787814098,0.00011019535024331315,0,80.98375530292968,131.29389468421374,0.00011019535024331315,0,0,0,4,0,4,2,0,1,1,4,1,4
8098.5,101.54472144349856,319.012150897717,41159.16333696,228.92242002222315,719.1809929838132,6281503.518124563,0.9178984269377228,0.930190947503867,0.0006156922727459944,2,181.60403406549779,231.91417344678183,0.0006156922727459944,0,0,0,4,0,4,3,0,1,1,4,1,4
8411.5,103.4884265535998,325.11848059235604,42749.92929664,233.30430882243544,732.9471026474074,6649161.804507052,0.677853379536453,0.8887500100071872,0.0006517289262770454,3,231.91417344678183,282.2243128280659,0.0006517289262770454,0,0,0,4,0,4,4,0,1,1,4,1,4
14812.0,137.32889039316248,431.4314331847972,75279.31436032003,309.5942505023455,972.6190229718068,15537361.938475825,0.926520873712396,0.9983551697024804,0.0015229210103560418,4,282.2243128280659,332.5344522093499,0.0015229210103560418,0,0,0,4,0,4,5,0,1,1,4,1,4
14870.5,137.59981340824643,432.2825629386733,75576.63004288,310.2050193475508,974.5378098889452,15629499.98978285,0.9160675615889938,0.9451970570724252,0.0015319520784835888,4,282.2243128280659,332.5344522093499,0.0015319520784835888,0,0,0,4,0,4,6,0,1,1,4,1,1
23494.0,172.9551672081754,543.3546827015981,119404.01104384,389.9101289541106,1224.938796682483,31037888.8958278,0.7602290601799091,0.8562136990503733,0.0030422315772602473,6,382.84459159063397,433.154730971918,0.0030422315772602473,0,0,0,4,0,4,7,0,1,1,0,3,1
30620.0,197.45023388132688,620.308204211163,155620.61880320002,445.1318072620633,1398.422815573646,46181124.86340603,0.8107623764614059,0.9132297562461996,0.004526521658879245,7,433.154730971918,483.46487035320206,0.004526521658879245,0,0,0,4,0,4,8,0,1,1,0,3,1
31008.0,198.69728685401805,624.2259366688069,157592.55871488003,447.9431634836983,1407.2549516261583,47061672.86148923,0.9100876138184686,0.9763981261831116,0.0046128300716083755,7,433.154730971918,483.46487035320206,0.0046128300716083755,0,0,0,4,0,4,9,0,1,1,0,3,1
