Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
36239.5,214.8058762730432,674.8325628473104,184180.71244672,484.2583674699485,1521.3425296829766,59460700.75260042,0.9401453047886845,0.9942150850454603
63483.5,284.30565002861744,893.1725415039753,322643.4210905599,640.9386574245151,2013.5681775665616,137863094.0937573,0.8747876812287173,0.9707356327036873
88367.0,335.4286196042492,1053.7800871524746,449109.3148851199,756.1902800358193,2375.641828476538,226408065.7264492,0.7082444099852667,0.8466236848733548
1538.5,44.259225474188405,139.0444576032845,7819.14833536,99.77799790901034,313.4618252208446,520119.3108371945,0.805540347092266,0.8358329821514752
66812.5,291.6647340399899,916.2917857712532,339562.46224,657.5289764197532,2065.688201842713,148848105.48482552,0.8439162338985704,0.9787409187167612
74533.0,308.0557790202058,967.7857722657592,378800.50885888,694.480948223152,2181.776244995928,175379824.386485,0.6865715311392473,0.7750515805651268
1852.5,48.56620488180942,152.5752324694292,9414.9966144,109.48765228555116,343.96560407908123,687217.250391379,0.8077274826051938,0.7314588208755031
57027.0,269.46063073779834,846.5355379575393,289829.42614272,607.4720459352926,1908.4297167714767,117375516.31411326,0.811792356849158,0.8889182132950227
41693.5,230.4035871214151,723.8342166613735,211899.68223616,519.4218468065181,1631.8118580414005,73376882.85654704,0.8847960527481376,0.9691836122100491
57156.5,269.7664101378363,847.4961722743177,290487.58649984,608.1613950147382,1910.595370775222,117775557.22680472,0.7194295679793414,0.9234454654285215
54814.5,264.1817348434323,829.9513973967336,278584.79455872,595.5713030310338,1871.0424302911963,110611406.0666465,0.8115976461343003,0.887378106938122
21688.0,166.17466487469204,522.0531063830783,110225.34227968002,374.62416449350576,1176.9165230300118,27528717.83835721,0.9148527157647625,0.9857203573063904
55097.0,264.86162273208487,832.0873281929892,280020.54977791995,597.1040422872121,1875.8576726782744,111467601.46392232,0.8809916531213114,0.9361576584958263
66960.5,291.9875965434814,917.3060882403416,340314.64550528,658.2568376476245,2067.9748453290263,149342961.57031867,0.8667485771566319,0.9207159991582551
27209.5,186.12955539750104,584.7432438527238,138287.36862592003,419.6104696881264,1318.2451689415805,38684551.80070492,0.7922488204668303,0.7929178105305539
65094.0,287.8893101957603,904.4309419580336,330828.4964198401,649.017660905322,2038.9491155501912,143142357.93815288,0.8460732602026294,0.9746169191788983
13099.0,129.14396926099917,405.7177450857811,66573.30129664,291.1421643019965,914.6500845213848,12921530.016155118,0.9439931076877398,0.9930347036761994
22590.5,169.59692784758718,532.8044625973781,114812.13550208,382.33931413960056,1201.1543804795292,29264795.4285121,0.9283702282556704,0.9185638439039147
12920.5,128.2610289127242,402.9439061740824,65666.10729088,289.1516635808454,908.3967420788512,12658309.442690823,0.9367005533417888,0.9651931669933032
19740.0,158.53626907768492,498.0563782619896,100324.9841664,357.4041650087329,1122.8182991538297,23904378.130337697,0.8815393623721959,0.9809287883602344
16609.0,145.42089120379617,456.8532034843265,84412.24225024,327.83685712983805,1029.929861935066,18448962.80173414,0.9328674868756313,0.9984905279931454
23649.0,173.52475902141995,545.1441081576321,120191.77054464,391.1942167378891,1228.972877430566,31345550.35770036,0.9385399885250237,0.992284882893611
20409.0,161.20032837590605,506.42576738200864,103725.05581823998,363.41002029064254,1141.6862499860003,25129816.426369756,0.938644202651205,0.9958462250936163
17053.5,147.35396355762236,462.9261293899645,86671.33320576,332.19477544430384,1043.620666096736,19194509.38116392,0.9434784320967746,0.9956348889028536
17432.0,148.98023944075052,468.0352257571102,88594.99108352,335.861051795228,1055.1386129468292,19837071.259399917,0.8985098937788867,0.8832114722682537
21301.0,164.68538351172427,517.3743909940506,108258.48468736002,371.2667285888312,1166.3688270569878,26795182.30124015,0.9380728694662661,0.9488519864702493
14976.5,138.08936252197765,433.8205268379427,76115.35589503999,311.3086588695464,978.004995703458,15796912.908708746,0.940338156886358,0.9743411132381101
19757.0,158.60451975064458,498.2707940747623,100411.38359552,357.5580293258532,1123.301678162144,23935264.29353096,0.9298314879030958,0.9716838134783035
30092.0,195.74045156832176,614.9367646573884,152937.15418112,441.2772740156246,1386.3134422436162,44991793.661834605,0.9365715092959233,0.9968253104116299
24392.5,176.23136949746618,553.6471757453081,123970.47498879996,397.2959993950877,1248.1421930002225,32835315.83743934,0.9462673734741652,0.9845327904886378
14474.5,135.75531588217498,426.4879030612027,73564.03157631999,306.0467841247753,961.4743286611754,15009356.860790772,0.9452237907011869,0.9909147144684306
9107.0,107.68190439392836,338.2926797685238,46284.68241151999,242.7580852656721,762.64701727016,7490653.919566882,0.9466373777343776,0.9970546703141515
12205.5,124.6616431115242,391.6361021835971,62032.24894848,281.03720823062014,882.9044287627012,11622246.70983176,0.9443435655592117,0.979434369117121
33473.0,206.44405363419915,648.5631222744972,170120.47593727996,465.40747451293856,1462.1207028556266,52783560.71260574,0.9260136564304288,0.9154937034367815
21321.5,164.7646107423277,517.6232906796786,108362.67223424,371.4453384575036,1166.9299465082674,26833872.97613786,0.9457997306855573,0.9866144355828006
21662.5,166.0769449316354,521.7461101278624,110095.743136,374.4038646538789,1176.2244306722532,27480181.141372774,0.9391175170986819,0.9406901790730551
23674.5,173.61828706053004,545.437935158205,120321.36968832,391.4050663492589,1229.6352810206572,31396262.45739373,0.9440372241391065,1.0035739136446822
25624.0,180.62527534731623,567.4510380837623,130229.35128064,407.20162074298975,1279.2616202560337,35353068.60652318,0.9156063154281588,0.9802261533762064
15569.5,140.79667287174834,442.3257931437699,79129.17127552,317.41201932206945,997.1792680633148,16744366.69456313,0.9410555870271505,0.9915258652940024
