# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1010.0,35.86045091995518,112.65892916454852,5133.142553599999,80.84380055394695,253.97828990855817,276655.1685454775,0.6685606324118069,0.6369175251377097,5.992669789662061e-05,0,0,0,0,0,0,0,2,0,2,4,6
1018.5,36.01103270266993,113.13199578688965,5176.34226816,81.18327212489909,255.044771301964,280154.9353117671,0.6690422116238013,0.7294090533775313,6.068478771223739e-05,0,0,0,0,0,0,0,2,0,2,4,6
1019.0,36.01987085047822,113.15976164711552,5178.883427839999,81.2031968453181,255.1073666572572,280361.2602865649,0.8558095898720155,0.7972898528889842,6.0729480079628314e-05,0,0,0,0,0,0,0,2,0,2,4,6
1022.5,36.08167726827155,113.35393223519974,5196.6715456,81.34253323359138,255.54510483103428,281806.9519346845,0.8109351658194504,0.7677702884463912,6.104263355188774e-05,0,0,0,0,0,0,0,2,0,2,4,6
1028.5,36.18738553363748,113.68602454509704,5227.16546176,81.58084194703233,256.2937737344668,284291.0395778859,0.6549460982087872,0.8517626179613991,6.158071556396621e-05,0,0,0,0,0,0,0,2,0,2,4,6
1030.0,36.21376438700094,113.76889615703384,5234.7889408,81.64031043405492,256.4805994964171,284913.19612244645,0.9245458093796514,0.9663018648861914,6.171548184173469e-05,0,0,0,0,0,0,0,2,0,2,4,6
1034.0,36.2840142384516,113.989592574267,5255.118218240001,81.79868169916529,256.97813749942753,286574.494950199,0.8923554911834606,0.9548424799592524,6.207533831392769e-05,0,0,0,0,0,0,0,2,0,2,4,6
1034.5,36.29278590889002,114.01714958967604,5257.659377919999,81.81845655300165,257.0402620349657,286782.3835885528,0.8762132225303253,0.8043340036979039,6.212036938886574e-05,0,0,0,0,0,0,0,2,0,2,4,6
1037.0,36.33661249883324,114.15483488267355,5270.365176320002,81.91725921736966,257.3506597594993,287822.58021253586,0.8902669730731606,0.9672754540400804,6.234568796565665e-05,0,0,0,0,0,0,0,2,0,2,4,6
1037.0,36.33661249883324,114.15483488267355,5270.365176320002,81.91725921736966,257.3506597594993,287822.58021253586,0.885527427403727,0.9084153124708312,6.234568796565665e-05,0,0,0,0,0,0,0,2,0,2,4,6
1042.5,36.43284541984618,114.4571595203613,5298.3179328,82.13420671450123,258.0322204227025,290115.42688782926,0.8520855526969598,0.734670328978317,6.284234498007636e-05,0,0,0,0,0,0,0,2,0,2,4,6
1046.5,36.502673649547205,114.6765313738032,5318.64721024,82.29162747553922,258.526772329102,291786.7565992573,0.8845794280456373,0.8225766529177577,6.320437425727719e-05,0,0,0,0,0,0,0,2,0,2,4,6
1050.5,36.572368555294425,114.89548437769132,5338.97648768,82.44874767105576,259.0203799810673,293461.2835029519,0.5690039453901098,0.5405784533224688,6.35670960831699e-05,0,0,0,0,0,0,0,2,0,2,4,6
1054.5,36.64193089785566,115.11402092204818,5359.305765120001,82.6055690161258,259.51304876666546,295139.00150609406,0.9028729547235492,0.8521379278571084,6.393050913797967e-05,0,0,0,0,0,0,0,2,0,2,4,6
1056.0,36.667982753900326,115.19586524161048,5366.929244159999,82.6643003203929,259.6975586006867,295768.9672250276,0.8052624041948507,0.832248609241389,6.406696697291635e-05,0,0,0,0,0,0,0,2,0,2,4,6
1061.5,36.76334827972522,115.49546487694772,5394.882000639999,82.87929236181253,260.3729760185909,298082.6683923484,0.9132383822934574,0.9269380201848708,6.45681413106526e-05,0,0,0,0,0,0,0,2,0,2,4,6
1064.0,36.80661456312185,115.6313899150147,5407.58779904,82.9768318711019,260.67940542440914,299136.33575277607,0.9196062085705898,0.8763479657886155,6.479637780420468e-05,0,0,0,0,0,0,0,2,0,2,4,6
1065.5,36.832549937729205,115.71286829734926,5415.211278079999,83.03530057961672,260.8630902895442,299769.130785002,0.818936762727585,0.7691841699719859,6.49334485010077e-05,0,0,0,0,0,0,0,2,0,2,4,6
1065.5,36.832549937729205,115.71286829734926,5415.211278079999,83.03530057961672,260.8630902895442,299769.130785002,0.7732770013389326,0.7388473831415414,6.49334485010077e-05,0,0,0,0,0,0,0,2,0,2,4,6
1070.0,36.910246719124274,115.95695993498758,5438.081715199999,83.21046020359375,261.413370477436,301670.18809769355,0.8918093305672812,0.8631084604343742,6.534523942420204e-05,0,0,0,0,0,0,0,2,0,2,4,6
1072.0,36.94472617243352,116.0652803322037,5448.246353919998,83.28819068313412,261.65756798092,302516.38747598603,0.9051660922328764,0.8374447467685129,6.5528535961801e-05,0,0,0,0,0,0,0,2,0,2,4,6
1073.5,36.97056465991826,116.14645433466563,5455.869832959999,83.34644096931973,261.8405666520702,303151.55531272857,0.881354657185539,0.9336478213121472,6.566612063540835e-05,0,0,0,0,0,0,0,2,0,2,4,6
