cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,552.2227290184226,39.387191078716626,0.3745645487772733,0.8708060254958284,0.04197025202240368,0.8692783756325089,0.09753775500089057,11
1,327.34159527537184,73.01856329120949,0.4474277336552921,0.9139501735510123,0.03358724289854748,0.9132633423780614,0.05501797126761075,56
2,667.2565016166324,17.902887124945345,0.178007717567431,0.8521485368485022,0.020813805296771147,0.8485679638728992,0.11919784820272343,3
