Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
42713.0,233.20351771419104,732.6304580421997,217081.10682368,525.7340103348722,1651.6421046103349,76084613.90556404,0.9307364401696574,0.9922836195253459
19100.0,155.94510349620344,489.9159915069727,97072.299776,351.56264132184106,1104.4666112533191,22751329.40562408,0.9251919953923852,0.9912789243156199
16317.5,144.13912123783751,452.82640437567886,82930.7461568,324.9472349185809,1020.8518460245303,17965411.102257926,0.9197884931162208,0.8874839860986186
55762.5,266.4564131585024,837.0975100806377,283402.8333119999,600.6993378245277,1887.1526267257896,113493262.87207556,0.8738848547227683,0.7961816215825311
21764.0,166.4655683666027,522.9670066561685,110611.59855103998,375.2799773256691,1178.9768198056663,27673545.464126863,0.9345574315833535,0.9928036543874176
38924.0,222.6198015435093,699.3807330727066,197824.19876864,501.8740805996874,1576.6839246391096,66188558.58492067,0.8797139809687745,0.9156169256677749
43865.5,236.3287736387177,742.4487390952808,222938.47988608005,532.7795872911253,1673.776437416401,79184714.20334436,0.848382805847385,0.9146336679689889
15898.5,142.27648752331493,446.97476798180605,80801.25434496,320.7481134725612,1007.6599169381836,17277899.931575004,0.8953765900087328,0.7986457181549624
66170.5,290.2600512,911.8788443,336299.6132,654.3622593,2055.739667,146707849.8,0.8620157211841183,0.9178124982839774
49883.5,252.0191358405081,791.7414657205885,253523.87779456007,568.1519398388416,1784.901960320495,96026721.97629648,0.8686354520696552,0.781967996306867
67256.5,292.6322529053837,919.331335930984,341819.01203584,659.7101509498971,2072.54056372281,150334314.6851391,0.8282361803400652,0.7109310236503367
20291.0,160.7336417873408,504.9596282238432,103125.34213376,362.3579220453811,1138.380985867832,24912189.79053884,0.9096690133041819,0.840232341904873
54185.0,262.6603981027113,825.1719770684483,275385.47452160006,592.1416014827524,1860.26770510311,108711463.93887198,0.7792178105653332,0.6645042643427578
30417.5,196.7962495882018,618.253651960318,154591.4491328,443.6574650716421,1393.791032979341,45723766.96267316,0.9315078520321585,0.9014042630601002
13596.0,131.57113988340782,413.342926482149,69099.21401855999,296.6139777531546,931.8402934613569,13663861.819774412,0.9196725891171218,0.8772834518505473
