Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
12050.0,123.86499309352384,389.13335233956496,61241.94828799999,279.24124043004014,877.2622295143152,11400851.737528993,0.9407383300201546,0.986431812456955
12235.5,124.81475253193062,392.1171096139413,62184.71852927999,281.3823781079844,883.9888119136691,11665122.654496295,0.9412866058679762,0.9527843704727529
12363.5,125.4659201191032,394.1628129220584,62835.25540735998,282.8503703165062,888.6006454514884,11848650.173936017,0.9410372381139,0.9591113552388368
12439.5,125.85095675732092,395.3724411960461,63221.51167872002,283.7183969137043,891.3276314323664,11958070.629298316,0.9279074127486153,0.990952415411976
11925.0,123.22086499845234,387.10976424811753,60606.658368,277.78911805251096,872.7002525209562,11223913.450771036,0.9415030204054073,0.919558694018301
13209.5,129.68753897803415,407.425419715532,67134.89758592,292.3675878720802,918.4998662066956,13085378.712823046,0.9324447839398055,0.93096698256403
9706.5,111.16968849903222,349.2498766904253,49331.53286784,250.62094575221823,787.3489220108949,8242343.615163133,0.9394820600484876,0.9302821434558245
11257.5,119.72257170164735,376.1195517267726,57214.2101952,269.9025656441938,847.9239174128362,10294841.415327117,0.9400864184312515,0.9441064161029468
48553.5,248.63675560000925,781.11540480539,246764.39304576008,560.5267018246609,1760.9465685932712,92212020.90780278,0.8800941955455348,0.8594727761105445
12850.0,127.91062563308353,401.8430818049694,65307.80377600001,288.3617144272235,905.9150436211232,12554846.841549374,0.915861947234744,0.9196337900690816
13568.0,131.43558933168248,412.91708186465866,68956.90907647998,296.308392589345,930.8802693556864,13621673.924254268,0.9353744874085498,0.9643082797830619
16240.5,143.79863290821442,451.7567287407019,82539.40756607999,324.1796380282786,1018.4403692730384,17838396.84522691,0.9434005210022232,0.9716123845149622
24641.0,177.12677838717426,556.460185735174,125233.43134975998,399.3146091960456,1254.4838427213765,33338359.131806143,0.9324317372295889,0.9458114638243214
