# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
2710.0,58.740779414579535,184.5396010749816,13773.0854656,132.4252131122281,416.0260766634386,1215935.8519966744,0.9280210772462076,0.8767280509638737,0.0004894066774906615,0,132.4252131122281,149.54927266072542,0.0004894066774906615,0,2,3,0,1,5,0,0,2,1,4,1,6
2919.0,60.96381083136077,191.52346024264085,14835.290211840003,137.4368151382197,431.7704887710095,1359276.6922443295,0.8615204810659338,0.7109853638137219,0.0005471004812050013,0,132.4252131122281,149.54927266072542,0.0005471004812050013,0,2,3,0,1,5,1,0,2,1,4,1,6
3118.0,63.00762573279712,197.9442941222906,15846.671764479996,142.0443914520178,446.245616669292,1500620.564883623,0.9302158544602546,0.8811988307265975,0.0006039905177792737,0,132.4252131122281,149.54927266072542,0.0006039905177792737,0,2,3,0,1,5,2,0,2,1,4,1,6
4379.0,74.66937770194203,234.58076843654257,22255.47647744,168.3346450912581,528.8388843633415,2497578.4894444696,0.9384525421711608,0.9333672212742752,0.0010052599306813648,2,166.67333220922274,183.79739175772005,0.0010052599306813648,0,2,3,0,1,5,3,0,2,1,4,1,6
4534.0,75.9793925734421,238.6963015329406,23043.23597824,171.28794261756786,538.1169421758613,2631352.321309232,0.9411484756405962,0.999728849650554,0.0010591030725548612,2,166.67333220922274,183.79739175772005,0.0010591030725548612,0,2,3,0,1,5,4,0,2,1,4,1,6
4972.0,79.5647347536786,249.9599861869772,25269.29185792,179.370738028693,563.5097928599213,3021714.353345036,0.9328065618063268,0.9112605388911462,0.0012162213817184836,2,166.67333220922274,183.79739175772005,0.0012162213817184836,0,2,3,0,1,5,5,0,2,1,4,1,6
5165.0,81.09427999900558,254.7651942930296,26250.179494400003,182.81894482975812,574.342654014206,3199353.411171976,0.9386335699467944,0.9207540596205268,0.0012877200063711697,2,166.67333220922274,183.79739175772005,0.0012877200063711697,0,2,3,0,1,5,6,0,2,1,4,1,6
5902.0,86.68713741396085,272.33567406042835,29995.84886272,195.4274825860333,613.9535436018296,3908008.820848334,0.9475137126862068,0.9740127799321444,0.0015729494360043035,3,183.79739175772005,200.92145130621736,0.0015729494360043035,0,2,3,0,1,5,7,0,2,1,4,1,6
6057.0,87.8180614820259,275.88857680442936,30783.608363520005,197.9770378050792,621.9632075479055,4062965.064507568,0.9440163683309364,0.931272196028766,0.001635318367918901,3,183.79739175772005,200.92145130621736,0.001635318367918901,0,2,3,0,1,5,8,0,2,1,4,1,6
6557.5,91.37433072039887,287.06092611788927,33327.3092032,205.9942911760672,647.1501518401694,4576823.624079202,0.9423124186859166,0.9716002677591352,0.0018421432673797805,4,200.92145130621736,218.04551085471468,0.0018421432673797805,0,2,3,0,1,5,9,0,2,1,4,1,6
6658.5,92.07532519,289.2631652,33840.62346,207.5746131,652.1148796,4682969.548,0.9401918017412884,0.9910253831430488,0.0018848663467839696,4,200.92145130621736,218.04551085471468,0.0018848663467839696,0,2,3,0,1,5,10,0,2,1,4,1,6
6800.0,93.04852983362557,292.3205777526488,34559.771648,209.76860565692547,659.0075104855714,4833036.740281804,0.942210424487482,0.9494747942206688,0.001945267465687067,4,200.92145130621736,218.04551085471468,0.001945267465687067,0,2,3,0,1,5,11,0,2,1,4,1,6
6997.0,94.38674215435096,296.52469574838307,35560.98856192001,212.7854715127688,668.4852740951548,5044574.479072218,0.9440225349032672,0.9438674215435096,0.0020304101002555776,4,200.92145130621736,218.04551085471468,0.0020304101002555776,0,2,3,0,1,5,12,0,2,1,4,1,6
7097.5,95.06217790876568,298.64663975242416,36071.7616576,214.3081738775213,673.2689846578651,5153648.912923631,0.9019291669425666,0.9817103727364884,0.002074311886836455,4,200.92145130621736,218.04551085471468,0.002074311886836455,0,2,3,0,1,5,13,0,2,1,4,1,6
7112.5,95.1625780542375,298.9620561118578,36147.996448,214.53451596547305,673.9800592985722,5169995.280728878,0.933649113605677,0.92025006411166,0.002080891199012726,4,200.92145130621736,218.04551085471468,0.002080891199012726,0,2,3,0,1,5,14,0,2,1,4,1,6
7415.5,97.1684508674683,305.26369140593914,37687.939214080005,219.05655563562053,688.1864659055492,5503860.102160667,0.9441509656512768,1.0017366068811169,0.0022152697295245408,5,218.04551085471468,235.16957040321196,0.0022152697295245408,0,2,3,0,1,5,15,0,2,1,4,1,6
7616.5,98.47654031532264,309.37317560555675,38709.485405440006,222.00551248686332,697.4508870851671,5729146.097024977,0.9339229985759944,0.916869024622418,0.002305945952329115,5,218.04551085471468,235.16957040321196,0.002305945952329115,0,2,3,0,1,5,16,0,2,1,4,1,6
7939.5,100.54295283820156,315.8650020067191,40351.07455872001,226.6640328784416,712.0860605239475,6097424.86030544,0.9357680832615184,0.9416503743387716,0.002454175882083628,5,218.04551085471468,235.16957040321196,0.002454175882083628,0,2,3,0,1,5,17,0,2,1,4,1,6
8154.0,101.8920764719736,320.1033989033617,41441.23206144,229.7054971984173,721.6411024877386,6346185.876792044,0.9242646840811638,0.8831180519435337,0.0025543006562384427,5,218.04551085471468,235.16957040321196,0.0025543006562384427,0,2,3,0,1,0,18,0,2,1,4,1,6
8344.0,103.07235692109788,323.8113592915062,42406.87273984,232.3663214429231,730.0003283867716,6569286.014969862,0.9398529919885426,0.9849435907009368,0.0026440970852145427,5,218.04551085471468,235.16957040321196,0.0026440970852145427,0,2,3,0,1,0,19,0,2,1,4,1,6
