cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,383.9338684639417,189.8556089796265,0.11472624289317872,0.8689318329331464,0.06762000566583101,0.9228652347382756,0.07178366348211314,31
1,1364.525407577004,,0.0978787361371155,0.7342039375359594,,0.861142240388129,,1
2,819.4165480297102,84.50040895357829,0.7873950209697022,0.7540338865384233,0.0683285196483712,0.9426622115605761,0.02672401109708925,36
