# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1416.0,42.46065467400368,133.39408079046308,7196.564213759999,95.72329989707389,300.7236157340199,459252.5829748654,0.7557324393541769,0.6681011209098062,0.0002013337320822498,0,95.72329989707389,107.86938287719093,0.0002013337320822498,0,0,0,4,3,5,0,0,1,0,2,3,6
1433.5,42.72222943,134.2158421,7285.504803,96.31299402,302.5761945,467792.5203,0.921561400042456,0.9089836052290092,0.0002050775922523557,0,95.72329989707389,107.86938287719093,0.0002050775922523557,0,0,0,4,3,5,1,0,1,0,2,3,6
2080.5,51.46819283,161.6920965,10573.76543,116.0298939,364.5186623,817915.2539,0.9393882316995098,1.009180251369019,0.00035856941626325145,1,107.86938287719093,120.01546585730797,0.00035856941626325145,0,0,0,4,3,5,2,0,1,0,2,3,6
2170.0,52.56357876015772,165.13335287929996,11028.6330112,118.49933195689955,372.27663073109386,871257.0961500063,0.930432386198336,0.8956159990499167,0.00038195417788346896,1,107.86938287719093,120.01546585730797,0.00038195417788346896,0,0,0,4,3,5,3,0,1,0,2,3,6
2228.0,53.26140916,167.3256517,11323.40753,120.0725208,377.2189493,906420.0578,0.9442972258314284,0.9510965924483166,0.0003973694211776927,2,120.01546585730797,132.16154883742502,0.0003973694211776927,0,0,0,4,3,5,4,0,1,0,2,3,6
2235.5,53.35097939,167.6070449,11361.52493,120.2744479,377.8533221,911000.7591,0.9213031568186412,0.990702846228448,0.0003993775746916241,2,120.01546585730797,132.16154883742502,0.0003993775746916241,0,0,0,4,3,5,5,0,1,0,2,3,6
2625.0,57.81222885281108,181.6224734516432,13341.08832,130.3318887257773,409.4497041493844,1159179.4922686715,0.9321008576522636,0.9176544262350964,0.0005081777261216448,2,120.01546585730797,132.16154883742502,0.0005081777261216448,0,0,0,4,3,5,6,0,1,0,2,3,6
2789.5,59.59615516,187.2268432,14177.12985,134.3535722,422.0841954,1269832.026,0.9326261105187122,0.976986150389903,0.0005566871703934142,3,132.16154883742502,144.30763181754207,0.0005566871703934142,0,0,0,4,3,5,7,0,1,0,2,3,6
2880.5,60.56043682644336,190.25622343214323,14639.620916480002,136.5274487815339,428.9136301054237,1332473.3965705307,0.9383677364435564,0.944082823730657,0.0005841487925753026,3,132.16154883742502,144.30763181754207,0.0005841487925753026,0,0,0,4,3,5,8,0,1,0,2,3,6
2907.5,60.84360259,191.1458149,14776.84354,137.1658177,430.9191252,1351251.885,0.9214573186590886,0.881791341757126,0.0005923811755787431,3,132.16154883742502,144.30763181754207,0.0005923811755787431,0,0,0,4,3,5,9,0,1,0,2,3,6
2948.5,61.271092675515646,192.48881462681933,14985.218632959995,138.12955132768246,433.9467836947015,1379934.350878661,0.8799395865403504,0.8064727966436506,0.0006049554062194637,3,132.16154883742502,144.30763181754207,0.0006049554062194637,0,0,0,4,3,5,10,0,1,0,2,3,6
2960.0,61.39046386,192.8638302,15043.66531,138.3986617,434.7922189,1388015.43,0.9104936155550332,0.8987672792008942,0.0006084981055510865,3,132.16154883742502,144.30763181754207,0.0006084981055510865,0,0,0,4,3,5,11,0,1,0,2,3,6
2974.5,61.54064532,193.3356392,15117.35894,138.7372308,435.8558651,1398227.011,0.9397868093810876,0.9486742399875152,0.0006129748048433857,3,132.16154883742502,144.30763181754207,0.0006129748048433857,0,0,0,4,3,5,12,0,1,0,2,3,6
2975.5,61.55098915,193.3681353,15122.44126,138.7605499,435.9291243,1398932.177,0.929994839347037,0.9961989679707438,0.0006132839456251269,3,132.16154883742502,144.30763181754207,0.0006132839456251269,0,0,0,4,3,5,13,0,1,0,2,3,6
3007.0,61.87593482945235,194.3889822942083,15282.534315519995,139.49310747951736,438.2305216840632,1421205.4678894954,0.9141186701750704,0.9512211133871796,0.0006230484302394272,3,132.16154883742502,144.30763181754207,0.0006230484302394272,0,0,0,4,3,5,14,0,1,0,2,3,6
3048.0,62.2963412437101,195.7097279967625,15490.909409280004,140.44087169982006,441.2080107959014,1450371.213908152,0.9379728633319512,0.9348916229860876,0.0006358345281571834,3,132.16154883742502,144.30763181754207,0.0006358345281571834,0,0,0,4,3,5,15,0,1,0,2,3,6
3056.5,62.38314410546349,195.98242722955752,15534.10912384,140.6365600713569,441.8227839463145,1456442.4472999584,0.928406673534714,0.9306479885116592,0.0006384961225007512,3,132.16154883742502,144.30763181754207,0.0006384961225007512,0,0,0,4,3,5,16,0,1,0,2,3,6
3079.5,62.617419126086105,196.7184239132651,15651.00246912,141.16470967784852,443.48201487006486,1472912.813147077,0.9318932322150651,0.904496995387181,0.0006457166376327083,3,132.16154883742502,144.30763181754207,0.0006457166376327083,0,0,0,4,3,5,17,0,1,0,2,3,6
3146.0,63.28990131,198.831089,15988.97671,142.6807535,448.244807,1520879.496,0.934383242349338,0.9040953311604868,0.000666744959807465,3,132.16154883742502,144.30763181754207,0.000666744959807465,0,0,0,4,3,5,18,0,1,0,2,3,6
3148.0,63.310015691249774,198.8942801942848,15999.14134528,142.72609937435348,448.3872652699957,1522330.0250338402,0.9344216693887204,0.9044287955892828,0.0006673808635229868,3,132.16154883742502,144.30763181754207,0.0006673808635229868,0,0,0,4,3,5,19,0,1,0,2,3,6
