cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,332.03861255033326,81.44345867771582,0.5930052550031565,0.9318498847417467,0.03729498439790778,0.9447238730453924,0.06823694910441014,168
1,767.9529105308161,,0.0379815531840875,0.9012853915020834,,1.0099317925864006,,1
2,467.9561478315635,40.50123896562195,0.3690131918127466,0.936296904037815,0.017311882801680775,0.9320082777245062,0.04645962231844071,42
