Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
169090.5,463.9964560630189,1457.6878576592794,859371.9217420799,1046.0336105484698,3286.2115063070796,599287942.7358966,1.1972769311174314,1.0184217825926902
