# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1033.0,36.266464532835606,113.93445854803112,5250.03589888,81.75911764282459,256.85384335068136,286158.86845705484,0.873948118988075,0.8399589659908168,0.00019971250543613487,0,81.75911764282459,104.70543547481486,0.00019971250543613487,0,0,3,1,0,2,0,0,2,2,4,3,5
1053.0,36.61586050615398,115.032118371002,5351.68228608,82.54679592507352,259.32840765558683,294509.48368325114,0.9411474410167944,0.9958200844249556,0.0002055404649110553,0,81.75911764282459,104.70543547481486,0.0002055404649110553,0,0,3,1,0,2,1,0,2,2,4,3,5
1060.0,36.73736405104852,115.4138330150278,5387.258521600001,82.8207135166838,260.1889451490787,297451.06310516474,0.950714291658582,0.9929017311094196,0.00020759341612468476,0,81.75911764282459,104.70543547481486,0.00020759341612468476,0,0,3,1,0,2,2,0,2,2,4,3,5
1075.5,37.00498791193787,116.2545981703231,5466.034471680001,83.42404474867273,262.0843661151764,303999.1362421467,0.5919000796810516,0.8955285359646584,0.00021216336742137847,0,81.75911764282459,104.70543547481486,0.00021216336742137847,0,0,3,1,0,2,3,0,2,2,4,3,5
1087.5,37.21085869607808,116.90136031336677,5527.022304,83.88815984443842,263.542426690454,309101.1536678189,0.8747508391990484,0.8413655898984318,0.00021572410516245853,0,81.75911764282459,104.70543547481486,0.00021572410516245853,0,0,3,1,0,2,4,0,2,2,4,3,5
1090.5,37.26214867038259,117.0624925198446,5542.269262079999,84.0037879625105,263.9056831367377,310381.0746152718,0.7435437907080669,0.6196070463235006,0.00021661737197104736,0,81.75911764282459,104.70543547481486,0.00021661737197104736,0,0,3,1,0,2,5,0,2,2,4,3,5
1113.5,37.65305078028344,118.2905477165819,5659.162607359999,84.88503767907099,266.6742107722622,320252.1541051621,0.7457942102127998,0.6958381589719836,0.00022350647531044318,0,81.75911764282459,104.70543547481486,0.00022350647531044318,0,0,3,1,0,2,6,0,2,2,4,3,5
1119.0,37.7459276023076,118.58232885834175,5687.115363839999,85.09441918664226,267.33200217824566,322627.8524889296,0.9394490563488486,0.9260224514418371,0.00022516449373545657,0,81.75911764282459,104.70543547481486,0.00022516449373545657,0,0,3,1,0,2,7,0,2,2,4,3,5
1172.5,38.63771947465298,121.38397565303308,5959.0194496,87.10487478365768,273.6480347121978,346039.7619938591,0.8683821768068289,0.8639656781478938,0.0002415038479182721,0,81.75911764282459,104.70543547481486,0.0002415038479182721,0,0,3,1,0,2,8,0,2,2,4,3,5
1289.0,40.511797950271536,127.27156682428708,6551.109655040001,91.32979729909216,286.92102024867285,398874.3445859525,0.7946202886286756,0.90940215991188,0.0002783775150530124,0,81.75911764282459,104.70543547481486,0.0002783775150530124,0,0,3,1,0,2,9,0,2,2,4,3,5
1302.0,40.715573031030544,127.91174512098426,6617.179806719999,91.78918784115524,288.3642382007469,404923.7068384809,0.7628268111818061,0.8511336808395555,0.0002825994121350682,0,81.75911764282459,104.70543547481486,0.0002825994121350682,0,0,3,1,0,2,10,0,2,2,4,3,5
1321.0,41.011576885010776,128.84166865408284,6713.743874560002,92.4564989295683,290.4606578137643,413819.502234435,0.6295652787094816,0.563746731652735,0.0002888078571011547,0,81.75911764282459,104.70543547481486,0.0002888078571011547,0,0,3,1,0,2,11,0,2,2,4,3,5
