cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,160.34756948615723,63.156440256267345,0.2668023956723643,0.8283859728382469,0.09909274373655251,0.8498946123558249,0.09875645729962786,138
1,383.54233729842093,32.15851574931745,0.4310468567594459,0.8021369879812861,0.08632776779598414,0.8816053562911451,0.10978930395829835,24
2,491.56468696716195,41.300866238440854,0.3021507475681816,0.826639867141442,0.05291873979871019,0.8860020070121426,0.05754261521750107,8
