cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,128.33357870289177,14.96477335198703,0.5612083492051938,0.927233247975617,0.022616164992183132,0.9173497520000473,0.05475642667382333,387
1,266.69374019173915,24.98943062117817,0.076734806949015,0.899613850355696,0.02093608354524881,0.8705341790913824,0.030947923599924668,6
2,170.49592523695551,15.478157518229978,0.3620568438457663,0.907923520011412,0.04274423250100482,0.8756674456068807,0.06665482146258012,108
