Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
2761.5,59.29629839,186.2848154,14034.82491,133.6775751,419.9604879,1250760.907,1.091004588,1.139921097
2121,51.96673046,163.2582986,10779.59936,117.1537971,368.0495084,841913.998,1.061741394,1.047732185
3025,62.06085419,194.9699236,15374.01606,139.9099897,439.5401958,1433985.619,1.109446278,1.092144351
2271.5,53.77883995,168.9512085,11544.48843,121.2390168,380.8836044,933094.9506,1.069007871,1.078491095
5584,84.31944982,264.8973641,28379.67131,190.0897677,597.1846176,3596456.75,1.105310875,1.166729243
2779.5,59.48923696,186.8909498,14126.30666,134.1125358,421.3269573,1263009.872,1.076004232,1.072144133
3360,65.40707049,205.4823721,17076.59305,147.4536997,463.2394598,1678671.216,1.072153556,1.077126993
2941,61.19311645,192.2438451,14947.10124,137.9537617,433.3945244,1374672.562,1.089658963,1.140084439
4383,74.70347331,234.6878829,22275.80575,168.4115102,529.0803633,2501001.393,1.084814962,1.066067418
2906,60.82790574,191.0965018,14769.22006,137.1304307,430.8079537,1350206.339,1.07706511,1.107329163
4152.5,72.71263446,228.4334782,21104.33114,163.9233631,514.9804333,2306328.625,1.12433418,1.137060509
4132,72.53292907,227.8689171,21000.1436,163.5182353,513.7076867,2289270.948,1.100606175,1.181500933
