cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,187.2433886878305,43.09705594685991,0.5230836122010823,0.8795742788147586,0.1000177672199054,0.862968572530938,0.09655764448659479,157
1,352.6780001870336,29.370920662130207,0.3328125056551151,0.8177016525232119,0.12070120496917973,0.8554186393419139,0.11788467936731928,17
2,434.7669014012796,10.741653435610042,0.144103882143794,0.8963487948795644,0.04352852496687948,0.9434010865066456,0.02195210504802517,4
