# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1017.5,35.99334989644654,113.07644361276338,5171.2599488000005,81.14340800654908,254.91953448061372,279742.43728893634,0.9359766340213952,0.8959049527940515,0.00010143508522342042,0,81.14340800654908,105.35714711915544,0.00010143508522342042,0,0,0,2,4,0,0,0,2,0,2,3,5
1087.0,37.20230349,116.8744833,5524.481144,83.86887299,263.4818353,308888.005,0.796632432046449,0.6845709400529998,0.00011200331782090497,0,81.14340800654908,105.35714711915544,0.00011200331782090497,0,0,0,2,4,0,1,0,2,0,2,3,5
1175.0,38.678889139475245,121.51331396958946,5971.725248,87.197687676033,273.9396150130425,347147.08870812313,0.7812396423566816,0.6177759525854837,0.0001258761268738092,0,81.14340800654908,105.35714711915544,0.0001258761268738092,0,0,0,2,4,0,2,0,2,0,2,3,5
1230.0,39.573787284315486,124.3247194071307,6251.252812799999,89.21514605376083,280.27764743143547,371804.2884752902,0.936810227355372,0.9649273929048748,0.00013481686959412154,0,81.14340800654908,105.35714711915544,0.00013481686959412154,0,0,0,2,4,0,3,0,2,0,2,3,5
1237.0,39.68623586,124.677987,6286.829048,89.46865013,281.074054,374982.739,0.7973393595668045,0.6672264741266354,0.00013596938117933863,0,81.14340800654908,105.35714711915544,0.00013596938117933863,0,0,0,2,4,0,4,0,2,0,2,3,5
1350.5,41.4669748735646,130.27234362938307,6863.672295680001,93.48314815496404,293.6859714780812,427758.46273611713,0.7858063259270338,0.6570799871547177,0.000155105948683294,0,81.14340800654908,105.35714711915544,0.000155105948683294,0,0,0,2,4,0,5,0,2,0,2,3,5
1576.0,44.79537389622523,140.72881754718918,8009.735311360001,100.98669091165016,317.25904627838327,539251.109448295,0.5226129902074444,0.7444418089704263,0.00019553337267600595,0,81.14340800654908,105.35714711915544,0.00019553337267600595,0,0,0,2,4,0,6,0,2,0,2,3,5
1905.5,49.25604483200871,154.74242858912805,9684.359540479998,111.04282746928044,348.8513310113304,716919.110402667,0.824313143031398,0.7978871491096154,0.00025995609306457324,1,105.35714711915544,129.5708862317618,0.00025995609306457324,0,0,0,2,4,0,7,0,2,0,2,3,5
2001.5,50.48157038749318,158.5925306710246,10172.262199039998,113.80565228156462,357.5310011447579,771773.9564939,0.8408482387881326,0.7441323180785017,0.0002798465538831253,1,105.35714711915544,129.5708862317618,0.0002798465538831253,0,0,0,2,4,0,8,0,2,0,2,3,5
2299.5,54.10928139532539,169.98932092257712,11686.793368319995,121.98396397762156,383.2239250878578,950400.920836702,0.7654900307230875,0.8365750905818033,0.00034461699603308935,1,105.35714711915544,129.5708862317618,0.00034461699603308935,0,0,0,2,4,0,9,0,2,0,2,3,5
2465.0,56.02263362045894,176.00029421678636,12527.9172224,126.29742523396264,396.7750632823232,1054829.1258222244,0.9255062019623675,0.9179230201961596,0.00038248284139817587,1,105.35714711915544,129.5708862317618,0.00038248284139817587,0,0,0,2,4,0,10,0,2,0,2,3,5
2551.0,56.99152638,179.0441606,12964.99669,128.4816971,403.6371556,1110509.851,0.9050708026254312,0.916991154684982,0.0004026727673831129,1,105.35714711915544,129.5708862317618,0.0004026727673831129,0,0,0,2,4,0,11,0,2,0,2,3,5
2645.5,58.037532817969385,182.3302867334092,13445.275866880003,130.8398139848302,411.0453984117976,1172784.928931537,0.9345696376761404,0.936089238999506,0.00042525381693175944,2,129.5708862317618,153.78462534436818,0.00042525381693175944,0,0,0,2,4,0,12,0,2,0,2,3,5
2705.5,58.6919891320867,184.3863218819356,13750.21502848,132.31522029937625,415.6805240506355,1212908.4871047502,0.853379563520811,0.85048732164502,0.0004398026876079774,2,129.5708862317618,153.78462534436818,0.0004398026876079774,0,0,0,2,4,0,13,0,2,0,2,3,5
2790.0,59.60149603668606,187.2436220918141,14179.671014399995,134.36561266510503,422.1220216437856,1270173.4554929913,0.8306383531164153,0.8935272484472696,0.00046056706288500455,2,129.5708862317618,153.78462534436818,0.00046056706288500455,0,0,0,2,4,0,14,0,2,0,2,3,5
2868.5,60.43415949670198,189.8595115007128,14578.63308416,136.24276916936495,428.01928272720687,1324155.561393385,0.9366830964980396,1.0174620132201706,0.00048014106662077135,2,129.5708862317618,153.78462534436818,0.00048014106662077135,0,0,0,2,4,0,15,0,2,0,2,3,5
3194.5,63.77588671007623,200.3578571645504,16235.46919552,143.77635899919585,451.6867531917624,1556184.4317169797,0.9359629403342684,0.9694662057100434,0.0005642751310253736,2,129.5708862317618,153.78462534436818,0.0005642751310253736,0,0,0,2,4,0,16,0,2,0,2,3,5
3360.0,65.40707049,205.4823721,17076.59305,147.4536997,463.2394598,1678671.216,0.7607425246887233,0.7293644894620266,0.0006086890480659909,2,129.5708862317618,153.78462534436818,0.0006086890480659909,0,0,0,2,4,0,17,0,2,0,2,3,5
3406.0,65.85327546,206.8841664,17310.37974,148.4596242,466.3996648,1713261.647,0.8780328092851583,0.8226391315660616,0.0006212315973852986,2,129.5708862317618,153.78462534436818,0.0006212315973852986,0,0,0,2,4,0,18,0,2,0,2,3,5
3611.5,67.81080014135684,213.0339115581324,18354.796368640003,152.87266783867486,480.2636502166536,1870631.125673079,0.9360806061595672,0.9550816921317864,0.000678294038949292,2,129.5708862317618,153.78462534436818,0.000678294038949292,0,0,0,2,4,0,19,0,2,0,2,3,5
3689.0,68.5345218158558,215.307550253982,18748.67611904,154.50422598166531,485.389341292577,1931166.4613021384,0.9003519968742494,0.9264757410756382,0.00070024425496968,3,153.78462534436818,177.9983644569745,0.00070024425496968,0,0,0,2,4,0,20,0,2,0,2,3,5
3709.5,68.72468327460729,215.9049600957916,18852.86366592,154.93292597427467,486.7361420399525,1947286.220503384,0.9331196211708483,0.8835580792255707,0.0007060893071691449,3,153.78462534436818,177.9983644569745,0.0007060893071691449,0,0,0,2,4,0,21,0,2,0,2,3,5
3892.5,70.39946681532199,221.166447763654,19782.9281088,158.70855798846188,498.5976398383815,2093146.661958038,0.924691185107371,0.8906275148298353,0.0007589785521941925,3,153.78462534436818,177.9983644569745,0.0007589785521941925,0,0,0,2,4,0,22,0,2,0,2,3,5
3894.0,70.41302995326024,221.2090576181604,19790.55158784,158.73913472662989,498.6936994943808,2094356.689877635,0.8791311465848516,0.9331779578499328,0.0007594173103831056,3,153.78462534436818,177.9983644569745,0.0007594173103831056,0,0,0,2,4,0,23,0,2,0,2,3,5
4017.5,71.52090513,224.6895501,20418.21803,161.2367285,506.5401218,2194777.785,0.9237451816585314,0.920779512746446,0.000795830170872504,3,153.78462534436818,177.9983644569745,0.000795830170872504,0,0,0,2,4,0,24,0,2,0,2,3,5
4023.0,71.56984482636217,224.8432987250609,20446.170785280003,161.3470581765509,506.8867326457772,2199286.338120179,0.9197896127687492,0.8995146585407497,0.000797464979929048,3,153.78462534436818,177.9983644569745,0.000797464979929048,0,0,0,2,4,0,25,0,2,0,2,3,5
4074.5,72.0264848859322,226.2778757815409,20707.91023232,162.37650752684556,510.1208431619057,2241652.0944690336,0.9329073023361,0.9213171174856294,0.0008128268754907219,3,153.78462534436818,177.9983644569745,0.0008128268754907219,0,0,0,2,4,0,26,0,2,0,2,3,5
4125.5,72.47585626817329,227.6896176147229,20967.10851968,163.38957037096986,513.3034739506314,2283871.2353013447,0.9137603075657108,0.8760371088963251,0.0008281356080158546,3,153.78462534436818,177.9983644569745,0.0008281356080158546,0,0,0,2,4,0,27,0,2,0,2,3,5
4134.5,72.55486818751399,227.93784088006973,21012.84939392,163.56769484193154,513.8630684800293,2291348.891616115,0.9183334237672184,0.8776288558071776,0.0008308470189584022,3,153.78462534436818,177.9983644569745,0.0008308470189584022,0,0,0,2,4,0,28,0,2,0,2,3,5
4146.5,72.66008376161118,228.2683853546967,21073.83722624,163.80489283217622,514.6082479436282,2301331.765604645,0.9456816914272796,1.0014688632512645,0.0008344668261053434,3,153.78462534436818,177.9983644569745,0.0008344668261053434,0,0,0,2,4,0,29,0,2,0,2,3,5
4243.0,73.50071692379126,230.9093123213656,21564.28104448,165.700016232995,520.5619536972866,2382134.4794154684,0.9414140904166608,0.9607123404965956,0.0008637660280466596,3,153.78462534436818,177.9983644569745,0.0008637660280466596,0,0,0,2,4,0,30,0,2,0,2,3,5
4326.5,74.22042097897776,233.17032929389828,21988.654711039995,167.32251705500744,525.6591903601642,2452798.035269773,0.888293566551361,0.8212062815258132,0.0008893887540074976,3,153.78462534436818,177.9983644569745,0.0008893887540074976,0,0,0,2,4,0,31,0,2,0,2,3,5
4451.0,75.28073600607402,236.5014071935148,22621.40347136,169.71289125209327,533.1687723770597,2559429.19153643,0.913358285038364,0.9078646293611514,0.0009280533932671054,3,153.78462534436818,177.9983644569745,0.0009280533932671054,0,0,0,2,4,0,32,0,2,0,2,3,5
4548.5,76.10078888702724,239.07767929987253,23116.92960896,171.56161846691418,538.9767202136326,2643985.238465938,0.9343899115707708,0.947448295792648,0.0009587135602034195,3,153.78462534436818,177.9983644569745,0.0009587135602034195,0,0,0,2,4,0,33,0,2,0,2,3,5
4549.0,76.10497151303754,239.0908194070192,23119.470768640003,171.57104777899184,539.0063432711842,2644421.215914226,0.9353282529798056,0.90074244979995,0.0009588716463702922,3,153.78462534436818,177.9983644569745,0.0009588716463702922,0,0,0,2,4,0,34,0,2,0,2,3,5
4586.0,76.41385052564395,240.0611914438716,23307.51658496,172.26738462501172,541.1939499910641,2676749.9494634294,0.9246552857925466,0.8732122196066461,0.0009705941003336915,3,153.78462534436818,177.9983644569745,0.0009705941003336915,0,0,0,2,4,0,35,0,2,0,2,3,5
