Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
37840.0,219.49802817514916,689.5733927924939,192314.9645824,494.8363547180562,1554.5742567113984,63442957.354457945,0.9403029391710102,0.9582208238532176
18287.5,152.5921628863825,479.3824179192364,92942.915296,344.00377201106073,1080.7197229571266,21315142.29568568,0.9252436546235283,0.8726508231678436
46075.0,242.20758044221617,760.9175553610252,234167.86451199997,546.0327693489321,1715.4125368058951,85242218.36800857,0.9342543733280689,0.908306215262461
38613.0,221.72865971916852,696.581128464051,196243.59744768,499.8650904708936,1570.3724960093566,65396882.39501212,0.9390994285331552,0.9973933645541644
21525.5,165.5509523385376,520.0936556615437,109399.46538368,373.2180669519992,1172.499137323384,27219904.6640528,0.9428314681518835,0.9324140246128387
23234.0,171.99548709886773,540.3397587204009,118082.60801024,387.7466261156874,1218.1419520592715,30524088.572607864,0.936488653490895,0.9098590530849684
29378.5,193.40596672543992,607.602764225074,149310.91931775995,436.01441138583175,1369.7796716690068,43401141.73320703,0.9320293376563961,0.9527387523420686
28141.5,189.29043992807607,594.6734554728238,143024.09026943997,426.7363677738547,1340.631838017934,40689053.85716048,0.8592852777830066,0.8488360534891304
50570.0,253.747362108963,797.1708486693071,257012.8900352,572.0480531384461,1797.141961240086,98015815.58408111,0.9074587870979202,0.8998576492219637
46706.0,243.8604646,766.110244,237374.808,549.7590313,1727.118934,86999296.35,0.9391151900848969,1.019548988292516
42626.0,232.96589628930892,731.8839483194546,216638.94503936,525.1983165946181,1649.9591730913785,75852272.8290039,0.9337187915957739,0.9520803584074198
24534.5,176.74358718297208,555.2563550631322,124692.16433792,398.4507429452922,1251.7699268543251,33122457.01326713,0.9423463271642474,0.980208562386382
41491.0,229.8433857012349,722.0742919952048,210870.51256576,518.1589287248639,1627.8442838739898,72842959.26049142,0.9200646421014304,0.9266013614447101
14857.0,137.5373400794501,432.0862971878815,75508.01873152,310.0641794751123,974.09534838036,15608221.24785344,0.9383487301178547,0.9108433117844379
19845.0,158.9573488872701,499.3792394983574,100858.6276992,358.35344733146167,1125.8005575250968,24095357.952752512,0.9451541977865839,0.9606822432133117
