# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1006.5,35.7982625524751,112.46355864613436,5115.354435839999,80.70360309829987,253.5378466118453,275218.3560647726,0.8220348431020613,0.6881964467167525,3.846442969367565e-05,1,2,2,2,5,5,0,1,1,4,1,6
1068.0,36.87573502694087,115.84853825636124,5427.917076479998,83.13265704473548,261.16894464514075,300824.7791908499,0.7970968618839654,0.6105253218115001,4.204317522548788e-05,1,2,2,2,5,5,0,1,1,4,1,6
2032.0,50.86474962979618,159.79632376365183,10327.27293952,114.6694915654125,360.24483229277666,789482.0914880008,0.9182409900042698,0.9689667132347166,0.00011033776538985413,1,2,2,2,5,5,0,1,1,4,1,6
2740.5,59.07040690859268,185.5751563885945,13928.096206080005,133.16832533473135,418.3606325624476,1236520.831243133,0.8173799929942879,0.8306611594126573,0.0001728157571253101,1,2,2,2,5,5,0,1,1,4,1,6
6995.0,94.3732515886915,296.4823138864145,35550.8239232,212.7550583815461,668.3897284255328,5042411.746194988,0.7781293186383323,0.7526704851744531,0.0007047258579381764,1,2,2,2,5,5,0,1,1,4,1,6
7626.0,98.5379356803782,309.5660548333797,38757.76743936,222.1439221978446,697.8857140163711,5739868.316407561,0.7893249186757613,0.7622968067857406,0.0008022021658157654,1,2,2,2,5,5,0,1,1,4,1,6
8039.5,101.1741534,317.8479771,40859.30649,228.0870115,716.5564796,6212984.739,0.9164226711924126,0.9474363317929424,0.0008683247661900198,1,2,2,2,5,5,0,1,1,4,1,6
14857.0,137.5373400794501,432.0862971878815,75508.01873152,310.0641794751123,974.09534838036,15608221.24785344,0.9383487301178548,0.910843311784438,0.002181400025113507,1,2,2,2,4,0,0,1,1,4,1,6
16684.0,145.7488544186933,457.8835303108952,84793.41620224,328.57621740150216,1032.252630732882,18574066.637522176,0.9305192227239364,0.8958556811825963,0.0025959056311508333,1,2,2,2,4,0,0,1,1,4,1,6
16935.0,146.84111035432136,461.31495353410406,86069.07836160003,331.0385991827821,1039.9884312472843,18994791.422518115,0.9333179542182934,0.9224586305322264,0.0026547059929590204,1,2,2,2,4,0,0,1,1,4,1,6
18287.5,152.5921628863825,479.3824179192364,92942.915296,344.00377201106073,1080.7197229571266,21315142.29568568,0.9252436546235284,0.8726508231678436,0.0029789974911780107,1,2,2,2,4,0,0,1,1,4,1,6
19302.5,156.7695962623189,492.50621192393896,98101.4694464,353.42137781377176,1110.306004161328,23114104.33153488,0.9465524888303788,0.9798099766394932,0.0032304198517317086,1,2,2,2,4,0,0,1,1,4,1,6
19488.5,157.52310582124522,494.8734320186716,99046.78084736002,355.12008976341525,1115.6426651428933,23449001.136861205,0.9367000485800638,0.909286661731945,0.00327722492246645,1,2,2,2,4,0,0,1,1,4,1,6
19806.0,158.801078154478,498.8883005122467,100660.41724416,358.0011505914552,1124.693784674809,24024363.461616825,0.9373806219529464,0.9231122183309444,0.0033576373775272015,1,2,2,2,4,0,0,1,1,4,1,6
19845.0,158.9573488872701,499.3792394983574,100858.6276992,358.35344733146167,1125.8005575250968,24095357.952752512,0.945154197786584,0.9606822432133116,0.003367559544972618,1,2,2,2,4,0,0,1,1,4,1,6
19921.0,159.2614359180187,500.3345570802092,101244.88397055998,359.03898113358133,1127.9542254816236,24233906.657185007,0.9258317258412824,0.8616853321051433,0.0033869230677295785,1,2,2,2,4,0,0,1,1,4,1,6
20087.0,159.92361531398424,502.414855005933,102088.54898432,360.53179836384606,1132.6440491253754,24537445.43844832,0.9375647895282626,0.9219846872895407,0.0034293455510193884,1,2,2,2,4,0,0,1,1,4,1,1
20418.5,161.2378418491606,506.5436194339958,103773.33785216002,363.4945906647477,1141.9519356520002,25147364.64299031,0.9410814789541668,0.9097829397176336,0.0035145876645810525,1,2,2,2,4,0,0,1,1,4,1,1
20515.5,161.62037581943136,507.745385344747,104266.32283008,364.356975247326,1144.6611967211977,25326774.67101944,0.9417617093370962,0.9381987150998186,0.003539661952895756,1,2,2,2,4,0,0,1,1,4,1,1
20661.0,162.1924851334771,509.54271976280353,105005.80029696,365.6467384849108,1148.7131074332642,25596685.60038754,0.9458737302476534,0.985525621310524,0.0035773846183265114,1,2,2,2,4,0,0,1,1,4,1,1
21080.0,163.828842402726,514.683487738524,107135.2921088,369.3357423127055,1160.3024547577284,26379261.75926145,0.9389354439217004,0.923063664767158,0.003686757212776091,1,2,2,2,4,0,0,1,1,4,3,1
21225.0,164.39132987175398,516.4505942389586,107872.228416,370.6038140628822,1164.2862196523083,26651906.18828801,0.9429940004271592,0.9625173617699614,0.0037248619112475703,1,2,2,2,4,0,0,1,1,4,3,1
21525.5,165.5509523385376,520.0936556615437,109399.46538368,373.2180669519992,1172.499137323384,27219904.6640528,0.9428314681518836,0.9324140246128388,0.003804245197121234,1,2,2,2,4,0,0,1,1,0,3,1
