Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
10404.0,115.09467504374228,361.58058558472527,52876.45062144,259.4694354186126,815.1472721422045,9146548.526456788,0.8962310184594298,0.9191412175291498
4823.5,78.36753756518101,246.1988802946948,24514.56743296,176.67177668694407,555.03075573636,2887354.788728627,0.9146298285091503,0.8847274320332837
1587.5,44.95851173,141.2413302,8068.181984,101.3544689,318.4144548,545164.1997,0.9284564132478682,0.9565640790687795
1627.5,45.52139452,143.0096786,8271.474758,102.6234318,322.4010194,565898.0839,0.8144952766132006,0.6859566869716613
7616.0,98.47330792,309.3630207,38706.94425,221.9982254,697.4279939,5728581.955,0.8582089444002006,0.8050696135241584
10006.0,112.871763,354.5971015,50853.68752,254.4581025,799.4037055,8626755.221,0.9360611155200942,1.00564476249216
1334.5,41.22060374,129.4983459,6782.355186,92.92772906,291.9410709,420179.2434,0.9142805926425681,0.8587625778285253
24638.5,177.1177928,556.4319567,125220.7256,399.2943521,1254.420203,33333285.65,0.8671043917156992,0.9530281846811296
3886.0,70.340663,220.9817101,19749.89303,158.5759907,498.1811673,2087905.902,0.9351401422899516,0.9635707257766661
10970.5,118.1866085,371.294181,55755.58454,266.4398902,837.0456016,9903674.547,0.9280257173001937,0.9652457644769716
1852.0,48.5596503,152.5546406,9412.455455,109.4728756,343.9191818,686939.0436,0.9124301945735857,0.9780833623188337
2757.5,59.25333784,186.1498508,14014.49564,133.5807248,419.6562237,1248044.323,0.8509617723123793,0.724382931954622
17269.0,148.2820748,465.8418768,87766.57303,334.2871094,1050.193927,19559489.33,0.8675140144503372,0.9617265539834681
11898.5,123.0838768,386.6794031,60471.9769,277.4802918,871.7300463,11186521.2,0.8611973380400616,0.8215639025741511
1347.5,41.42089191,130.1275697,6848.425338,93.37925872,293.3595932,426333.9209,0.839016021005887,0.6784360656265128
10710.0,116.7749782,366.8594135,54431.64035,263.2575108,827.0478618,9553025.429,0.8116540153533025,0.879856344658003
3310.0,64.91858665,203.9477549,16822.47708,146.3524618,459.7798187,1641340.622,0.9362987567840089,0.9358958738872223
3444.5,66.22441854663782,208.05014679437303,17506.049035519995,149.2963291715403,469.0282509332345,1742392.572866746,0.7474400320899738,0.7614265725871104
