cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,363.0582151061335,34.88655846645663,0.4510416297486323,0.8446544061902523,0.05586688156263572,0.8864214008331179,0.07192204640776477,42
1,185.94170241886715,65.58492421852095,0.2465702917843577,0.8775153997406901,0.05521579382352505,0.871308550455691,0.08936996532036674,127
2,497.5038987209184,44.43099896826873,0.3023880784670005,0.8152513547171106,0.054619901534366966,0.8818554670294759,0.055954283560651984,11
