# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1068.0,36.87573502694087,115.84853825636124,5427.917076479998,83.13265704473548,261.16894464514075,300824.7791908499,0.7852056514337422,0.8164023699754869,1.6102834376651686e-05,0,83.13265704473548,138.67725714405208,1.6102834376651686e-05,0,0,0,0,0,3,0,0,1,1,4,3,5
1148.5,38.24023557888124,120.13524316615631,5837.043784960001,86.20878708902987,270.83289219378287,335469.6432579745,0.6770524790609432,0.6493981167254025,1.7957337551473553e-05,0,83.13265704473548,138.67725714405208,1.7957337551473553e-05,0,0,0,0,0,3,1,0,1,1,4,3,5
1246.0,39.8303461288,125.13072278817673,6332.569922559998,89.7935323127667,282.09470145366555,379082.5479761639,0.794283575462152,0.7036570533561853,2.0291890520317073e-05,0,83.13265704473548,138.67725714405208,2.0291890520317073e-05,0,0,0,0,0,3,2,0,1,1,4,3,5
1321.5,41.01933761,128.8660497,6716.285034,92.47399472,290.5156225,414054.4712,0.6857353610656878,0.7462493979129264,2.2163900828181832e-05,0,83.13265704473548,138.67725714405208,2.2163900828181832e-05,0,0,0,0,0,3,3,0,1,1,4,3,5
1339.0,41.29004420438882,129.71649953890574,6805.22562304,93.08427565437415,292.43287656050904,422306.3318568436,0.6031131687558083,0.4330215811106165,2.2605614259548003e-05,0,83.13265704473548,138.67725714405208,2.2605614259548003e-05,0,0,0,0,0,3,4,0,1,1,4,3,5
1368.5,41.74240430270003,131.1376307005374,6955.154044159999,94.10407626000696,295.63667465129146,436338.8977144855,0.8013807373868871,0.802738544282693,2.3356762766971013e-05,0,83.13265704473548,138.67725714405208,2.3356762766971013e-05,0,0,0,0,0,3,5,0,1,1,4,3,5
1506.5,43.79652239782884,137.5908330177999,7656.514115840001,98.73488009366532,310.18477395532807,503976.6687752789,0.7132959937985481,0.6032273420007926,2.6977341590056774e-05,0,83.13265704473548,138.67725714405208,2.6977341590056774e-05,0,0,0,0,0,3,6,0,1,1,4,3,5
1513.0,43.89090374,137.8873408,7689.549192,98.94765339,310.853221,507241.8988,0.6688153845666022,0.654084698636375,2.7152125922754303e-05,0,83.13265704473548,138.67725714405208,2.7152125922754303e-05,0,0,0,0,0,3,7,0,1,1,4,3,5
1536.0,44.223251132330944,138.9314408751874,7806.44253696,99.69689735272688,313.20704030902243,518852.0668648413,0.9138760250847474,0.8750991278820959,2.7773606021355558e-05,0,83.13265704473548,138.67725714405208,2.7773606021355558e-05,0,0,0,0,0,3,8,0,1,1,4,3,5
1629.0,45.54236728995958,143.0755665052251,8279.09823744,102.67071281848489,322.5495571293795,566680.6116881509,0.5892880528712447,0.756714173724791,3.033381777597767e-05,0,83.13265704473548,138.67725714405208,3.033381777597767e-05,0,0,0,0,0,3,9,0,1,1,4,3,5
1678.5,46.22913124684446,145.2330991069249,8530.67304576,104.21895348288616,327.4134986266515,592705.211555848,0.6463611233820179,0.6693318407739636,3.172688726485209e-05,0,83.13265704473548,138.67725714405208,3.172688726485209e-05,0,0,0,0,0,3,10,0,1,1,4,3,5
1746.0,47.14950949,148.1245526,8873.729603,106.2938542,333.9319915,628815.2804,0.6713045234440203,0.664133334930884,3.365982131201039e-05,0,83.13265704473548,138.67725714405208,3.365982131201039e-05,0,0,0,0,0,3,11,0,1,1,4,3,5
2495.5,56.36815842199032,177.0857923949104,12682.92796288,127.076376346535,399.2222103750861,1074467.0179912874,0.8909873551494674,0.8440873466980383,5.751509061330276e-05,0,83.13265704473548,138.67725714405208,5.751509061330276e-05,0,0,0,0,0,3,12,0,1,1,4,3,5
3323.5,65.0508387872694,204.36323724393952,16891.088392959995,146.65061096202012,460.7164820427372,1651392.28842738,0.5904909148114698,0.6596983739720849,8.839729420878356e-05,1,138.67725714405208,194.22185724336865,8.839729420878356e-05,0,0,0,0,0,3,13,0,1,1,4,3,5
3484.0,66.60305228634276,209.23965976943128,17706.80065024,150.1499210743311,471.70988898420586,1772449.8134083005,0.66596345056646,0.8356259601931689,9.487737633519115e-05,1,138.67725714405208,194.22185724336865,9.487737633519115e-05,0,0,0,0,0,3,14,0,1,1,4,3,5
3776.0,69.33795873055375,217.83162176282,19190.837903360003,156.31549416216038,491.0796081021013,1999883.5401664244,0.7190679535186941,0.9142939706174062,0.0001070516647814473,1,138.67725714405208,194.22185724336865,0.0001070516647814473,0,0,0,0,0,3,15,0,1,1,4,3,5
3886.5,70.34518811271464,220.9959261902964,19752.43419264,158.58619208130386,498.21321600340406,2088308.88196488,0.4735705378197506,0.6070105512104406,0.00011178498042622001,1,138.67725714405208,194.22185724336865,0.00011178498042622001,0,0,0,0,0,3,16,0,1,1,4,3,5
4129.5,72.51098330586791,227.7999724582868,20987.43779712,163.46876076474862,513.5522579099617,2287193.632214968,0.8436812901431225,0.9495333691200748,0.0001224310721542126,1,138.67725714405208,194.22185724336865,0.0001224310721542126,0,0,0,0,0,3,17,0,1,1,4,3,0
4175.0,72.90936222,229.0515167,21218.68333,164.3668662,516.3737393,2325098.989,0.6648153226401547,0.6498045918678014,0.00012446010607867537,1,138.67725714405208,194.22185724336865,0.00012446010607867537,0,0,0,0,0,3,18,0,1,1,4,3,0
4273.5,73.76441685816894,231.73775009795864,21719.29178496,166.29450136505605,522.4295838208379,2407865.864921388,0.8161266628584658,0.7568727271729035,0.00012889052998996312,1,138.67725714405208,194.22185724336865,0.00012889052998996312,0,0,0,0,0,3,19,0,1,1,4,3,0
4307.0,74.05297238581545,232.64427402376563,21889.54948352,166.94502094658236,524.4732513591773,2436234.1980249984,0.6138058242371972,0.5511029641512373,0.0001304090570565759,1,138.67725714405208,194.22185724336865,0.0001304090570565759,0,0,0,0,0,3,20,0,1,1,4,3,0
4531.5,75.95844256544095,238.63048514171152,23030.530179840003,171.24071291953007,537.9685657034744,2629176.271273704,0.7768457737643379,0.7606327678595625,0.00014073704352819767,1,138.67725714405208,194.22185724336865,0.00014073704352819767,0,0,0,0,0,3,21,0,1,1,4,0,0
4554.0,76.14678513715423,239.22218078136416,23144.882365440004,171.6653124132005,539.3024843535075,2648782.308020022,0.8361264878244657,0.7240398122053732,0.00014178653407667479,1,138.67725714405208,194.22185724336865,0.00014178653407667479,0,0,0,0,0,3,22,0,1,1,4,0,0
4601.0,76.53871664279774,240.4534699202042,23383.75137536,172.54888279952323,542.0783025881084,2689893.4503201223,0.853384547047906,0.8410847982725026,0.00014398717033168714,1,138.67725714405208,194.22185724336865,0.00014398717033168714,0,0,0,0,0,3,23,0,1,1,4,0,0
4869.0,78.73628987522531,247.35734984292424,24745.81296384001,177.50309189470795,557.6424094858885,2928305.541686498,0.7345755689469979,0.6203196246849846,0.00015674911910130057,1,138.67725714405208,194.22185724336865,0.00015674911910130057,0,0,0,0,0,3,24,0,1,1,0,0,0
4880.5,78.82921792127563,247.6492919097084,24804.25963648,177.71258888172378,558.3005636812466,2938686.1301955376,0.7869541170805123,0.8236187056538695,0.0001573047810981043,1,138.67725714405208,194.22185724336865,0.0001573047810981043,0,0,0,0,0,3,25,0,1,1,0,0,0
5434.0,83.17922628932584,261.3152462418291,27617.32340224,187.51924774665616,589.1090911275794,3452519.806109445,0.8641608197097562,0.7975111833451312,0.0001848097579242934,1,138.67725714405208,194.22185724336865,0.0001848097579242934,0,0,0,0,0,3,26,0,1,1,0,0,0
5516.5,83.80826897467531,263.29144212091734,28036.614749440003,188.93736157650804,593.5642271173961,3531442.678864136,0.6854934195847322,0.8966001605851642,0.00018903441638466598,1,138.67725714405208,194.22185724336865,0.00018903441638466598,0,0,0,0,0,3,27,0,1,1,0,0,0
5516.5,83.80826897467531,263.29144212091734,28036.614749440003,188.93736157650804,593.5642271173961,3531442.678864136,0.7684322460381687,0.7107422547792126,0.00018903441638466598,1,138.67725714405208,194.22185724336865,0.00018903441638466598,0,0,0,0,0,3,28,0,1,1,0,0,0
5573.5,84.24013652993108,264.64819405983263,28326.30695296,189.91096379307663,596.6228886884868,3586317.502756774,0.7688064503347802,0.8273163742325247,0.00019197180805488633,1,138.67725714405208,194.22185724336865,0.00019197180805488633,0,0,0,0,0,3,29,0,1,1,0,0,0
5677.5,85.02245300644934,267.10591375524467,28854.8681664,191.6746180577394,602.1635719698236,3687163.889934096,0.8245326258949068,0.9850569856720566,0.0001973700092089537,1,138.67725714405208,194.22185724336865,0.0001973700092089537,0,0,0,0,0,3,30,0,1,1,0,0,0
6139.0,88.4105059658023,277.74979604232107,31200.35855104,199.3126446493047,626.1591401978086,4145750.6512095537,0.7055813274150226,0.8225746881611697,0.00022191767673822622,2,194.22185724336865,249.76645734268521,0.00022191767673822622,0,0,0,0,0,3,31,0,1,3,0,0,0
6429.5,90.47813908826114,284.2454570701567,32676.77232512,203.97391676057592,640.8029584189612,4443472.825498878,0.6653637535024309,0.7426446082442314,0.00023785443193416732,2,194.22185724336865,249.76645734268521,0.00023785443193416732,0,0,0,0,0,3,32,0,1,3,0,0,0
6438.5,90.54144249335408,284.4443305825439,32722.51319936,204.11662795701744,641.251298865287,4452806.0350215705,0.8620876682425626,0.9077158480492614,0.0002383540288342324,2,194.22185724336865,249.76645734268521,0.0002383540288342324,0,0,0,0,0,3,33,0,1,3,0,0,0
6764.5,92.80532797,291.5565366,34379.34931,209.2203314,657.2850561,4795239.237,0.8545566449802579,0.9762482376840032,0.0002566841183679369,2,194.22185724336865,249.76645734268521,0.0002566841183679369,0,0,0,0,0,3,34,0,1,3,0,0,0
6945.5,94.03874338780837,295.4314253799545,35299.24911487999,212.0009430934752,666.0206053765694,4988982.735230718,0.7919119250022701,0.7639414499268321,0.00026705500427685023,2,194.22185724336865,249.76645734268521,0.00026705500427685023,0,0,0,0,0,3,35,0,1,3,0,0,0
7200.5,95.74947175763184,300.8058370588796,36595.24055168,215.85760913040525,678.1366790655381,5266240.754025131,0.6841341526958467,0.7392615252668848,0.0002818963347292614,2,194.22185724336865,249.76645734268521,0.0002818963347292614,0,0,0,0,0,3,36,0,1,3,0,0,3
7206.0,95.78603321654772,300.9206982696142,36623.19330816001,215.9400332833852,678.3956221790183,5272275.721271948,0.8349818202913682,0.8318528853581503,0.000282219380185508,2,194.22185724336865,249.76645734268521,0.000282219380185508,0,0,0,0,0,3,37,0,1,3,0,0,3
7327.5,96.59017943894143,303.44699813429827,37240.6951104,217.7529005271496,684.090912593962,5406179.585291224,0.7445707141346957,0.9777809768644568,0.00028938711334397944,2,194.22185724336865,249.76645734268521,0.00028938711334397944,0,0,0,0,0,3,38,0,1,3,0,0,3
7334.5,96.63630498347943,303.5919058061617,37276.27134592,217.856885954756,684.4175924494109,5413928.263617755,0.6925397967865393,0.8465119716586991,0.00028980189195385893,2,194.22185724336865,249.76645734268521,0.00028980189195385893,0,0,0,0,0,3,39,0,1,3,0,0,3
7341.0,96.67911614149578,303.72640102567755,37309.30642176,217.9533994293881,684.7207984722875,5421126.776650195,0.8017732592375413,0.7250508322970249,0.000290187220793562,2,194.22185724336865,249.76645734268521,0.000290187220793562,0,0,0,0,0,3,40,0,1,3,0,0,3
7705.5,99.05022620850896,311.17546299305894,39161.81182847999,223.29882996446256,701.513963771552,5829857.840392022,0.8180761928675379,0.8279219557377254,0.0003120661652134022,2,194.22185724336865,249.76645734268521,0.0003120661652134022,0,0,0,0,0,3,41,0,1,3,0,0,3
7745.0,99.30377774271146,311.9720186302159,39362.56344320001,223.87043654316872,703.3097187999588,5874742.8409915725,0.6720416683012451,0.9209917711337534,0.0003144688121382818,2,194.22185724336865,249.76645734268521,0.0003144688121382818,0,0,0,0,0,3,42,0,1,3,0,0,3
7999.5,100.9221469158724,317.0562753354145,40656.01372032,227.51888800714275,714.7716671161586,6166674.021633563,0.7846171918041381,0.7728096957417531,0.00033009558152843226,2,194.22185724336865,249.76645734268521,0.00033009558152843226,0,0,0,0,0,3,43,0,2,3,0,5,3
8144.0,101.82957749260852,319.9070525689315,41390.40886784,229.56459949933665,721.1984593113991,6334515.089906321,0.7088510926618689,0.9257234317509864,0.00033907993757538495,2,194.22185724336865,249.76645734268521,0.00033907993757538495,0,0,0,0,0,3,44,0,2,3,0,5,3
8376.5,103.2728959915141,324.4413713618835,42572.04811904,232.8184167232694,731.4206275982301,6607704.55982782,0.6785011344385314,0.8661407286296318,0.00035370348288114005,2,194.22185724336865,249.76645734268521,0.00035370348288114005,0,0,0,0,0,3,45,0,2,3,0,5,3
8559.0,104.39184481264932,327.95665275810484,43499.57140223999,235.3409749456366,739.3454779778715,6824821.029013661,0.8351834503425484,0.8604396348498069,0.00036532549936910006,2,194.22185724336865,249.76645734268521,0.00036532549936910006,0,0,0,0,0,3,46,0,2,3,0,5,3
9213.0,108.30676768164145,340.2557456827012,46823.40826367999,244.16677706149247,767.0725530670816,7621813.791184797,0.7848953266103543,0.9936400704737748,0.00040798768458918754,2,194.22185724336865,249.76645734268521,0.00040798768458918754,0,0,0,0,0,3,47,0,2,3,0,5,3
9489.0,109.91710531119332,345.3147705495005,48226.12840704,247.7971222135542,778.4776187267939,7966863.889843899,0.5994899470464612,0.9012120262492552,0.00042645785385283657,2,194.22185724336865,249.76645734268521,0.00042645785385283657,0,0,0,0,0,3,48,0,2,3,0,5,3
9708.0,111.178278,349.2768614,49339.15635,250.6403099,787.4097564,8244254.293,0.6042702978267923,0.6142832621985638,0.0004413062707010428,3,249.76645734268521,305.3110574420018,0.0004413062707010428,0,0,0,0,0,3,49,0,2,3,0,5,3
9716.5,111.22693934663134,349.42973553265455,49382.35606143999,250.7500120630457,787.7543957848163,8255084.252071797,0.6789539769862977,0.7996774571061315,0.0004418859870319519,3,249.76645734268521,305.3110574420018,0.0004418859870319519,0,0,0,0,0,3,50,0,2,3,2,5,3
9769.5,111.5298782044084,350.3814460227338,49651.71898752,251.4329574240183,789.8999319136511,8322719.03081229,0.8815448485960586,0.9067469772716132,0.00044550640567927574,3,249.76645734268521,305.3110574420018,0.00044550640567927574,0,0,0,0,0,3,51,0,2,3,2,5,3
9825.5,111.84907307079187,351.38422627002774,49936.32887167999,252.1525503307932,792.1605997031504,8394381.786100887,0.743960352491631,0.747541279218172,0.0004493424376793348,3,249.76645734268521,305.3110574420018,0.0004493424376793348,0,0,0,0,0,3,52,0,2,3,2,5,3
9858.5,112.0367442037281,351.97381252255104,50104.04541056,252.57563613288465,793.489762950839,8436707.428268753,0.8194084274346837,0.7193657252020609,0.0004516080848362872,3,249.76645734268521,305.3110574420018,0.0004516080848362872,0,0,0,0,0,3,53,0,2,3,2,5,3
10253.0,114.25640048666692,358.9470683945261,52109.02039807999,257.5796292571419,809.2102709886195,8948148.103393525,0.7306888960272547,0.8368763319210354,0.0004789849668443755,3,249.76645734268521,305.3110574420018,0.0004789849668443755,0,0,0,0,0,3,54,0,2,3,2,5,3
10418.0,115.1720868,361.8237818,52947.60309,259.6439525,815.6955336,9165016.627,0.7459611748602651,0.8475391876821339,0.0004905937110659694,3,249.76645734268521,305.3110574420018,0.0004905937110659694,0,0,0,0,0,3,55,0,2,3,2,5,4
