# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Histogram_Bin,Histogram_Bin_Lower,Histogram_Bin_Upper,KMeans_Input_Volume,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,KMeans_Input_Number,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1078.0,37.04797199880859,116.38963666185744,5478.74027008,83.52094807411409,262.3887968904914,305059.72107260633,0.7783224157452651,0.845637905403741,0.0006427665923882134,0,83.52094807411409,100.52556583344838,0.0006427665923882134,0,0,0,2,0,0,0,0,1,2,4,1,5
1078.5,37.05656283,116.4166256,5481.28143,83.54031525,262.4496407,305271.9857,0.752968736047607,0.6256518702028562,0.0006432138379660782,0,83.52094807411409,100.52556583344838,0.0006432138379660782,0,0,0,2,0,0,1,0,1,2,4,1,5
1346.5,41.40551952319759,130.0792759521463,6843.343018240001,93.34460321309663,293.2507197065186,425859.4257924854,0.9025455322048308,0.8245569295628221,0.0008972938511534529,0,83.52094807411409,100.52556583344838,0.0008972938511534529,0,0,0,2,0,0,2,0,1,2,4,1,5
1366.0,41.70425899243664,131.017793674045,6942.448245760002,94.01808147254916,295.3665140587671,435143.7765258799,0.796413952486757,0.8079278141690058,0.0009168561534543215,0,83.52094807411409,100.52556583344838,0.0009168561534543215,0,0,0,2,0,0,3,0,1,2,4,1,5
1431.5,42.69241628542926,134.12218136630182,7275.340163839999,96.24578327387172,302.3650456721908,466813.8751017594,0.83329864478956,0.8538482605651326,0.00098358564914337,0,83.52094807411409,100.52556583344838,0.00098358564914337,0,0,0,2,0,0,4,0,1,2,4,1,5
1521.5,44.01402012216733,138.2741222707542,7732.748906239999,99.225206963414,311.72518124718823,511522.40707851824,0.8467674033893594,0.8484305954527923,0.0010777873701976587,0,83.52094807411409,100.52556583344838,0.0010777873701976587,0,0,0,2,0,0,5,0,1,2,4,1,5
1604.5,45.19859344634044,141.9955691236149,8154.58141312,101.89570906542988,320.11481103227743,553944.5701477585,0.9242119909486748,0.886246930320401,0.0011671716687929583,1,100.52556583344838,117.53018359278266,0.0011671716687929583,0,0,0,2,0,0,6,0,1,2,4,1,5
1720.5,46.80393826075801,147.0389085990676,8744.13045888,105.51479841505284,331.484515545738,615090.1084557645,0.931913314638812,0.9214447695814336,0.0012960064725480755,1,100.52556583344838,117.53018359278266,0.0012960064725480755,0,0,0,2,0,0,7,0,1,2,4,1,5
1764.5,47.39864108479477,148.90722262213058,8967.75251072,106.85549646156132,335.6964426793312,638835.7644515992,0.8544773281939854,0.8090579031674363,0.001346039018092929,1,100.52556583344838,117.53018359278266,0.001346039018092929,0,0,0,2,0,0,8,0,1,2,4,1,5
1838.0,48.37576131931392,151.9769363725699,9341.30298368,109.0583163182613,342.6168053583216,679164.517079261,0.8764682427661709,0.8062626886552321,0.0014310124613603858,1,100.52556583344838,117.53018359278266,0.0014310124613603858,0,0,0,2,0,0,9,0,1,2,4,1,5
