Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
1499.0,43.687367482580235,137.24791273795168,7618.396720639999,98.48880125272888,309.41169447643824,500217.84032236953,1.476538315096231,1.7143316793209546
1132.0,37.96455142155909,119.26915584280196,5753.185515519998,85.5872847247628,268.8803849320127,328266.3511941275,1.1994200993956903,1.428201248654352
4113.5,72.37037285566582,227.35823170091393,20906.120687360002,163.15176856581303,512.5563975465403,2273913.709328743,1.874092692351278,1.686575079075629
6368.0,90.04437473198153,282.8827461550796,32364.209684479996,202.99603839577918,637.7308629320114,4379870.901173166,1.7689884176058668,1.5847732973774917
4140.5,72.60749503306076,228.10317299142108,21043.343310080003,163.68633680253217,514.2357931918597,2296338.520336712,1.1997377802446796,1.2858975358905105
1524.5,44.05739082093668,138.41037533938908,7747.995864320002,99.32298186671966,312.0323501651187,513036.0351568496,1.634329436574134,1.989538372464216
4539.0,76.02127526918306,238.82787990219293,23068.647575040002,171.3823629668463,538.4135724515038,2635706.221239843,1.4746641219343195,1.3019985657850772
4365.0,74.54992027339121,234.2054818565906,22184.324006400002,168.06534026433314,527.9928382974979,2485610.641779887,1.6283243061175645,1.610725943384819
1561.0,44.581688273680136,140.05750436522374,7933.5005209599985,100.50495804418449,315.7456378409604,531570.7580017337,1.6276565198211,1.3618982882017354
2073.5,51.3815355551813,161.41985463032032,10538.189192959999,115.83453375560072,363.90492027859415,813790.8211965543,1.2825967307115216,1.4339986605205908
1918.5,49.42378037518387,155.26938533931303,9750.42969216,111.4209704778145,350.0393023089473,724268.2259174436,1.4186120808490865,1.1581147111876875
2011.0,50.6012324401532,158.9684600965748,10220.54423296,114.07541841308137,358.37849644171826,777275.2398562118,1.3554904461551882,1.476307822910149
1346.5,41.40551952319759,130.0792759521463,6843.343018240001,93.34460321309665,293.2507197065186,425859.4257924854,1.4945436910456018,1.6162484794738134
1927.0,49.53314650519042,155.61296916989318,9793.629406719996,111.66752548130128,350.81387769660716,729086.9075528845,1.2787812528314015,1.2330517099969776
3411.0,65.90159396472622,207.03596345944132,17335.791336959996,148.56855343407878,466.7418760229645,1717035.6277114542,1.3446548687641982,1.5066606145022219
5902.5,86.6908092752588,272.3472095529069,29998.390022399995,195.43576043014343,613.9795492160733,3908505.4438051805,1.8168024497014834,1.259685149013439
4481.5,75.53822224364717,237.31032406587505,22776.41421184,170.29336822607817,534.9923945741086,2585781.528164366,1.2208607891622731,1.4487923875410558
1521.5,44.014020122167324,138.2741222707542,7732.748906239999,99.22520696341401,311.72518124718823,511522.40707851824,1.3072027078461583,1.506513173002447
