# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1001.0,35.700319106135424,112.15586023464638,5087.40167936,80.4827993928717,252.8441713129868,272965.5525272596,0.9201984734372612,0.8704806440046846,0.0009388340694518353,0,1,2,3,4,4,0,2,0,2,3,5
1002.5,35.72705758381175,112.2398616396825,5095.025158400001,80.54307861694521,253.03354408050023,273579.3412588833,0.9381496844870172,0.971647933398612,0.0009409451262037175,0,1,2,3,4,4,0,2,0,2,3,5
1010.0,35.86045091995518,112.65892916454852,5133.142553599999,80.84380055394695,253.97828990855817,276655.1685454775,0.92173094256113,0.9568743041817236,0.0009515240854228147,0,1,2,3,4,4,0,2,0,2,3,5
1021.0,36.05520177692258,113.27075702607765,5189.048066559999,81.28284688589426,255.3575946395894,281187.06631849473,0.741044638492046,0.6187277515232664,0.0009671110339926588,0,1,2,3,4,4,0,2,0,2,3,5
1021.0,36.05520178,113.270757,5189.048067,81.28284689,255.3575946,281187.0663,0.9459716780374308,0.9488210994145116,0.0009671110339290484,0,1,2,3,4,4,0,2,0,2,3,5
1022.0,36.07285426,113.3262139,5194.130386,81.32264265,255.4826167,281600.2728,0.8570684425426485,0.9377034183468004,0.0009685322108370034,0,1,2,3,4,4,0,2,0,2,3,5
1030.0,36.21376439,113.7688962,5234.788941,81.64031043,256.4805995,284913.1961,0.7668045383271391,0.8464281796471965,0.0009799266349125842,0,1,2,3,4,4,0,2,0,2,3,5
1036.5,36.32785141070135,114.12731111256096,5267.824016639998,81.89750822028512,257.2886101721574,287614.4404705264,0.8747530380191976,0.841152579931772,0.0009892172586615712,0,1,2,3,4,4,0,2,0,2,3,5
1040.0,36.38913473173784,114.31983834371678,5285.612134399999,82.03566533922978,257.7226435620751,289072.4721137402,0.9342334306521834,1.0292401574759131,0.0009942319931887467,0,1,2,3,4,4,0,2,0,2,3,5
1042.5,36.43284541984618,114.4571595203613,5298.3179328,82.13420671450123,258.0322204227025,290115.42688782926,0.8618036348670173,0.7726567611339042,0.0009978191178854224,0,1,2,3,4,4,0,2,0,2,3,5
1054.0,36.63324283,115.0867265,5356.764605,82.58598263,259.4515163,294929.1124,0.6897499954376487,0.7508294153515239,0.0010143752434353716,0,1,2,3,4,4,0,2,0,2,3,5
1060.5,36.7460275,115.44105,5389.799681,82.8402444,260.2503032,297661.5486,0.9373690064894048,0.918650687964042,0.0010237731479453458,0,1,2,3,4,4,0,2,0,2,3,5
1063.0,36.78931416,115.5770391,5402.50548,82.93782983,260.5568769,298714.7201,0.9216892592074932,0.9681398459574104,0.0010273954119124334,0,1,2,3,4,4,0,2,0,2,3,5
1067.5,36.86710206,115.821417,5425.375917,83.11319487,261.1078024,300613.5506,0.877549623241708,0.9399304209738376,0.0010339262241303461,0,1,2,3,4,4,0,2,0,2,3,5
1071.5,36.93610933,116.0382097,5445.705194,83.26876487,261.59654,302304.7636,0.7610658110829763,0.6830540042611709,0.0010397429594964003,0,1,2,3,4,4,0,2,0,2,3,5
1074.0,36.97917347704738,116.17349973131458,5458.410992639998,83.36584868665561,261.90153779427555,303363.3765880025,0.7222348063254751,0.6691238666943535,0.001043383938844524,0,1,2,3,4,4,0,2,0,2,3,5
1076.5,37.02218754,116.3086324,5471.116791,83.46281958,262.2061808,304423.2224,0.92573220446191,0.8806822858441274,0.0010470291583510028,0,1,2,3,4,4,0,2,0,2,3,5
1077.0,37.03078435139837,116.33564007502098,5473.65795072,83.48220024179248,262.2670669851273,304635.3393980577,0.8957008384545339,0.7966096799669924,0.0010477587107162835,0,1,2,3,4,4,0,2,0,2,3,5
1085.0,37.1680629847407,116.7669136210241,5514.3165056,83.79168119279943,263.2393300672367,308035.90042228467,0.9275883913476024,0.9062686332628164,0.001059454554808096,0,1,2,3,4,4,0,2,0,2,3,5
1093.5,37.31336814290423,117.22340323843936,5557.516220159999,84.11925714136329,264.26844026073763,311662.7573272909,0.9269014264279845,0.97017716436919,0.0010719287179247275,0,1,2,3,4,4,0,2,0,2,3,5
1093.5,37.31336814290423,117.22340323843936,5557.516220159999,84.11925714136329,264.26844026073763,311662.7573272909,0.9269014264279845,0.97017716436919,0.0010719287179247275,0,1,2,3,4,4,0,2,0,2,3,5
1093.5,37.31336814290423,117.22340323843936,5557.516220159999,84.11925714136329,264.26844026073763,311662.7573272909,0.9417952329670174,0.9772051412071688,0.0010719287179247275,0,1,2,3,4,4,0,2,0,2,3,5
1095.0,37.33895153,117.3037758,5565.139699,84.17693233,264.4496322,312304.2586,0.944281764054274,0.9264079763119036,0.0010741350888196627,0,1,2,3,4,4,0,2,0,2,3,5
1098.5,37.39857804638535,117.49109804522872,5582.927816959999,84.31135434777113,264.87193143316364,313802.8036491619,0.8286757817605083,0.744923598541402,0.0010792891646132412,0,1,2,3,4,4,0,2,0,2,3,5
1100.5,37.4326077,117.5980053,5593.092456,84.38807079,265.1129432,314660.1881,0.9248446925648616,0.9358151928350052,0.001082238041222808,0,1,2,3,4,4,0,2,0,2,3,5
1101.0,37.44111028,117.624717,5595.633615,84.40723901,265.173162,314874.656,0.7297001632257539,0.85093432482499,0.0010829756792487771,0,1,2,3,4,4,0,2,0,2,3,5
1101.5,37.44961093,117.6514226,5598.174775,84.42640287,265.233367,315089.1726,0.8816895838656167,0.8682253569209325,0.0010837134847728747,0,1,2,3,4,4,0,2,0,2,3,5
1102.5,37.46660644,117.7048155,5603.257094,84.46471756,265.3537362,315518.3519,0.8359053150723488,0.7612416887841761,0.0010851895983154554,0,1,2,3,4,4,0,2,0,2,3,5
1110.5,37.60229400486622,118.13109060381124,5643.915649280001,84.77061160457042,266.3147306572321,318958.7876227146,0.876270712321109,0.8571840056123715,0.0010970225869117766,0,1,2,3,4,4,0,2,0,2,3,5
1113.5,37.65305078028344,118.2905477165819,5659.162607359999,84.88503767907099,266.6742107722622,320252.1541051621,0.9242694272094502,0.855751154097351,0.0011014709742880099,0,1,2,3,4,4,0,2,0,2,3,5
1123.0,37.813331098140345,118.79408318567616,5707.444641280001,85.2463736276476,267.8093811337884,324359.3055664467,0.8873027106625934,0.8227096943001647,0.0011155970560758127,0,1,2,3,4,4,0,2,0,2,3,5
1123.5,37.82174809,118.8205259,5709.985801,85.26534889,267.8689937,324575.9543,0.8530046134703339,0.7768008555007252,0.0011163421948315285,0,1,2,3,4,4,0,2,0,2,3,5
1128.0,37.89741688375691,119.05824647204052,5732.85623808,85.43593662274158,268.4049108465681,326527.9614825943,0.8399756620322001,0.8063280188033386,0.0011230559022201237,0,1,2,3,4,4,0,2,0,2,3,5
1142.0,38.13187066,119.7948047,5804.008709,85.96448922,270.0654078,332625.7627,0.870987241148297,0.7856365464168488,0.0011440285981469244,0,1,2,3,4,4,0,2,0,2,3,5
1146.5,38.206925262821976,120.0305957219358,5826.87914624,86.13369231250586,270.59697499553204,334593.7436829287,0.7535044606916077,0.6673510195313115,0.0011507972456106816,0,1,2,3,4,4,0,2,0,2,3,5
1152.5,38.30676931440806,120.34426506090328,5857.373062399998,86.35878074240152,271.3041111533003,337223.7306815002,0.934268772790916,0.9757044528597224,0.0011598427877078947,0,1,2,3,4,4,0,2,0,2,3,5
1154.0,38.33168969174693,120.42255473527575,5864.99654144,86.41496124107428,271.48060739520565,337882.29920504824,0.8660139818431644,0.8323950475035294,0.0011621078594770283,0,1,2,3,4,4,0,2,0,2,3,5
1154.5,38.33999288,120.44864,5867.537701,86.43367996,271.539414,338101.9172,0.946205705752496,1.0040915636759993,0.0011628632106706733,0,1,2,3,4,4,0,2,0,2,3,5
1156.0,38.36489168,120.5268619,5875.16118,86.48981181,271.7157574,338761.0565,0.8625072500634426,0.8922067830616676,0.0011651302455606997,0,1,2,3,4,4,0,2,0,2,3,5
1167.0,38.54699143520717,121.09894511083552,5931.066693119999,86.90033749153103,273.00546185786754,343607.7982112712,0.938359999920113,0.9734586123494368,0.0011818000641595878,0,1,2,3,4,4,0,2,0,2,3,5
1170.0,38.5965059,121.2544994,5946.313651,87.01196289,273.3561434,344933.6152,0.9395653437301624,0.9747090412610986,0.001186360061372981,0,1,2,3,4,4,0,2,0,2,3,5
1171.5,38.621239320576485,121.33220172205634,5953.937130240001,87.06772192430763,273.5313155622038,345597.16160703107,0.9112148553851122,0.9195533171565832,0.001188642254007969,0,1,2,3,4,4,0,2,0,2,3,5
1176.5,38.70356991778561,121.59085092141416,5979.348727040001,87.25332802265588,274.11441431723614,347812.05056151404,0.865612235561822,0.7968977598714765,0.001196260113445795,0,1,2,3,4,4,0,2,0,2,3,5
1177.0,38.71179334716084,121.61668558672672,5981.88988672,87.2718669218394,274.17265598671673,348033.79875661654,0.8170264552988926,0.8576083657693498,0.0011970227912213392,0,1,2,3,4,4,0,2,0,2,3,5
1184.5,38.834935827664246,122.00354909882104,6020.00728192,87.54947932988628,275.0448010883822,351365.66872947995,0.8971986855284346,0.9000913426977277,0.0012084823802300854,0,1,2,3,4,4,0,2,0,2,3,5
1186.5,38.867707931241206,122.10650569866112,6030.171920639999,87.62336076019017,275.2769064470616,352255.9530988049,0.8641865676328555,0.9099750037021088,0.0012115444123791392,0,1,2,3,4,4,0,2,0,2,3,5
1188.5,38.90045242561764,122.20937556163962,6040.33655936,87.6971799483124,275.50881626616035,353146.9881297094,0.9259495719837486,0.9922776383596804,0.0012146090263435868,0,1,2,3,4,4,0,2,0,2,3,5
1188.5,38.90045242561764,122.20937556163962,6040.33655936,87.6971799483124,275.50881626616035,353146.9881297094,0.9259495719837486,0.9922776383596804,0.0012146090263435868,0,1,2,3,4,4,0,2,0,2,3,0
1192.0,38.95768906550174,122.38918976901569,6058.124677119999,87.82621422926712,275.91418941526894,354708.1038135672,0.8974950915120232,0.9665700943490246,0.001219978306741028,0,1,2,3,4,4,0,2,0,2,3,0
1199.5,39.08005673,122.7736191,6096.242072,88.10207989,276.7808469,358061.0707,0.9316436012719556,0.9528887640460616,0.0012315104561920565,0,1,2,3,4,4,0,2,0,2,3,0
1207.0,39.202042427599885,123.15684849626318,6134.359467519999,88.37708444878118,277.6447992499757,361424.5364667969,0.9119093853340166,0.9846897070800468,0.0012430787153517486,0,1,2,3,4,4,0,2,0,2,3,0
1209.0,39.23450789273152,123.25884176301612,6144.52410624,88.45027459337393,277.8747328705435,362323.2296283557,0.8315635873190986,0.7281925144900684,0.0012461696685883133,0,1,2,3,4,4,0,2,0,2,3,0
1213.0,39.299358363257696,123.46257552480296,6164.853383680001,88.59647349412815,278.33403026311584,364122.8462682609,0.9337281608450412,0.9873712100335108,0.001252359245983163,0,1,2,3,4,4,0,2,0,2,3,0
1215.0,39.33174350131485,123.5643164366088,6175.0180224,88.66948254936419,278.5633949746909,365023.7685194708,0.8567445133672422,0.8228145542997245,0.0012554578659208517,0,1,2,3,4,4,0,2,0,2,3,0
1219.0,39.39643391262924,123.76754735755182,6195.347299839998,88.81532061263135,279.0215587628648,366827.8378279263,0.8455942821487145,0.7328380143909105,0.0012616627577643428,0,1,2,3,4,4,0,2,0,2,3,0
1219.5,39.40451274669604,123.79292776330564,6197.888459520001,88.83353353615156,279.07877634959624,367053.5548813978,0.928703767776532,0.8991516608936443,0.0012624390859782633,0,1,2,3,4,4,0,2,0,2,3,0
1222.0,39.44488209725527,123.9197518184527,6210.594257920001,88.92454220005227,279.36468849951973,368182.8341172063,0.9371857136948578,0.9620702950550066,0.001266323113873672,0,1,2,3,4,4,0,2,0,2,3,0
1228.5,39.54964956490952,124.24888852517049,6243.62933376,89.16072997913201,280.1066942911444,371124.36607810896,0.9049678737174746,0.8932900038129307,0.0012764401795462758,0,1,2,3,4,4,0,2,0,2,0,0
1230.5,39.5818299197576,124.34998609155112,6253.793972479999,89.23327737110152,280.33460864479287,372031.02144535375,0.8461869945337342,0.754737922481173,0.0012795585178865534,0,1,2,3,4,4,0,2,0,2,0,0
1231.0,39.58987092134787,124.37524764307464,6256.335132159999,89.25140500508662,280.3915582865474,372257.8004853095,0.9176336864156384,0.9489582804610428,0.0012803384986825798,0,1,2,3,4,4,0,2,0,2,0,0
1234.0,39.63808268,124.5267093,6271.58209,89.36009358,280.7330135,373619.4417,0.8154420622115508,0.7496978406577546,0.001285021709259466,0,1,2,3,4,4,0,2,0,2,0,0
1235.0,39.65414023463283,124.57715564554192,6276.664409599999,89.39629374495624,280.8467396873097,374073.6901994092,0.7617576017604675,0.7050386599563869,0.0012865840454711025,0,1,2,3,4,4,0,2,0,2,0,0
1238.0,39.702273944726784,124.72837215556312,6291.91136768,89.50480638099206,281.1876421875015,375437.5391537076,0.9374279488720162,0.9925568486181696,0.0012912748493180595,0,1,2,3,4,4,0,2,0,2,0,0
1248.5,39.87028431804632,125.25619231011066,6345.27572096,89.88356896660363,282.37755994391347,380224.01858468255,0.8076071217063638,0.7945211584795019,0.0013077374026363247,0,1,2,3,4,4,0,2,0,2,0,0
1249.0,39.87826715611172,125.28127113553172,6347.816880640001,89.90156547673826,282.4340976479427,380452.449952801,0.9063549467135702,0.9319097388895966,0.0013085230664277281,0,1,2,3,4,4,0,2,0,2,0,0
1263.5,40.10907833362514,126.00638583517429,6421.510511359999,90.42190619532452,284.0687962268169,387096.8140603229,0.9346879378529528,0.9327692635726778,0.0013313756034465211,0,1,2,3,4,4,0,2,0,2,0,0
1265.5,40.1408102,126.1060744,6431.67515,90.49344252,284.2935342,388016.2837,0.688210730103535,0.7211180294694113,0.0013345380150239646,0,1,2,3,4,4,0,2,0,2,0,0
1269.0,40.19628070193711,126.28034015483878,6449.463267839999,90.618495214447,284.68639884506854,389627.1041816738,0.9269955834957904,0.9370718639880374,0.001340078249438031,0,1,2,3,4,4,0,2,0,2,0,0
1269.5,40.204198811085504,126.30521562836972,6452.004427520001,90.63634579971117,284.7424781125967,389857.4029293135,0.9167050104907192,0.8910781752408313,0.0013408703358695768,0,1,2,3,4,4,0,2,0,0,0,0
1280.0,40.37012035,126.8264735,6505.368781,91.01039932,285.9176019,394704.1403,0.7077529808727783,0.665396008704551,0.0013575401395395162,0,1,2,3,4,4,0,2,0,0,0,0
1294.0,40.59029405,127.5181696,6576.521252,91.5067589,287.4769615,401197.4297,0.8691812501496675,0.8056222241737436,0.0013798730722304337,0,1,2,3,4,4,0,2,0,0,0,0
1297.0,40.63731892634535,127.66590260059202,6591.768209919999,91.61277178755296,287.81001082277464,402593.437794565,0.8207961813451184,0.7846048915723096,0.0013846744837941777,0,1,2,3,4,4,0,2,0,0,0,0
1301.5,40.70775438995394,127.88718213561695,6614.638647040001,91.77156149671217,288.30886340653484,404690.4782502402,0.9158374393349288,0.858729318905003,0.001391887016681858,0,1,2,3,4,4,0,2,0,0,0,0
1301.5,40.70775439,127.8871821,6614.638647,91.7715615,288.3088634,404690.4783,0.8946080049450925,0.8350945721429077,0.0013918870168530013,0,1,2,3,4,4,0,2,0,0,0,0
1325.5,41.08137067511816,129.06093231235036,6736.614311679999,92.61384204998636,290.9549658049627,415935.8225424061,0.9288078515360768,0.9872484488929862,0.001430564103392815,0,1,2,3,4,4,0,2,0,0,0,0
1330.5,41.15878052457499,129.30412252671945,6762.025908479998,92.78835481460186,291.5032138242363,418291.5061743817,0.9205234581346377,0.9974465877543864,0.0014386662101607665,0,1,2,3,4,4,0,2,0,0,0,0
1334.0,41.21288090726863,129.47408389154617,6779.814026239998,92.9103187173464,291.88637472510163,419943.12134819577,0.8755214641277067,0.8630079746154304,0.0014443467532932023,0,1,2,3,4,4,0,2,0,0,0,0
1337.0,41.25919620291836,129.6195876841082,6795.06098432,93.01473191985914,292.21439847505354,421360.5172237461,0.890616914184221,0.809651054699423,0.0014492217257047275,0,1,2,3,4,4,0,2,0,0,0,0
1337.0,41.25919620291836,129.6195876841082,6795.06098432,93.01473191985914,292.21439847505354,421360.5172237461,0.890616914184221,0.809651054699423,0.0014492217257047275,0,1,2,3,4,4,0,2,0,0,0,0
1337.5,41.26691036512523,129.6438224394259,6797.602144,93.03212272713832,292.26903330744176,421596.9046072443,0.8089238679593916,0.8272325390177924,0.0014500347533089875,0,1,2,3,4,4,0,2,0,0,0,0
1337.5,41.26691036512523,129.6438224394259,6797.602144,93.03212272713832,292.26903330744176,421596.9046072443,0.8089238679593916,0.8272325390177924,0.0014500347533089875,0,1,2,3,4,4,0,2,0,0,0,0
1351.5,41.48232449,130.3205659,6868.754615,93.51775232,293.7946837,428233.6619,0.7592686004143053,0.6904259382188064,0.0014728611275508425,0,1,2,3,4,4,0,2,0,0,0,0
1352.0,41.48999716,130.3446703,6871.295775,93.5350496,293.8490247,428471.3274,0.926331058529802,0.9019564597331532,0.001473678551091899,0,1,2,3,4,4,0,2,0,0,0,0
1355.5,41.54366621867301,130.51327659576958,6889.083892480001,93.65604112337644,294.22913075750296,430136.21622433147,0.918299927518671,0.9778364629973588,0.0014794047474403409,0,1,2,3,4,4,0,2,0,0,0,0
