Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
5135.0,80.85842604339427,254.02423723876106,26097.709913599996,182.28723567222804,572.6722404310628,3171519.5983505626,1.1456360859464323,1.3031004757109137
4797.0,78.15196796047158,245.5216484082024,24379.88596992,176.18579657008712,553.5040041714515,2863593.0865988308,1.071507175335813,1.1038369353952378
3143.0,63.25971774441154,198.73626453400718,15973.729748479996,142.61270768300136,448.03103476546573,1518704.567484827,1.0675782856895009,1.0466726947122766
4218.0,73.28386179571132,230.22804184409637,21437.223060480002,165.2111380322516,519.0260975333309,2361112.0120487525,1.0632672512240517,1.0296828676038277
2543.5,56.90768649342448,178.78076982053344,12926.87929216,128.29268843077614,403.0433674834106,1105616.06494089,1.0715958675311446,1.0766254038967111
3459.0,66.36366163224365,208.48759184917546,17579.742666239996,149.61023878373007,470.0144270647811,1753406.332035129,1.088087834283692,1.1602735308171808
2397.5,55.250265234680576,173.57382737016005,12184.860665600001,124.55619794506389,391.3048364232888,1011799.9446649976,1.0596291086490166,1.0497687161073286
2036.5,50.92104017842879,159.97316573770257,10350.14337664,114.79639297824986,360.6435048390767,792106.0842973301,1.0811395569090803,1.1225454586801453
2889.0,60.64972419343624,190.53672796834644,14682.820631040004,136.72873822168268,429.54599953184027,1338375.6922782601,1.067185816022783,1.108945148583304
4721.0,77.53040623326247,243.5689546522497,23993.629698560002,174.7845478122669,549.1018513680317,2795810.478158525,1.1115335388653333,1.228897227217688
3862.0,70.12311403358524,220.29825989475071,19627.917368320002,158.08554827731456,496.64039710672597,2068593.3858084616,1.0635973978604825,1.0125049490242943
3257.0,64.39674834339405,202.30835151067743,16553.114155519994,145.17602946534754,456.0839476456712,1602076.9255900215,1.1213220343907493,1.211241281688121
2387.5,55.134920087501726,173.21145990315574,12134.037472000002,124.29616384526389,390.4879152056743,1005476.206482856,1.0694303274735288,1.0516520173955721
4734.5,77.64117866537465,243.91695651119358,24062.241009920002,175.03427318322062,549.8863867588349,2807811.2442205544,1.0778030613341751,1.1591786928929888
4466.0,75.40747845397854,236.8995803367496,22697.638261760003,169.9986194266492,534.0664139111683,2572378.1124964603,1.0761356023745532,1.1081526345114872
