cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,352.43135878990427,149.73114080803504,0.4096015585357417,0.736171241388745,0.07548014803529197,0.8756618574683406,0.09965976244832407,216
1,777.8520632295601,58.174019072869406,0.4036799070373314,0.7496438984347221,0.043552231379158854,0.9416908689784539,0.05563251569113075,29
2,968.7004179523254,54.2075769326833,0.1867185344269171,0.7517302169234068,0.017080309648823525,0.9560795089472681,0.019826564919645063,7
