Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
20789.5,162.69607713547265,511.1248006966792,105658.87833472,366.7820362942096,1152.2797506905936,25835852.365447164,0.8142654241089525,0.8904206747879818
1632.5,45.59126623356883,143.22918706723624,8296.8863552,102.78095059695757,322.89587932437735,568507.9110549217,0.8228440615978837,0.6852927567562185
27738.5,187.9301868025366,590.4000942466065,140975.91556735997,423.6698131276385,1330.9979724695495,39818159.86928076,0.7747814931482393,0.8746560461315639
28941.0,191.9604794330863,603.0616319665585,147087.40459776003,432.7557048339498,1359.5421431054097,42435275.6326,0.7095011417609506,0.9778817043813923
25961.5,181.810913975597,571.1758316881813,131944.63406464,409.87452446658585,1287.658794957836,36053829.42877467,0.7933030324135619,0.9240358909102244
28922.0,191.89745728599527,602.8636420522439,146990.84052992,432.6136277055477,1359.0957946425783,42393493.84075757,0.7439794862900229,0.9772075988772374
28656.5,191.01463036559056,600.0901594847091,145641.48473984003,430.6233826961874,1352.8432555423285,41811085.87971004,0.8188446258040595,0.9951637365959445
28809.0,191.52221292653053,601.6847771292485,146416.53844223998,431.7676768215704,1356.4381615601776,42145285.76764142,0.6919275055730314,0.8870189169143128
3290.5,64.72707873796756,203.346115051527,16723.371854079996,145.92072630687406,458.4234817721624,1626857.7114981918,0.8115947425442921,0.8608706358683446
28331.5,189.92837113413117,596.6775754632621,143989.73094784,428.1745198847853,1345.149926124378,41101822.61128719,0.6676026567553333,0.8609959054681153
1058.0,36.70268979693181,115.30490063302602,5377.09388288,82.74254387820307,259.94336798709384,296609.61769427714,0.8775309039380358,0.7978845608028656
39427.5,224.05502036340457,703.8896059735832,200383.1465664,505.1096379072592,1586.848727706846,67476972.40324771,0.6729430216907838,0.8883989820654856
41614.0,230.1838187506,723.1437939621294,211495.63784704,518.9264009913526,1630.2553691082244,73167113.44888997,0.6656504300760794,0.9110074458609587
33821.5,207.51595423547636,651.9305973288482,171891.66423424,467.8239672284578,1469.7123386181552,53610026.86370945,0.6615774622387629,0.9082388822148917
36288.5,214.9510484252681,675.2886346142461,184429.74609536,484.5856435699244,1522.3706978743564,59581338.13670519,0.6805651813380343,0.9394557524210835
45754.5,241.36370636362253,758.2664467551605,232538.98115712,544.1303396261507,1709.435877564834,84354343.19556184,0.7204622012522879,0.9253521290539621
28168.5,189.3812242960543,594.9586629763251,143161.31289216,426.94103205302486,1341.2748098138272,40747625.78416321,0.7592680553368132,0.9419044816314835
1227.5,39.53354956441949,124.19830888190825,6238.547014400001,89.1244341380273,279.9926675433739,370671.3150012531,0.8646522331714371,0.762293090944926
42028.5,231.3273615591156,726.7363396484275,213602.25922175997,521.5044038988701,1638.3544041034147,74263012.57793057,0.7642349744410281,0.9640912893701671
