Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
6304,89.59074779,281.4576351,32038.94125,201.9733818,634.5180926,4314008.876,1.092752339,1.148099755
3195,63.78087758,200.3735365,16238.01036,143.7876104,451.7221006,1556549.805,1.082952128,1.161783261
2671,58.31657418,183.206921,13574.87501,131.4688848,413.0216828,1189782.453,1.098644185,1.176155432
3563,67.35393454,211.5986259,18108.30388,151.84271,477.0279423,1833075.957,1.075333561,1.024439039
2454.5,55.9031883,175.6250457,12474.55287,126.0281477,395.929103,1048096.528,1.081416829,1.084306116
2826,59.98478935,188.4477736,14362.63451,135.2297091,424.8366607,1294836.591,1.065827462,1.050266254
6277.5,89.40224406,280.8654331,31904.25978,201.548419,633.1830325,4286835.412,1.083616032,1.107354754
5699,85.18328572,267.6111846,28964.13803,192.0371993,603.3026546,3708127.966,1.083843976,1.111361073
3949,70.90855352,222.7657908,20070.07915,159.8562431,502.2031988,2138884.967,1.073491052,1.11491388
4504.5,75.73181319,237.918508,22893.30756,170.7297997,536.3634844,2605713.209,1.084434929,1.122381684
4966,79.51671258,249.8091201,25238.79794,179.2624768,563.1696803,3016246.288,1.068560157,1.070896762
4534,75.97939257,238.6963015,23043.23598,171.2879426,538.1169422,2631352.321,1.070068334,1.066428584
5775,85.74939283,269.3896626,29350.3943,193.3134312,607.3120553,3782550.287,1.06386015,1.024234028
4530.5,75.95006094,238.6041535,23025.44786,171.2218174,537.9092037,2628306.019,1.07377909,1.086612555
4529.5,75.9416784,238.577819,23020.36554,171.2029198,537.8498351,2627435.863,1.088382799,1.15494505
5518.5,83.82345989,263.3391658,28046.77939,188.971608,593.6718153,3533363.333,1.07034973,1.073685101
5582.5,84.30812392,264.8617827,28372.04783,190.0642346,597.104403,3595007.702,1.082426574,1.117919399
3820.5,69.74533447,219.1114304,19417.00111,157.233882,493.9648087,2035340.309,1.065767581,1.054394661
