cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,181.6965300095112,27.35748335692856,0.7525367473881734,0.9209953836689795,0.02068723166627933,0.905590906286421,0.04733355564596997,490
1,321.29731445313126,25.78414137370811,0.2021146446765801,0.9081937534413963,0.029705774957014014,0.9055522779919515,0.04915559200391492,25
2,454.60319344530075,34.09855256209142,0.0453486079352213,0.8292164034536065,0.08197758697054165,0.9294266460767118,0.04491679709465666,2
