cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,199.09300525546496,126.67159021652684,0.4593234364299225,0.8381949326213716,0.08328614876580342,0.8420552319929427,0.1052421146359815,279
1,711.8365366185034,56.97817116814132,0.3383424696668366,0.732164539985066,0.0651678890446876,0.9107035531518307,0.05500374161964598,11
2,928.7601562454206,42.16367095970294,0.2023340939032301,0.7087578940543953,0.04930881605472747,0.9040843786362519,0.03510586862076308,3
