Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
16384.0,144.4325333882256,453.74818583181207,83268.72039423998,325.6087032704158,1022.9299101392372,18075346.71370354,0.9399053469290654,0.9565068436306332
9368.5,109.2169614796684,343.1152038319257,47613.70892416,246.2187179597645,773.5189155186932,7815590.912410715,0.9320002143595848,0.9497127085188558
50271.5,252.9973552690892,794.8146326910176,255495.81770624,570.3572377186347,1791.83010793863,97149259.22372992,0.8830246629641675,0.9038813695479898
6750.0,92.70580849,291.2438869,34305.65568,208.9959746,656.5802186,4779829.297,0.9229327754603411,0.96281067327315
2101.0,51.72113961900469,162.48675226235713,10677.952975359996,116.60013715708416,366.31013430025786,830033.8543225803,0.9381671143465582,0.9073884143685034
5899.0,86.66510297918491,272.2664508420102,29980.60190464,195.37780815627443,613.7974867782278,3905029.5248895935,0.9242124509041864,0.9278379925768611
10543.0,115.86097065078827,363.9879742342991,53582.89301248,261.1969722351371,820.5744891138038,9330459.612306042,0.8927715299707257,0.9419591109820186
4831.0,78.42844025361956,246.3902117332772,24552.68482816,176.80907570775992,555.4620933315001,2894091.6737406068,0.9048196093842225,0.8688164253314292
79643.5,318.4419157100945,1000.4147829898932,404773.70194816,717.895454776837,2255.335086772415,193723467.2278521,0.7435120220666477,0.921548090406327
4892.0,78.92203654775018,247.94089022475717,24862.70630912,177.92183919324802,558.9579429226925,2949078.955893468,0.9167689581491555,0.9324867632716679
11397.0,120.46207324858165,378.4427643539397,57923.19374591998,271.56969793160243,853.1613679595214,10486789.48587545,0.9201056372867777,0.9733813862005354
9731.5,111.31276040773687,349.699350347747,49458.59085184,250.94348706320204,788.3622154239608,8274207.502395277,0.9030046177449428,0.9834439601325924
10911.0,117.86567215523507,370.2859297533096,55453.18653696,265.716371306762,834.7726000358612,9823213.002665332,0.9162498926120491,0.9528895403035855
