cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,151.7839944823855,37.15993033768635,0.5526856710939974,0.8963936638072093,0.06061302129009462,0.8783121029744093,0.07999998394077769,65
1,468.15927663328137,,0.2116147602208566,0.7672885323415181,,0.7461908968924581,,1
2,333.04800803073323,41.22845445437508,0.2356995686851427,0.8380094746711854,0.0732024525165121,0.9097410733913636,0.11442023118321631,3
