Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
4002.0,71.3828036576746,224.25569156359316,20339.442078720003,160.9253925658616,505.56203106096433,2182088.467392414,0.8971465361242363,0.8134447303176688
4279.5,73.81618136759805,231.9003731004978,21749.78570112,166.41119927511303,522.7962011177622,2412938.615000056,0.9275749998255044,0.8812847995869231
3975.5,71.1460737503809,223.5119826259543,20204.76061568,160.39170866285872,503.88541363195134,2160450.718848632,0.94101647536825,0.914688657292856
3673.5,68.39039016985222,214.85474733374733,18669.90016896,154.17929559891485,484.3685423892,1919008.037968209,0.9400723187211827,0.9270114337137736
3197.0,63.80083717725274,200.43624136893573,16248.174993919996,143.83260733239857,451.86346254212873,1558011.5825123952,0.9373916280432056,0.9531071829430381
3237.0,64.19872589318048,201.68624563584063,16451.46776832,144.72960765358607,454.6814721614391,1587342.9836230474,0.9309234630744163,0.8904132480580157
4359.5,74.50293816536997,234.0578832111809,22156.37124992,167.95942380001006,527.6600919112863,2480914.232423781,0.933641864362694,0.9103477291585911
3018.5,61.99414138273946,194.76033913362124,15340.980988160003,139.75959233324784,439.06770854283576,1429366.165931565,0.9375969992517575,0.913259994739896
3614.5,67.83895882489092,213.12237467145775,18370.04332672,152.9361487748341,480.4630814593344,1872962.4528102656,0.933072795952595,0.8926178792748806
4815.0,78.29845725108387,245.9818580874196,24471.3677184,176.51604202684348,554.5415008722787,2879725.981756957,0.9226871136259435,0.8719093922188865
5323.5,82.32916079007266,258.6446867143051,27055.727112959998,185.6028600851398,583.0885817287294,3347746.8892322923,0.9456088358452426,0.9801090570246744
2614.0,57.69097130346928,181.24153162543865,13285.18280704,130.05852570654113,408.5909088963889,1151900.85975034,0.9397920075581728,0.9304995371527303
2651.0,58.09783156962845,182.5197208486419,13473.22862336,130.9757514905704,411.4724586811784,1176444.1626325594,0.9242430083480694,0.9268792560979705
4762.0,77.86633876091032,244.62431781321004,24202.004792320004,175.54187410259624,551.4810620781006,2832310.185522579,0.9110447346418235,0.8283653059671311
3794.5,69.50760715560257,218.3645880086464,19284.86081152,156.69794957159044,492.2811272066924,2014598.7646258008,0.9395696231237642,0.9392919885892239
3709.5,68.72468327460729,215.9049600957916,18852.86366592,154.93292597427467,486.7361420399525,1947286.220503384,0.9370502412399944,0.9414340174603739
2129.5,52.070755808932994,163.58510391621195,10822.799077119998,117.38831189565852,368.78625826870814,846980.0757660051,0.8597659168950319,0.7290607997053069
5060.5,80.26972477922352,252.1747776720832,25719.07712128,180.9600675422815,568.5028187839443,3102750.62199465,0.9207995660738664,0.8803913549916577
3027.5,62.08649387496209,195.0504730447286,15386.721862399994,139.96779179171452,439.7217864320361,1435763.654662283,0.9402805177926297,0.9407044526509407
2449.0,55.840519741997504,175.42816659409516,12446.600112639995,125.88686770635915,395.48525876972815,1044575.6678492442,0.9388575127338545,0.9464494871525001
4321.0,74.17323016291415,233.02207497283595,21960.701954559994,167.21613007927365,525.3249658187614,2448122.3964439086,0.9384371803542211,0.8936533754567968
2685.5,58.47465089580509,183.7035336754891,13648.56864128,131.825252979503,414.1412463180226,1199484.009296565,0.9432675609915305,0.9474876864339756
2822.0,59.942322237653,188.31435918092276,14342.30523392,135.13397125256492,424.53589133747226,1292088.4421173711,0.9446983055588133,0.9365987849633282
5320.5,82.30595967342482,258.5717982566892,27040.48015488,185.5505554877689,582.92426198988,3344917.408929317,0.8739519509804935,0.7898185473054844
3565.0,67.37283560145627,211.65800537704789,18118.468518399997,151.88532057992302,477.1618073220168,1834619.599556284,0.93185138477415,0.9288084004768922
4609.0,76.60522868371561,240.66242365932703,23424.40993024,172.69882754456847,542.5493678975869,2696912.0872505303,0.9336523220720773,0.8736786258889643
4994.0,79.74056863609265,250.51238462022133,25381.10288384,179.76713793320727,564.7551198878269,3041792.1486774604,0.8917060109530103,0.7865522471010211
5983.0,87.27996446006654,274.19809515332327,30407.51673088,196.763951878774,618.152185713652,3988735.439191925,0.921295332809593,0.8473782957288014
3471.5,66.48346470776112,208.8639643110986,17643.271658240003,149.88032283717666,470.8629211429407,1762919.501360681,0.934176932195688,0.9107323932570016
3434.0,66.12340430301929,207.7328011887131,17452.68468224,149.06860266072667,468.3128269998348,1734431.5455065237,0.9301270460197808,0.8684387678672082
3296.0,64.78115111239609,203.5159884257938,16751.32461056,146.04262706778573,458.80644430710953,1630938.3019942902,0.9393690092205538,0.9168042113421175
4938.5,79.2962388242633,249.1164813476073,25099.03415936001,178.7654408054192,561.6081955500459,2991226.60352551,0.9357958449092005,0.9010936230029921
2889.0,60.64972419343624,190.53672796834644,14682.820631040004,136.72873822168268,429.54599953184027,1338375.69227826,0.9348129389168651,0.9041127134265727
3574.0,67.45782484548009,211.92500696170728,18164.20939264,152.0769203316503,477.76373569447287,1841571.349794618,0.9344385902563267,0.8838830351359445
3393.5,65.73232382214077,206.5041856230228,17246.85074816,148.18695082463415,465.54303606854256,1703838.8157982605,0.9383738115248622,0.9186371389207275
3222.5,64.0547768156994,201.23401627153504,16377.774137599996,144.40508885331272,453.6619662825486,1576689.2863730765,0.9349390033295143,0.9042813685956714
3650.5,68.17595586462805,214.18108209577747,18553.00682368,153.69587490121748,482.8498314767207,1901013.7438758367,0.941121325190604,0.9212967008733521
3556.5,67.29246942155271,211.40552757666575,18075.26880384,151.70414306394844,476.59262136883535,1828062.109691379,0.9345619372287965,0.8986165376725229
3283.5,64.65819395202674,203.1297071140712,16687.79561856,145.76543244544908,457.9356117179621,1621669.1632671126,0.9437464372801946,0.9508557934121579
4221.0,73.30991828072871,230.30990070600535,21452.47001856,165.2698797720748,519.2106401516186,2363631.427187633,0.9172835132463215,0.8445842822956455
3123.5,63.06317243828034,198.11879924416783,15874.624520960002,142.1696159448592,446.639021016052,1504592.847609152,0.9394216222715214,0.8830177506785992
