cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,126.27958986996946,82.21344718090103,0.018211665432794198,0.8223578201385587,0.07708192821564203,0.7702411679876617,0.11494078236575112,68
1,606.8508070286127,72.45588492223712,0.8949629410328601,0.9400558030883378,0.019253393585926735,0.9720129465572566,0.03198295569150973,85
2,983.4827002353707,81.95453583067513,0.0868253935343409,0.8971303062379292,0.04760026568549468,0.8896162564228969,0.1271450966089373,2
