Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Equivalent Perimeter [mym],Perimeter [mym],Feret_max [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
11134.5,119.066728,374.0591579,56589.08491,268.4240315,843.2789656,906.0194411,275.9012917,10126580.21,1.074400617,1.02785615
3243,64.2581967,201.8730787,16481.96168,144.8636786,455.1026686,496.984264,160.6417033,1591758.401,1.092026697,1.108916361
