Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Equivalent Perimeter [mym],Perimeter [mym],Feret_max [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
4970,79.54873058,249.9097076,25259.12722,179.3346582,563.3964448,621.363058,198.3872,3019891.298,1.102887787,1.106240154
2359,54.80485458,172.1745285,11989.19137,123.5520642,388.1502571,530.866628,134.1820352,987526.2277,1.367683309,1.08603637
9466,109.7838127,344.8960195,48109.23506,247.4966273,777.5335863,905.9255901,268.9591115,7937915.615,1.165127277,1.086718289
1905.5,49.25604483,154.7424286,9684.35954,111.0428275,348.851331,409.035177,130.9471745,716919.1104,1.172520041,1.179249282
