# Original PSD data with all cluster assignments
Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3],Irregularity [-],Diameter Ratio [-],Volume Fraction,Cluster_Volume_k2,Cluster_Volume_k3,Cluster_Volume_k4,Cluster_Volume_k5,Cluster_Volume_k6,Cluster_Volume_k7,Cluster_Number_k2,Cluster_Number_k3,Cluster_Number_k4,Cluster_Number_k5,Cluster_Number_k6,Cluster_Number_k7
1255.5,39.981899009614295,125.6068402051733,6380.851956479999,90.13519312727446,283.16806055854266,383426.2156092479,0.9374851274275576,0.9298116048747512,0.0003082464207930471,0,0,0,2,0,4,0,1,2,2,3,5
1389.0,42.0538907550436,132.11619425091268,7059.34159104,94.80629131817028,297.8427483192576,446179.9969297426,0.933425396454892,0.9840258243843644,0.00035869583634105774,0,0,0,2,0,4,0,1,2,2,3,5
1580.5,44.8592811,140.9295879,8032.605748,101.1307633,317.711663,541562.3671,0.9387489814643956,0.9752017630766292,0.0004353762327636706,0,0,0,2,0,4,0,1,2,2,3,5
1681.0,46.26354585091602,145.3412157742523,8543.378844159999,104.29653776630506,327.6572368414744,594029.8895145234,0.9415271124382804,0.9843307627854472,0.00047755625419610635,0,0,0,2,0,4,0,1,2,2,3,5
1684.5,46.31168333267947,145.4924441333227,8561.16696192,104.4050589051926,327.9981660541627,595886.0939709643,0.7768029439277483,0.7236200520731167,0.0004790485057862822,0,0,0,2,0,4,0,1,2,2,3,5
1687.0,46.34603663710868,145.60036822214403,8573.872760319999,104.4825049946978,328.24147012000145,597213.1356693584,0.8726275944867791,0.7603869328336462,0.0004801153495155852,0,0,0,2,0,4,0,1,2,2,3,5
1692.5,46.42152442,145.8375201,8601.825517,104.6526847,328.7761053,600136.0888,0.9214649689657508,0.8379335732885721,0.0004824651884258811,0,0,0,2,0,4,0,1,2,2,3,5
1723.0,46.83793052194648,147.1456984370962,8756.836257279998,105.59143056867612,331.72526255658966,616431.2451078979,0.940170034103338,0.9599831540628164,0.0004955652932275091,0,0,0,2,0,4,0,1,2,2,3,5
1731.5,46.95332013509731,147.5082055980714,8800.035971839998,105.85156491256336,332.5424987002922,620998.3859374094,0.9398221581168744,0.9812226228137448,0.0004992369378794475,0,0,0,2,0,4,0,1,2,2,3,5
1781.5,47.62642385,149.6228233,9054.15194,107.3690099,337.3096928,648090.2197,0.9453821630771014,0.962199064857588,0.0005210167756945784,0,0,0,2,0,4,0,1,2,2,3,5
1793.0,47.77989643888051,150.10497164166813,9112.59861248,107.71499853181224,338.3966480689767,654375.6974428515,0.9151381451359448,0.8412528302940092,0.0005260698365921744,0,0,0,2,0,4,0,1,2,2,3,5
1815.0,48.07213094605148,151.02305342252188,9224.4096384,108.37381200477846,340.4663716357333,666456.2906713521,0.922665627453712,0.8757536348581954,0.0005357817432697736,0,0,0,2,0,4,0,1,2,2,3,5
1889.5,49.04881364291179,154.09139260786648,9603.042430719996,110.57564547658032,347.3836354951742,707908.4102105685,0.8988138828103274,0.8855224982742832,0.0005691061925694808,0,0,0,2,0,4,0,1,2,2,3,5
1916.0,49.39156777945576,155.16818648522053,9737.72389376,111.34835040200504,349.8111596122812,722852.9948269104,0.9412528929872108,0.931336400837276,0.0005811205372613442,0,0,0,2,0,4,0,1,2,2,3,5
1917.5,49.41089785694725,155.22891371466113,9745.3473728,111.39192812870188,349.94806307833204,723702.022760114,0.9382871644563184,0.907500905577077,0.0005818030931506109,0,0,0,2,0,4,0,1,2,2,3,5
1917.5,49.41089785694725,155.22891371466113,9745.3473728,111.39192812870188,349.94806307833204,723702.022760114,0.9382871644563184,0.9541978678726408,0.0005818030931506109,0,0,0,2,0,4,0,1,2,2,3,5
1951.0,49.84064959225855,156.57901860918258,9915.60507136,112.36076044078769,352.9917395525412,742749.9506990268,0.9411633244206123,0.9584740306203569,0.0005971162234783435,0,0,0,2,0,4,0,1,2,2,3,5
1975.5,50.15261429501272,157.5590846275344,10040.12189568,113.06405366667668,355.20120038431355,756784.5872220927,0.9371550173739416,1.0030522859002544,0.0006083990369617472,0,0,0,2,0,4,0,1,2,2,3,5
1977.0,50.17165115821301,157.61889069711182,10047.74537472,113.1069703710754,355.3360271875689,757646.6922630434,0.9446582801552056,0.975541173288626,0.0006090921058819263,0,0,0,2,0,4,0,1,2,2,3,5
1979.0,50.19702241,157.6985968,10057.91001,113.1641673,355.5157167,758796.6745,0.9431962269940068,0.9471136304379985,0.000610016606852613,0,0,0,2,0,4,0,1,2,2,3,5
1983.0,50.24772648796986,157.85788839419536,10078.23929088,113.27847459447923,355.87482359587403,761098.3823126884,0.9088942995222248,0.8387373871533802,0.0006118670103098863,0,0,0,2,0,4,0,1,2,2,3,5
2010.0,50.588649763733336,158.92893045277168,10215.4619136,114.04705202736044,358.2893808127285,776695.5442292388,0.9302096250123914,0.917266713027218,0.0006244059790594982,0,0,0,2,0,4,0,1,2,2,3,5
2024.0,50.76452342476948,159.48145385424277,10286.61438464,114.44354160880032,359.5349895690049,784824.3875614878,0.9270863177681674,0.944303113080358,0.0006309409700443263,0,0,0,2,0,4,0,1,2,2,3,5
2058.5,51.19534747257149,160.8349275178074,10461.95440256,115.41479134216516,362.586260596145,804976.1896018059,0.938148868974646,0.947406839603629,0.0006471415337996968,0,0,0,2,0,4,0,1,2,2,3,5
2061.5,51.232639220242575,160.95208299833038,10477.20136064,115.49886185811486,362.850375911436,806736.5550748083,0.9343174192761372,0.9530108320369324,0.0006485567379100325,0,0,0,2,0,4,0,1,2,2,3,5
2065.5,51.28231936691708,161.10815778215226,10497.53063808,115.61086078077786,363.2022309040841,809085.7020940111,0.9289060159699556,0.8687179104040839,0.0006504452789933158,0,0,0,2,0,4,0,1,2,2,3,5
2096.0,51.65955948094119,162.2932925530098,10652.541378559998,116.4613108938338,365.87399873150525,827072.6221986032,0.947997220954531,0.9747086694517206,0.0006649054372131214,0,0,0,2,0,4,0,1,2,2,3,5
2111.0,51.844080461861104,162.87298231110097,10728.776168959996,116.87729499321966,367.180851322146,835966.8914771752,0.942263999949644,0.942619644761111,0.0006720557742508042,0,0,0,2,0,4,0,1,2,2,3,5
2152.0,52.34511916377754,164.44704181620585,10937.15126272,118.00683664282008,370.7294110704544,860439.0815984082,0.9298525688490062,0.9262852359580186,0.0006917296116326608,0,0,0,2,0,4,0,1,2,2,3,5
2157.0,52.40589373337456,164.63797075757688,10962.56285952,118.1438468325196,371.1598412758813,863439.5649113328,0.9334936525276456,0.9184996315971296,0.0006941417790959332,0,0,0,2,0,4,0,1,2,2,3,5
2161.5,52.46053064871775,164.80961768943388,10985.43329664,118.26702029446928,371.5468021190597,866142.9750915077,0.92987959993631,0.9047608780398012,0.0006963151216532496,0,0,0,2,0,4,0,1,2,2,3,5
2162.0,52.46659790492825,164.82867853697223,10987.974456319998,118.28069831687024,371.5897728937501,866443.527854308,0.8909901627654978,0.9461200436119483,0.0006965567439253352,0,0,0,2,0,4,0,1,2,2,3,5
2187.0,52.76907128551535,165.77892668733114,11115.03244032,118.9625943060658,373.7320123239193,881515.3965976993,0.9348184780692508,0.910746379132954,0.0007086734156751552,0,0,0,2,0,4,0,1,2,2,3,5
2192.5,52.835383048028,165.98725123328745,11142.9851968,119.11208754347432,374.2016591803233,884842.8188379201,0.9398510270297342,0.9606433281459636,0.000711348417942242,0,0,0,2,0,4,0,1,2,2,3,5
2196.5,52.883557558193694,166.1385959205143,11163.31447424,119.22069215919186,374.5428506432074,887265.3856064118,0.9425392817502368,0.9615192283307944,0.0007132959830932925,0,0,0,2,0,4,0,1,2,2,3,5
2217.5,53.13575717396171,166.93090438064925,11270.0431808,119.78925097297927,376.3290308357357,900020.0207074432,0.9382152884617676,0.9512064492138632,0.0007235497697629578,0,0,0,2,0,4,0,1,2,2,3,5
2223.0,53.20161189236908,167.13779308020207,11297.995937280002,119.93771385015684,376.7954407200076,903370.5358704822,0.9301905622949208,0.999684346085894,0.0007262433370381596,0,0,0,2,0,4,0,1,2,2,3,5
2239.0,53.39272741,167.7382002,11379.31305,120.3685647,378.1489985,913141.0524,0.9422203594065076,0.9534415607731564,0.0007340981122906491,0,0,0,2,0,4,0,1,2,2,3,5
