Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
3615.0,67.84365080254462,213.13711495398545,18372.584486399996,152.94672636925657,480.4963119522647,1873351.1014249788,1.0970561124406255,1.183298485502411
4143.0,72.62941163081096,228.1720260139048,21056.049108479998,163.73574558050024,514.391015445747,2298418.5998377334,1.0553175225414984,1.0051024558903603
3255.0,64.37697350849102,202.24622703462012,16542.9495168,145.13144907754216,455.9438942268476,1600601.490259873,1.0596422940466732,1.010513762975253
6755.0,92.74013761412058,291.35173502142766,34331.06727679999,209.07336623727343,656.8233514323065,4785141.201385919,1.1297734960913564,1.2492204318038411
7870.5,100.10510394998897,314.48945915612796,40000.39452288,225.67694634485514,708.9850367215748,6018111.259008684,1.1263733191847034,1.2153676506411162
3670.0,68.3578022553245,214.75236938087124,18652.1120512,154.10582940440355,484.13774153223613,1916266.131862698,1.1110141761346204,1.2219239833503601
4223.0,73.3272841268282,230.36445712053492,21462.634657279996,165.3090293355215,519.3336321325339,2365311.5347852535,1.0812354088084817,1.157179278233463
6845.0,93.35590331474593,293.2862200228448,34788.4760192,210.4615484327632,661.1844544195013,4881091.020411255,1.1650926680215898,1.2767924614746702
5284.0,82.02315377002155,257.6833373081657,26854.975498240008,184.9129978591366,580.9213156275287,3310556.01787548,1.084359418563505,1.08623341694699
3974.0,71.13265038487978,223.46981187950948,20197.13713664,160.36144702767297,503.7903439011662,2159228.0913652945,1.0580882910772635,1.0040085004299528
5907.0,86.7238490309938,272.4510070068004,30021.260459519992,195.51024525547243,614.2135501961309,3912975.9968794473,1.096994284541527,1.1245606710046279
5932.5,86.91083706386306,273.0384472371717,30150.859603199995,195.93179107677287,615.5378754514799,3938341.2830395284,1.1457564695400386,1.2554067539711717
5126.5,80.79147557808814,253.8139061488009,26054.51019904,182.1363025432419,572.1980700218567,3163648.101485554,1.0849670447396778,1.1468281477778353
3007.0,61.87593482945235,194.3889822942083,15282.534315519997,139.49310747951736,438.23052168406315,1421205.4678894954,1.0939498695595853,1.051280281657253
4613.0,76.63846305780999,240.7668325248286,23444.739207680006,172.77375111752684,542.7847472439736,2700423.6912553525,1.0823456204823114,1.121871805009107
