Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
6353.5,89.94180033,282.5604992,32290.51605,202.7647947,637.0043894,4364919.905,1.064676656,1.045120285
4967.5,79.52872084,249.8468451,25246.42142,179.2895483,563.2547277,3017612.995,1.081495148,1.129418361
5924,86.84855245,272.8427744,30107.65989,195.7913766,615.0967505,3929880.118,1.083489805,1.155514208
8442.5,103.6789509,325.7170304,42907.4812,233.7338269,734.2964734,6685953.188,1.072903629,1.088011015
3901,70.47629008,221.4077952,19826.12782,158.8817484,499.1417335,2100006.568,1.074141832,1.07957859
2960,61.39046386,192.8638302,15043.66531,138.3986617,434.7922189,1388015.43,1.09830534,1.112635076
3821.5,69.75446165,219.1401043,19422.08343,157.2544583,494.0294511,2036139.474,1.08258408,1.116114058
12163.5,124.4469735,390.9616976,61818.79154,280.553257,881.384051,11562308.87,1.097813676,1.110424718
7767.5,99.44791684,312.424845,39476.91563,224.1953837,704.3305705,5900361.498,1.062489973,1.070936953
4755.5,77.8131779,244.457308,24168.96972,175.4220283,551.1045553,2826513.126,1.072613263,1.077124542
3937.5,70.80523079,222.4411929,20011.63248,159.6233123,501.4714252,2129548.707,1.101579139,1.149531959
5226.5,81.57564882,256.277459,26562.74214,183.9041427,577.7519037,3256665.547,1.064839816,1.091011856
6967.5,94.18756037,295.8989477,35411.06014,212.3364361,667.0745877,5012705.539,1.155426178,1.270904881
