Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
2518.0,56.621702320251195,177.8823240430493,12797.280148479998,127.64796571077429,401.0179113226503,1089031.1850562315,1.1504898135637238,1.1360561266757248
2483.0,56.22680668131002,176.64172280481708,12619.398970880002,126.75771298234531,398.22109989117956,1066404.1018403408,1.1538801338200697,1.2254814259168434
2785.5,59.553410917090176,187.09255823334468,14156.800577279999,134.2572095714881,421.78146328125223,1267101.6946437627,1.2012894001752128,1.1174068158868415
1710.5,46.66772162072513,146.61097140344364,8693.30726528,105.20771162176274,330.51977393192334,609735.3092033021,1.158042559667226,1.2006766689585473
27679.5,187.73021594430912,589.771867267467,140676.05872511998,423.2189988248505,1329.5816975677776,39691187.154847436,1.6309758468563402,1.2500318383368694
2283.5,53.9207056741911,169.39689282241622,11605.47625856,121.55883887189641,381.88835517885514,940498.812363943,1.1459766894908148,1.1899144345154027
4246.0,73.52669655945044,230.99092975389541,21579.528002559997,165.75858472362506,520.7459520371818,2384661.347138787,1.3013191776010729,1.3721541421502679
1266.5,40.15666673675847,126.155889212854,6436.757469440002,90.52918949134829,284.4058366414581,388476.29110719025,1.2124151989839744,1.1947065642700316
2160.5,52.44839403070717,164.77148937945242,10980.350977280003,118.23965950282624,371.4608456570375,865541.9738500752,1.186119027557893,1.2145826147690901
1533.0,44.1800432557394,138.7956993275102,7791.195578879998,99.5994895157389,312.90102456393896,517332.7349158197,1.355708581081768,1.1770020164759507
5070.0,80.34503402082343,252.4113686322409,25767.3591552,181.12984469654435,569.0361894445239,3111491.841347638,1.3876149192140146,1.2696773274122606
7413.0,97.15207020502322,305.2122300371408,37675.23341567999,219.01962707020434,688.0704513957302,5501077.048323422,1.5342575428586012,1.4718119536239906
13072.5,129.013270435837,405.3071426168188,66438.61983359998,290.8475168705509,913.7244223153562,12882338.401939394,1.1362168545770344,1.2065151367545597
14697.0,136.7947425487277,429.75335824079,74694.84763392003,308.39006760185174,968.8359708180371,15356766.074223073,1.315801525227077,1.1118120424846136
1200.0,39.08820095223359,122.79920495357861,6098.783231999998,88.1204402267154,276.8385276473476,358284.97550076665,1.482292864051213,1.46819465411397
