Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Perimeter [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
117036.0,386.02443362774915,1212.7315247910974,594814.32861696,870.2534831703977,2733.98194948905,345092827.54571396,1.1358242832596668,1.010060151594483
