cluster,Mean_Diameter,Std_Diameter,Total_VolumeFraction,Mean_Circularity,Std_Circularity,Mean_Compactness,Std_Compactness,Particle_Count
0,168.25487058852204,104.29818744647936,0.26782443680753154,0.781375427104144,0.09348718423570906,0.7460733051690027,0.105081089902194,311
1,837.0436199947599,81.95901218071893,0.5619233116453572,0.8027639447670051,0.13929491893654547,0.9011966711600393,0.10082787445519516,14
2,1366.8376983649516,,0.1702522515470999,0.6820082700271668,,0.9597727506748468,,1
