Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Equivalent Perimeter [mym],Perimeter [mym],Feret_max [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
9597.5,110.5437313,347.2833742,48777.56006,249.2097879,782.9156387,1027.303883,294.4117196,8103896.929,1.31215144,1.181381045
21395,165.0483567,518.514705,108736.2227,372.0850154,1168.939551,1592.467156,460.9635002,26972746.07,1.362317799,1.238866069
13813.5,132.6193593,416.6360048,70204.61848,298.9770835,939.2642092,1190.581973,384.7127271,13993048.06,1.267568764,1.286763261
15235,139.276001,437.5484617,77429.13545,313.9838167,986.409252,1215.220158,350.2282432,16207663.65,1.231963463,1.115434059
5001.5,79.80042345,250.7004241,25419.22028,179.9020746,565.179036,657.527309,192.0279179,3048646.976,1.163396494,1.067402465
