Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Equivalent Perimeter [mym],Perimeter [mym],Feret_max [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
11212.5,119.4830465,375.367061,56985.50582,269.36258,846.2275024,1085.144695,300.2733797,10233175.25,1.282332106,1.11475536
8403,103.4361247,324.9541695,42706.72958,233.1863995,732.5766797,799.2615661,245.7296,6639085.672,1.091027859,1.053790446
1544,44.33826628,139.2927716,7847.101092,99.95618751,314.0216244,382.529386,105.8608256,522910.8721,1.218162561,1.059072262
